Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
11/14/2019 14:39:36,Cage 3,Cage 5,2,"Lunge, Bite/Fight",Cage 3,3,"Subordinate posture, Freeze/immobility",,,
11/14/2019 14:39:54,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,"Flee, Freeze/immobility",,,
11/14/2019 14:40:16,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,Yes
11/14/2019 14:41:10,Cage 4,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Flee, Freeze/immobility",,,
11/14/2019 14:41:37,Cage 4,Cage 3,2,"Lunge, Bite/Fight",Cage 4,4,"Subordinate posture, Freeze/immobility",,,
11/14/2019 14:42:13,Cage 1,Cage 3,4,"Lunge, Bite/Fight",Cage 5,4,Subordinate posture,,,
11/14/2019 14:42:49,Cage 5,Cage 1,4,"Lunge, Bite/Fight",Cage 1,2,Freeze/immobility,,,
11/14/2019 14:43:05,Cage 1,Cage 3,4,"Lunge, Bite/Fight",Cage 5,4,"Subordinate posture, Freeze/immobility",,,
11/14/2019 14:44:14,Cage 4,Cage 3,2,"Lunge, Mount",Cage 4,4,"Subordinate posture, Freeze/immobility",,,
11/14/2019 14:46:17,Cage 2,Cage 4,2,"Lunge, Bite/Fight",Cage 5,1,"Subordinate posture, Freeze/immobility",,,
11/14/2019 14:47:11,Cage 2,Cage 4,2,Bite/Fight,Cage 3,1,"Subordinate posture, Freeze/immobility",,,
11/14/2019 14:48:03,Cage 5,Cage 1,4,Bite/Fight,Cage 1,1,Freeze/immobility,,,
11/14/2019 14:49:16,Cage 3,Cage 5,2,Bite/Fight,Cage 3,3,Freeze/immobility,,,
11/14/2019 14:49:31,Cage 2,Cage 4,2,Bite/Fight,Cage 2,3,"Subordinate posture, Freeze/immobility",,,
11/14/2019 14:50:03,Cage 4,Cage 5,3,Bite/Fight,Cage 4,4,Freeze/immobility,,,
11/14/2019 14:51:20,Cage 5,Cage 1,4,Bite/Fight,Cage 1,1,Freeze/immobility,,,
11/14/2019 14:52:13,Cage 4,Cage 5,3,Bite/Fight,Cage 3,2,"Flee, Freeze/immobility",,,
11/14/2019 14:52:55,Cage 4,Cage 3,2,"Chase, Mount",Cage 4,4,"Flee, Freeze/immobility",,,
11/14/2019 14:53:20,Cage 2,Cage 4,2,"Lunge, Bite/Fight",Cage 3,1,"Flee, Subordinate posture",,,
11/14/2019 14:53:34,Cage 2,Cage 4,2,Bite/Fight,Cage 2,3,"Subordinate posture, Freeze/immobility",,,
11/14/2019 14:53:53,Cage 1,Cage 3,4,"Bite/Fight, Chase",Cage 5,4,"Flee, Subordinate posture",,,
11/14/2019 14:54:27,Cage 3,Cage 5,2,"Chase, Sniff",Cage 3,3,Flee,,,
11/14/2019 14:56:06,Cage 4,Cage 5,3,Mount,Cage 3,2,Freeze/immobility,,,
11/14/2019 14:56:31,Cage 4,Cage 5,3,Bite/Fight,Cage 2,2,"Flee, Freeze/immobility",,,
11/14/2019 14:57:15,Cage 4,Cage 5,3,Mount,Cage 3,2,"Flee, Freeze/immobility",,,
11/14/2019 14:58:52,Cage 2,Cage 4,2,"Lunge, Bite/Fight",Cage 5,1,Freeze/immobility,,,
11/14/2019 14:59:06,Cage 5,Cage 1,4,"Lunge, Bite/Fight",Cage 1,2,"Flee, Freeze/immobility",,,
11/14/2019 15:01:51,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
11/15/2019 10:01:50,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,Start,
11/15/2019 10:08:03,Cage 1,Cage 3,4,Bite/Fight,Cage 2,1,Freeze/immobility,,,
11/15/2019 10:10:22,Cage 5,Cage 1,2,Lunge,Cage 1,3,Freeze/immobility,,,
11/15/2019 10:10:41,Cage 5,Cage 1,4,Bite/Fight,Cage 1,2,Flee,,,
11/15/2019 10:11:15,Cage 5,Cage 1,4,"Lunge, Bite/Fight",Cage 1,3,"Flee, Subordinate posture, Freeze/immobility",,,
11/15/2019 10:12:33,Cage 3,Cage 5,2,Bite/Fight,Cage 3,3,Freeze/immobility,,,
11/15/2019 10:13:48,Cage 4,Cage 5,3,Bite/Fight,Cage 2,2,Freeze/immobility,,,
11/15/2019 10:23:25,Cage 2,Cage 4,2,"Lunge, Sniff",Cage 2,3,Freeze/immobility,,,
11/15/2019 10:24:00,Cage 2,Cage 4,2,Bite/Fight,Cage 5,1,"Flee, Freeze/immobility",,,
11/15/2019 10:24:55,Cage 5,Cage 1,4,"Bite/Fight, Chase",Cage 1,2,Flee,,,
11/15/2019 10:27:03,Cage 3,Cage 5,2,"Sniff, Allogroom",Cage 4,3,Subordinate posture,,,
11/15/2019 10:31:12,Cage 3,Cage 5,2,"Bite/Fight, Chase",Cage 4,3,"Flee, Freeze/immobility",,,
11/15/2019 10:38:29,Cage 2,Cage 5,1,"Lunge, Sniff",Cage 3,1,"Flee, Freeze/immobility",,,
11/15/2019 10:38:54,Cage 3,Cage 4,3,Bite/Fight,Cage 3,3,Flee,,,
11/15/2019 10:39:22,Cage 2,Cage 5,1,Allogroom,Cage 3,1,Subordinate posture,,,
11/15/2019 10:51:59,Cage 1,Cage 3,4,Lunge,Cage 2,1,Flee,,,
11/15/2019 10:54:38,Cage 2,Cage 5,1,"Sniff, Allogroom",Cage 3,1,Freeze/immobility,,,
11/15/2019 11:00:19,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
