Timestamp,Cage,Animal 1,Animal 1- Behavior,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
12/7/2019 13:02:26,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
12/7/2019 13:04:30,Cage 3,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
12/7/2019 13:07:16,Cage 4,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:07:24,Cage 5,2,Bite/Fight,4,Freeze/immobility,,,
12/7/2019 13:08:46,Cage 1,1,Bite/Fight,4,Subordinate posture,,,
12/7/2019 13:09:48,Cage 4,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/7/2019 13:10:40,Cage 3,4,Lunge,2,Flee,,,
12/7/2019 13:11:45,Cage 3,4,Bite/Fight,2,Subordinate posture,,,
12/7/2019 13:12:28,Cage 4,3,"Sniff, Allogroom",1,Subordinate posture,,,
12/7/2019 13:20:37,Cage 1,3,Bite/Fight,4,Freeze/immobility,,,
12/7/2019 13:20:47,Cage 1,3,"Lunge, Bite/Fight",4,"Flee, Freeze/immobility",,,
12/7/2019 13:25:42,Cage 1,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:26:56,Cage 5,2,Bite/Fight,4,Subordinate posture,,,
12/7/2019 13:27:05,Cage 5,2,Lunge,1,Freeze/immobility,,,
12/7/2019 13:27:17,Cage 1,3,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
12/7/2019 13:27:53,Cage 4,4,Lunge,3,Flee,,,
12/7/2019 13:28:40,Cage 1,3,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:29:28,Cage 1,3,"Chase, Sniff",4,"Flee, Freeze/immobility",,,
12/7/2019 13:30:25,Cage 1,3,"Lunge, Bite/Fight",4,"Flee, Freeze/immobility",,,
12/7/2019 13:30:36,Cage 1,3,Lunge,2,Subordinate posture,,,
12/7/2019 13:31:05,Cage 1,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:33:33,Cage 1,3,"Lunge, Sniff",4,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:34:17,Cage 1,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:34:56,Cage 4,4,"Chase, Sniff",3,Flee,,,
12/7/2019 13:35:31,Cage 5,2,Allogroom,3,N/A,,,
12/7/2019 13:36:05,Cage 1,3,"Lunge, Bite/Fight",1,Freeze/immobility,,,
12/7/2019 13:40:00,Cage 5,2,Bite/Fight,1,Freeze/immobility,,,
12/7/2019 13:40:07,Cage 5,2,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/7/2019 13:41:21,Cage 5,2,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
12/7/2019 13:42:17,Cage 2,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:43:30,Cage 1,3,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:44:13,Cage 1,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:44:29,Cage 4,4,Allogroom,3,N/A,,,
12/7/2019 13:45:32,Cage 1,3,"Lunge, Bite/Fight",4,Freeze/immobility,,,
12/7/2019 13:46:03,Cage 3,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:47:05,Cage 1,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:48:32,Cage 1,3,Bite/Fight,4,Freeze/immobility,,,
12/7/2019 13:48:56,Cage 2,2,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
12/7/2019 13:54:15,Cage 1,3,"Lunge, Bite/Fight",4,"Flee, Freeze/immobility",,,
12/7/2019 13:54:33,Cage 4,2,Bite/Fight,1,Freeze/immobility,,,
12/7/2019 13:55:30,Cage 2,2,Bite/Fight,1,Freeze/immobility,,,
12/7/2019 13:55:41,Cage 2,2,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/7/2019 13:55:57,Cage 2,2,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
12/7/2019 13:56:40,Cage 4,2,Mount,3,Freeze/immobility,,,
12/7/2019 13:57:48,Cage 1,3,"Lunge, Bite/Fight",1,Freeze/immobility,,,
12/7/2019 14:00:13,Cage 1,1,Lunge,1,Lunge,Tmm ,End,
12/7/2019 15:00:21,Cage 1,1,Lunge,1,Lunge,Tmm ,Start,
12/7/2019 15:00:39,Cage 5,2,"Bite/Fight, Chase",1,Flee,,,
12/7/2019 15:00:52,Cage 5,2,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/7/2019 15:01:30,Cage 2,2,"Lunge, Bite/Fight",1,Freeze/immobility,,,
12/7/2019 15:01:57,Cage 1,3,Bite/Fight,4,"Flee, Freeze/immobility",,,
12/7/2019 15:02:13,Cage 3,4,Sniff,1,"Subordinate posture, Freeze/immobility",,,
12/7/2019 15:04:08,Cage 3,4,"Lunge, Bite/Fight",3,Freeze/immobility,,,
12/7/2019 15:04:35,Cage 1,3,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,Yes
12/7/2019 15:06:17,Cage 1,3,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
12/7/2019 15:10:40,Cage 4,4,Bite/Fight,2,Freeze/immobility,,,
12/7/2019 15:10:57,Cage 4,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/7/2019 15:11:18,Cage 4,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
12/7/2019 15:12:48,Cage 4,4,"Lunge, Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,
12/7/2019 15:13:11,Cage 3,4,Lunge,2,Flee,,,
12/7/2019 15:13:19,Cage 3,4,"Lunge, Chase",1,Flee,,,
12/7/2019 15:13:36,Cage 3,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
12/7/2019 15:15:41,Cage 3,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/7/2019 15:15:53,Cage 2,2,"Lunge, Bite/Fight",1,Freeze/immobility,,,
12/7/2019 15:17:44,Cage 3,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/7/2019 15:19:24,Cage 4,4,"Bite/Fight, Chase",3,"Flee, Subordinate posture, Freeze/immobility",,,
12/7/2019 15:20:02,Cage 2,2,Bite/Fight,3,"Flee, Subordinate posture",,,
12/7/2019 15:20:13,Cage 3,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/7/2019 15:21:34,Cage 2,4,Bite/Fight,2,Freeze/immobility,,,
12/7/2019 15:22:23,Cage 3,4,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
12/7/2019 15:28:18,Cage 5,2,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/7/2019 15:29:19,Cage 3,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
12/7/2019 15:30:43,Cage 1,3,"Lunge, Bite/Fight",1,Subordinate posture,,,
12/7/2019 15:31:57,Cage 4,4,Bite/Fight,2,Subordinate posture,,,
12/7/2019 15:32:56,Cage 3,4,Bite/Fight,1,Subordinate posture,,,
12/7/2019 15:35:51,Cage 4,4,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
12/7/2019 15:36:43,Cage 4,4,Bite/Fight,3,Subordinate posture,,,
12/7/2019 15:38:07,Cage 3,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/7/2019 15:40:16,Cage 1,1,Mount,2,Freeze/immobility,,,
12/7/2019 15:40:48,Cage 3,4,Bite/Fight,1,Freeze/immobility,,,
12/7/2019 15:42:14,Cage 4,4,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
12/7/2019 15:44:10,Cage 4,4,Bite/Fight,3,Freeze/immobility,,,
12/7/2019 15:44:53,Cage 5,2,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/7/2019 15:45:38,Cage 3,4,Bite/Fight,2,Freeze/immobility,,,
12/7/2019 15:48:21,Cage 4,4,Bite/Fight,3,Freeze/immobility,,,
12/7/2019 15:48:47,Cage 5,2,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
12/7/2019 15:51:13,Cage 5,2,Bite/Fight,3,Freeze/immobility,,,
12/7/2019 15:52:05,Cage 5,2,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/7/2019 15:54:00,Cage 3,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
12/7/2019 15:55:50,Cage 5,2,Lunge,1,Freeze/immobility,,,
12/7/2019 15:57:35,Cage 4,4,Sniff,3,Subordinate posture,,,
12/7/2019 15:58:00,Cage 4,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/7/2019 15:58:17,Cage 4,4,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
12/7/2019 15:59:19,Cage 5,2,Bite/Fight,3,Freeze/immobility,,,
12/7/2019 15:59:39,Cage 1,1,Lunge,1,Lunge,Tmm ,End,
12/8/2019 13:50:40,Cage 1,1,Lunge,1,Lunge,Tmm ,Start,
12/8/2019 13:52:22,Cage 4,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/8/2019 13:52:37,Cage 2,2,Bite/Fight,1,Subordinate posture,,,
12/8/2019 13:53:45,Cage 2,2,Lunge,1,Freeze/immobility,,,
12/8/2019 13:56:33,Cage 1,3,"Lunge, Bite/Fight",4,Freeze/immobility,,,
12/8/2019 13:56:48,Cage 1,3,"Lunge, Bite/Fight",4,Freeze/immobility,,,
12/8/2019 13:57:47,Cage 4,4,Sniff,2,Subordinate posture,,,
12/8/2019 13:59:30,Cage 2,2,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:00:14,Cage 5,1,"Lunge, Bite/Fight",2,Flee,,,
12/8/2019 14:01:07,Cage 1,3,"Lunge, Bite/Fight",4,"Flee, Subordinate posture",,,
12/8/2019 14:02:42,Cage 5,2,Bite/Fight,4,Freeze/immobility,,,
12/8/2019 14:06:31,Cage 4,2,Mount,1,Freeze/immobility,,,
12/8/2019 14:10:02,Cage 2,1,Allogroom,3,Freeze/immobility,,,
12/8/2019 14:10:16,Cage 4,2,Bite/Fight,1,"Flee, Freeze/immobility",,,
12/8/2019 14:10:33,Cage 2,2,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:11:10,Cage 4,4,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:13:45,Cage 5,2,Bite/Fight,1,"Flee, Freeze/immobility",,,
12/8/2019 14:13:53,Cage 5,2,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:16:17,Cage 5,2,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:16:31,Cage 2,2,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:18:55,Cage 1,3,"Lunge, Bite/Fight",1,"Flee, Freeze/immobility",,,
12/8/2019 14:20:14,Cage 3,4,Bite/Fight,2,Freeze/immobility,,,
12/8/2019 14:21:12,Cage 2,2,Bite/Fight,1,Freeze/immobility,,,
12/8/2019 14:22:06,Cage 5,2,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
12/8/2019 14:22:26,Cage 1,3,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:22:37,Cage 4,2,Bite/Fight,1,Freeze/immobility,,,
12/8/2019 14:23:02,Cage 4,2,Bite/Fight,1,Freeze/immobility,,,
12/8/2019 14:23:13,Cage 4,2,Bite/Fight,1,Subordinate posture,,,
12/8/2019 14:24:11,Cage 2,2,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:24:17,Cage 2,2,Bite/Fight,1,Subordinate posture,,,
12/8/2019 14:24:45,Cage 4,2,Bite/Fight,1,Freeze/immobility,,,
12/8/2019 14:25:34,Cage 4,2,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:25:54,Cage 4,2,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:26:15,Cage 4,2,Bite/Fight,1,Freeze/immobility,,,
12/8/2019 14:26:25,Cage 5,2,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:26:43,Cage 5,1,Bite/Fight,4,Subordinate posture,,,
12/8/2019 14:27:06,Cage 5,2,Sniff,3,Subordinate posture,,,
12/8/2019 14:27:36,Cage 4,4,Bite/Fight,3,Flee,,,
12/8/2019 14:28:20,Cage 4,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:28:35,Cage 2,2,"Lunge, Bite/Fight",1,Subordinate posture,,,
12/8/2019 14:29:15,Cage 5,2,"Bite/Fight, Chase",4,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:30:17,Cage 2,2,"Lunge, Bite/Fight",1,Freeze/immobility,,,
12/8/2019 14:31:23,Cage 4,1,Allogroom,4,N/A,,,
12/8/2019 14:31:56,Cage 2,2,Bite/Fight,1,"Flee, Freeze/immobility",,,
12/8/2019 14:34:43,Cage 2,1,Allogroom,4,N/A,,,
12/8/2019 14:43:00,Cage 3,2,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:43:10,Cage 3,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:43:24,Cage 3,2,Bite/Fight,3,Subordinate posture,,,
12/8/2019 14:43:40,Cage 2,1,Bite/Fight,4,Subordinate posture,,,
12/8/2019 14:44:26,Cage 1,3,"Lunge, Bite/Fight",1,Flee,,,
12/8/2019 14:45:19,Cage 2,2,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:45:27,Cage 2,2,Lunge,3,Subordinate posture,,,
12/8/2019 14:47:28,Cage 2,2,"Lunge, Bite/Fight",4,"Flee, Freeze/immobility",,,
12/8/2019 14:47:37,Cage 2,2,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/8/2019 14:48:28,Cage 2,3,Bite/Fight,1,Subordinate posture,,,
12/8/2019 14:50:28,Cage 1,1,Lunge,1,Lunge,Tmm ,End,
12/9/2019 9:58:06,Cage 1,1,Lunge,1,Lunge,Tmm ,Start,
12/9/2019 10:00:21,Cage 1,3,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/9/2019 10:02:20,Cage 5,2,Lunge,4,Subordinate posture,,,
12/9/2019 10:03:11,Cage 5,2,"Sniff, Allogroom",3,Freeze/immobility,,,
12/9/2019 10:07:34,Cage 2,2,Bite/Fight,1,Freeze/immobility,,,
12/9/2019 10:09:05,Cage 1,3,Bite/Fight,2,Freeze/immobility,,,
12/9/2019 10:09:22,Cage 1,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/9/2019 10:11:01,Cage 3,4,Allogroom,3,N/A,,,
12/9/2019 10:11:47,Cage 5,2,"Lunge, Bite/Fight",4,"Flee, Freeze/immobility",,,
12/9/2019 10:12:25,Cage 5,2,"Lunge, Bite/Fight",4,"Flee, Subordinate posture",,,
