Timestamp,Cage,Animal 1,Animal 1- Behavior,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
1/26/2020 14:15:23,Cage 5,4,Bite/Fight,3,Freeze/immobility,,,
1/26/2020 14:18:04,Cage 3,4,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
1/26/2020 14:18:17,Cage 4,3,Bite/Fight,1,Freeze/immobility,,,
1/26/2020 14:18:57,Cage 4,2,"Bite/Fight, Chase",4,Flee,,,
1/26/2020 14:21:40,Cage 3,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,
1/26/2020 14:22:23,Cage 2,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
1/26/2020 14:23:01,Cage 3,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
1/26/2020 14:23:16,Cage 1,1,Lunge,1,Lunge,Tmm ,End,
1/27/2020 11:32:15,Cage 1,1,Lunge,1,Lunge,Tmm ,Start,
1/27/2020 11:34:03,Cage 2,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
1/27/2020 11:35:36,Cage 6,4,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
1/27/2020 11:36:43,Cage 2,3,"Lunge, Bite/Fight",1,Freeze/immobility,,,
1/27/2020 11:36:52,Cage 2,3,Bite/Fight,1,"Flee, Subordinate posture",,,
1/27/2020 11:39:22,Cage 4,2,Bite/Fight,4,Freeze/immobility,,,
1/27/2020 11:40:10,Cage 4,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
1/27/2020 11:40:19,Cage 4,2,"Lunge, Chase",4,Flee,,,
1/27/2020 11:40:44,Cage 2,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
1/27/2020 11:42:49,Cage 1,2,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
1/27/2020 11:43:01,Cage 4,2,Bite/Fight,3,Subordinate posture,,,
1/27/2020 11:43:18,Cage 5,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
1/27/2020 11:44:06,Cage 1,2,Bite/Fight,3,Subordinate posture,,,
1/27/2020 11:46:20,Cage 2,4,Lunge,2,Flee,,,
1/27/2020 11:47:33,Cage 3,4,Bite/Fight,1,Freeze/immobility,,,
1/27/2020 11:48:04,Cage 2,4,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
1/27/2020 11:49:53,Cage 1,2,"Lunge, Mount",1,Freeze/immobility,,,
1/27/2020 11:50:36,Cage 4,2,Bite/Fight,3,Freeze/immobility,,,
1/27/2020 11:50:44,Cage 4,2,"Lunge, Bite/Fight",1,"Flee, Freeze/immobility",,,
1/27/2020 11:53:13,Cage 6,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,
1/27/2020 11:53:41,Cage 4,2,Bite/Fight,3,Freeze/immobility,,,
1/27/2020 11:54:31,Cage 2,4,Bite/Fight,2,Freeze/immobility,,,
1/27/2020 11:54:57,Cage 2,3,"Bite/Fight, Chase",4,"Flee, Subordinate posture, Freeze/immobility",,,
1/27/2020 11:55:07,Cage 2,3,Bite/Fight,1,"Flee, Subordinate posture",,,
1/27/2020 11:55:33,Cage 4,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
1/27/2020 11:55:43,Cage 4,4,Bite/Fight,1,Subordinate posture,,,
1/27/2020 11:56:00,Cage 4,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
1/27/2020 11:56:14,Cage 4,2,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
1/27/2020 11:56:25,Cage 1,2,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
1/27/2020 11:56:35,Cage 4,2,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
1/27/2020 11:57:08,Cage 1,2,Bite/Fight,3,Subordinate posture,,,
1/27/2020 11:58:44,Cage 3,4,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
1/27/2020 11:59:47,Cage 1,2,Lunge,3,Subordinate posture,,,
1/27/2020 12:04:59,Cage 4,2,Lunge,4,Subordinate posture,,,
1/27/2020 12:07:18,Cage 3,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
1/27/2020 13:39:14,Cage 4,2,"Lunge, Bite/Fight",1,Flee,Start at 138 doing last 22 min of behavior after google crash,,
1/27/2020 13:42:09,Cage 4,2,"Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
1/27/2020 13:42:16,Cage 4,2,"Lunge, Bite/Fight",1,Freeze/immobility,,,
1/27/2020 13:43:42,Cage 4,2,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
1/27/2020 13:48:10,Cage 6,4,Bite/Fight,1,Freeze/immobility,,,
1/27/2020 13:49:21,Cage 6,4,Bite/Fight,1,"Flee, Freeze/immobility",,,
1/27/2020 13:49:29,Cage 4,2,Bite/Fight,1,Freeze/immobility,,,
1/27/2020 13:52:17,Cage 4,2,"Lunge, Bite/Fight",4,Freeze/immobility,,,
1/27/2020 13:53:47,Cage 4,2,"Lunge, Bite/Fight",3,Freeze/immobility,,,
1/27/2020 13:53:54,Cage 4,2,Lunge,1,Subordinate posture,,,
1/27/2020 13:54:46,Cage 3,4,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
1/27/2020 13:55:51,Cage 4,3,Mount,1,Freeze/immobility,,,
1/27/2020 13:58:07,Cage 1,1,Lunge,1,Lunge,Tmm ,End,
1/28/2020 10:25:41,Cage 1,1,Lunge,1,Lunge,Tmm ,Start,
1/28/2020 10:27:38,Cage 4,2,"Lunge, Bite/Fight",1,Freeze/immobility,,,
1/28/2020 10:27:56,Cage 4,2,"Lunge, Chase",4,Flee,,,
1/28/2020 10:28:36,Cage 3,4,Bite/Fight,3,Freeze/immobility,,,
1/28/2020 10:29:30,Cage 5,4,"Lunge, Allogroom",3,Freeze/immobility,,,
1/28/2020 10:30:14,Cage 3,4,Bite/Fight,1,Freeze/immobility,,,
1/28/2020 10:30:32,Cage 4,2,"Lunge, Bite/Fight",4,"Flee, Freeze/immobility",,,
1/28/2020 10:35:36,Cage 6,4,Bite/Fight,3,Freeze/immobility,,,
1/28/2020 10:36:23,Cage 3,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
1/28/2020 10:38:45,Cage 4,2,Bite/Fight,1,Freeze/immobility,,,
1/28/2020 10:39:52,Cage 1,2,"Bite/Fight, Mount",3,"Subordinate posture, Freeze/immobility",,,
1/28/2020 10:40:07,Cage 5,4,Bite/Fight,3,Freeze/immobility,,,
1/28/2020 10:40:23,Cage 2,3,"Lunge, Bite/Fight",4,Freeze/immobility,,,
1/28/2020 10:41:35,Cage 1,2,Bite/Fight,4,"Flee, Freeze/immobility",,,
1/28/2020 10:43:06,Cage 3,4,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",Ouch ,,
1/28/2020 10:44:27,Cage 4,2,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
1/28/2020 10:46:19,Cage 6,4,"Lunge, Chase",2,Flee,,,
1/28/2020 10:49:10,Cage 1,2,"Lunge, Sniff, Allogroom",3,"Subordinate posture, Freeze/immobility",,,
1/28/2020 10:49:57,Cage 6,4,Bite/Fight,2,Freeze/immobility,,,
1/28/2020 10:52:03,Cage 4,2,Bite/Fight,3,Flee,,,
1/28/2020 10:52:17,Cage 6,4,"Lunge, Bite/Fight",1,"Flee, Freeze/immobility",,,
1/28/2020 10:53:18,Cage 2,3,"Lunge, Sniff",2,"Subordinate posture, Freeze/immobility",,,
1/28/2020 10:54:18,Cage 3,4,"Lunge, Bite/Fight",1,"Flee, Freeze/immobility",,,
1/28/2020 10:55:02,Cage 4,2,"Bite/Fight, Chase",4,"Flee, Subordinate posture, Freeze/immobility",,,
1/28/2020 10:58:49,Cage 1,3,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
1/28/2020 10:59:00,Cage 1,3,Bite/Fight,1,Freeze/immobility,,,
1/28/2020 11:00:20,Cage 4,2,Lunge,4,Flee,,,
1/28/2020 11:00:27,Cage 4,2,Lunge,1,Subordinate posture,,,
1/28/2020 11:02:24,Cage 3,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
1/28/2020 11:02:51,Cage 3,2,Bite/Fight,3,Freeze/immobility,,,
1/28/2020 11:03:33,Cage 3,2,Bite/Fight,3,Freeze/immobility,,,
1/28/2020 11:03:43,Cage 3,4,Lunge,2,Flee,,,
1/28/2020 11:04:02,Cage 4,2,Bite/Fight,4,Freeze/immobility,,,
1/28/2020 11:04:10,Cage 4,2,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
1/28/2020 11:04:33,Cage 1,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
1/28/2020 11:04:51,Cage 1,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
1/28/2020 11:05:00,Cage 3,4,Bite/Fight,1,Freeze/immobility,,,
1/28/2020 11:05:13,Cage 4,4,"Lunge, Sniff",1,"Subordinate posture, Freeze/immobility",,,
1/28/2020 11:08:46,Cage 2,4,"Chase, Sniff",2,"Flee, Freeze/immobility",,,
1/28/2020 11:09:57,Cage 4,2,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
1/28/2020 11:16:04,Cage 3,4,Bite/Fight,1,Freeze/immobility,,,
1/28/2020 11:17:53,Cage 3,4,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
1/28/2020 11:19:32,Cage 3,4,"Lunge, Bite/Fight",3,Freeze/immobility,,,
1/28/2020 11:19:52,Cage 3,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
1/28/2020 11:20:04,Cage 3,4,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
1/28/2020 11:21:42,Cage 4,2,Bite/Fight,3,Flee,,,
1/28/2020 11:22:54,Cage 2,3,"Lunge, Bite/Fight",1,Freeze/immobility,,,
1/28/2020 11:23:41,Cage 4,2,Bite/Fight,1,Subordinate posture,,,
1/28/2020 11:24:37,Cage 4,2,Bite/Fight,1,"Flee, Freeze/immobility",,,
1/28/2020 11:25:35,Cage 1,1,Lunge,1,Lunge,Tmm ,End,
1/29/2020 10:00:38,Cage 1,1,Lunge,1,Lunge,Tmm ,Start,
1/29/2020 10:02:08,Cage 4,2,"Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
1/29/2020 10:02:53,Cage 1,2,Mount,4,Freeze/immobility,,,
1/29/2020 10:03:02,Cage 3,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:03:44,Cage 4,2,"Bite/Fight, Chase",4,"Flee, Subordinate posture, Freeze/immobility",,,
1/29/2020 10:06:32,Cage 1,4,Mount,1,Freeze/immobility,,,
1/29/2020 10:06:42,Cage 1,2,Lunge,4,Subordinate posture,,,
1/29/2020 10:06:50,Cage 1,2,"Lunge, Mount",1,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:07:16,Cage 3,2,"Lunge, Bite/Fight",1,"Flee, Freeze/immobility",,,
1/29/2020 10:08:39,Cage 6,2,Bite/Fight,1,Freeze/immobility,,,
1/29/2020 10:09:45,Cage 5,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
1/29/2020 10:10:22,Cage 6,4,"Lunge, Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
1/29/2020 10:10:39,Cage 5,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:11:09,Cage 2,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
1/29/2020 10:11:36,Cage 4,2,"Lunge, Chase",3,Flee,,,
1/29/2020 10:12:06,Cage 3,4,Bite/Fight,2,Subordinate posture,,,
1/29/2020 10:14:23,Cage 1,2,Lunge,4,"Flee, Freeze/immobility",,,
1/29/2020 10:14:40,Cage 4,2,Bite/Fight,3,Subordinate posture,,,
1/29/2020 10:15:10,Cage 3,2,"Lunge, Bite/Fight",1,"Flee, Freeze/immobility",,,
1/29/2020 10:15:31,Cage 4,2,"Lunge, Bite/Fight, Chase",3,"Flee, Subordinate posture, Freeze/immobility",,,
1/29/2020 10:17:00,Cage 3,4,Bite/Fight,3,Freeze/immobility,,,
1/29/2020 10:17:20,Cage 2,4,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
1/29/2020 10:18:28,Cage 4,2,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:19:52,Cage 3,2,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
1/29/2020 10:20:00,Cage 3,2,Lunge,3,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:20:54,Cage 4,2,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:21:55,Cage 5,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
1/29/2020 10:22:55,Cage 5,4,Bite/Fight,1,Freeze/immobility,,,
1/29/2020 10:23:46,Cage 3,4,"Lunge, Bite/Fight",1,Freeze/immobility,,,
1/29/2020 10:24:57,Cage 2,3,Lunge,4,"Flee, Subordinate posture",,,
1/29/2020 10:25:04,Cage 2,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:25:14,Cage 2,4,Chase,2,Flee,,,
1/29/2020 10:26:00,Cage 5,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
1/29/2020 10:28:00,Cage 1,3,"Bite/Fight, Chase",4,Flee,,,
1/29/2020 10:29:05,Cage 3,2,Bite/Fight,1,"Flee, Freeze/immobility",,,
1/29/2020 10:29:11,Cage 3,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
1/29/2020 10:30:40,Cage 6,4,Bite/Fight,2,Flee,,,
1/29/2020 10:30:50,Cage 6,4,Bite/Fight,3,Freeze/immobility,,,
1/29/2020 10:31:09,Cage 4,2,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:32:48,Cage 2,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,
1/29/2020 10:32:57,Cage 2,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:33:18,Cage 3,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:33:25,Cage 3,2,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:33:32,Cage 3,4,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
1/29/2020 10:37:14,Cage 4,2,"Bite/Fight, Chase",4,Flee,,,
1/29/2020 10:37:20,Cage 4,2,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:40:22,Cage 3,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:41:16,Cage 6,4,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
1/29/2020 10:44:04,Cage 3,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
1/29/2020 10:45:53,Cage 4,3,Bite/Fight,1,Freeze/immobility,,,
