Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
12/12/2019 9:55:36,Cage 4,Cage 1,2,"Bite/Fight, Chase",Cage 4,1,"Flee, Subordinate posture",,,
12/12/2019 9:55:59,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 5,1,"Subordinate posture, Freeze/immobility",,,
12/12/2019 9:56:10,Cage 2,Cage 4,3,"Bite/Fight, Chase",Cage 3,4,Flee,,,
12/12/2019 9:56:22,Cage 4,Cage 1,2,Bite/Fight,Cage 4,1,"Flee, Subordinate posture",,,
12/12/2019 9:56:56,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,Flee,,,
12/12/2019 9:57:22,Cage 4,Cage 1,2,"Bite/Fight, Chase",Cage 4,1,"Flee, Freeze/immobility",,,
12/12/2019 9:57:36,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 5,3,"Flee, Freeze/immobility",,,
12/12/2019 9:57:47,Cage 1,Cage 3,3,Bite/Fight,Cage 4,2,"Subordinate posture, Freeze/immobility",,,
12/12/2019 9:58:06,Cage 1,Cage 3,3,Bite/Fight,Cage 5,3,Freeze/immobility,,,
12/12/2019 9:58:27,Cage 4,Cage 1,2,Bite/Fight,Cage 4,1,"Subordinate posture, Freeze/immobility",,,
12/12/2019 9:58:52,Cage 2,Cage 4,3,"Bite/Fight, Chase",Cage 3,4,"Flee, Freeze/immobility",,,
12/12/2019 9:59:07,Cage 4,Cage 1,2,"Bite/Fight, Chase",Cage 4,1,"Flee, Subordinate posture",,,
12/12/2019 9:59:38,Cage 3,Cage 5,2,Bite/Fight,Cage 1,1,"Subordinate posture, Freeze/immobility",,,
12/12/2019 9:59:54,Cage 3,Cage 5,2,Bite/Fight,Cage 4,4,Freeze/immobility,,,
12/12/2019 10:00:09,Cage 1,Cage 3,3,Bite/Fight,Cage 5,3,"Flee, Freeze/immobility",,,
12/12/2019 10:00:24,Cage 4,Cage 1,2,"Lunge, Chase",Cage 4,1,"Flee, Subordinate posture",,,
12/12/2019 10:00:35,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,"Flee, Freeze/immobility",,,
12/12/2019 10:00:52,Cage 1,Cage 4,2,Bite/Fight,Cage 5,3,Subordinate posture,,,
12/12/2019 10:01:08,Cage 2,Cage 4,3,Sniff,Cage 5,1,Subordinate posture,,,
12/12/2019 10:01:26,Cage 1,Cage 3,3,Bite/Fight,Cage 5,3,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:01:54,Cage 1,Cage 3,3,Bite/Fight,Cage 4,2,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:02:16,Cage 3,Cage 5,2,"Lunge, Bite/Fight",Cage 3,1,Freeze/immobility,,,
12/12/2019 10:02:49,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 1,3,"Flee, Freeze/immobility",,,
12/12/2019 10:03:31,Cage 1,Cage 3,3,Lunge,Cage 5,3,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:04:07,Cage 3,Cage 5,2,Bite/Fight,Cage 1,1,Freeze/immobility,,,
12/12/2019 10:04:28,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 5,1,"Flee, Subordinate posture",,,
12/12/2019 10:05:04,Cage 5,Cage 2,3,"Bite/Fight, Chase",Cage 2,2,"Flee, Subordinate posture",,,
12/12/2019 10:05:17,Cage 5,Cage 2,3,Bite/Fight,Cage 2,2,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:05:34,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 4,2,"Flee, Subordinate posture",,,
12/12/2019 10:05:44,Cage 1,Cage 3,3,Bite/Fight,Cage 5,3,Flee,,,
12/12/2019 10:06:04,Cage 4,Cage 1,2,"Lunge, Bite/Fight",Cage 4,1,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:06:20,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 1,3,Subordinate posture,,,
12/12/2019 10:07:06,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 4,2,"Flee, Subordinate posture",,,Yes
12/12/2019 10:07:31,Cage 3,Cage 5,2,"Lunge, Bite/Fight",Cage 1,1,Freeze/immobility,,,
12/12/2019 10:07:54,Cage 3,Cage 5,2,Lunge,Cage 3,3,Lunge,,,
12/12/2019 10:08:11,Cage 4,Cage 1,2,Lunge,Cage 4,1,Freeze/immobility,,,
12/12/2019 10:08:37,Cage 1,Cage 3,3,Bite/Fight,Cage 5,3,"Flee, Freeze/immobility",,,
12/12/2019 10:08:49,Cage 4,Cage 1,2,"Bite/Fight, Chase",Cage 4,1,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:09:28,Cage 4,Cage 1,2,Lunge,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:09:53,Cage 4,Cage 1,2,Bite/Fight,Cage 5,4,"Flee, Subordinate posture",,,
12/12/2019 10:10:19,Cage 3,Cage 5,2,"Bite/Fight, Chase",Cage 3,1,"Flee, Freeze/immobility",,,
12/12/2019 10:10:40,Cage 4,Cage 1,2,Bite/Fight,Cage 5,4,Freeze/immobility,,,
12/12/2019 10:10:52,Cage 1,Cage 3,3,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:11:03,Cage 4,Cage 1,2,Bite/Fight,Cage 4,1,Freeze/immobility,,,
12/12/2019 10:11:33,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 1,3,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:12:00,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,Freeze/immobility,,,
12/12/2019 10:12:18,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 4,2,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:12:33,Cage 1,Cage 3,3,Lunge,Cage 5,3,"Flee, Freeze/immobility",,,
12/12/2019 10:12:50,Cage 4,Cage 1,2,Bite/Fight,Cage 4,1,Freeze/immobility,,,
12/12/2019 10:13:24,Cage 5,Cage 2,1,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:13:45,Cage 2,Cage 4,3,"Bite/Fight, Chase",Cage 1,3,"Flee, Subordinate posture",,,
12/12/2019 10:14:00,Cage 3,Cage 5,2,Bite/Fight,Cage 4,4,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:14:23,Cage 3,Cage 5,2,Bite/Fight,Cage 3,1,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:14:42,Cage 3,Cage 5,2,"Bite/Fight, Chase",Cage 4,4,"Flee, Freeze/immobility",,,
12/12/2019 10:15:03,Cage 1,Cage 4,2,Bite/Fight,Cage 1,4,Freeze/immobility,,,
12/12/2019 10:15:17,Cage 4,Cage 1,2,Bite/Fight,Cage 5,4,Subordinate posture,,,
12/12/2019 10:15:51,Cage 2,Cage 4,3,Bite/Fight,Cage 1,3,Subordinate posture,,,
12/12/2019 10:16:02,Cage 4,Cage 1,2,Bite/Fight,Cage 4,1,Freeze/immobility,,,
12/12/2019 10:16:31,Cage 5,Cage 2,2,Bite/Fight,Cage 2,1,Subordinate posture,,,
12/12/2019 10:16:41,Cage 5,Cage 2,3,Bite/Fight,Cage 2,4,Flee,,,
12/12/2019 10:17:07,Cage 4,Cage 1,2,Bite/Fight,Cage 4,1,"Flee, Freeze/immobility",,,
12/12/2019 10:17:43,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 5,3,"Flee, Subordinate posture, Freeze/immobility",,,
12/12/2019 10:18:01,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 1,3,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:18:21,Cage 4,Cage 1,2,Bite/Fight,Cage 5,4,Flee,,,
12/12/2019 10:19:01,Cage 4,Cage 1,2,"Lunge, Bite/Fight",Cage 3,2,"Flee, Subordinate posture",,,
12/12/2019 10:19:24,Cage 2,Cage 5,1,"Lunge, Bite/Fight",Cage 3,4,Subordinate posture,,,
12/12/2019 10:19:48,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:20:07,Cage 3,Cage 5,2,"Lunge, Bite/Fight",Cage 4,4,"Flee, Subordinate posture",,,
12/12/2019 10:20:24,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 5,3,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:20:47,Cage 4,Cage 5,4,Sniff,Cage 3,2,Subordinate posture,,,
12/12/2019 10:21:29,Cage 1,Cage 3,3,"Bite/Fight, Sniff",Cage 4,2,Freeze/immobility,,,
12/12/2019 10:21:39,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 3,4,"Flee, Freeze/immobility",,,
12/12/2019 10:21:53,Cage 1,Cage 3,3,Bite/Fight,Cage 5,3,Freeze/immobility,,,
12/12/2019 10:22:30,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,Freeze/immobility,,,
12/12/2019 10:22:46,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,"Flee, Subordinate posture",,,
12/12/2019 10:23:08,Cage 2,Cage 4,3,Bite/Fight,Cage 1,3,Freeze/immobility,,,
12/12/2019 10:23:30,Cage 2,Cage 4,3,"Bite/Fight, Chase",Cage 5,1,"Flee, Freeze/immobility",,,
12/12/2019 10:23:52,Cage 4,Cage 1,2,"Lunge, Bite/Fight",Cage 3,2,"Flee, Freeze/immobility",,,
12/12/2019 10:24:24,Cage 4,Cage 1,2,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:24:35,Cage 1,Cage 3,3,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:24:45,Cage 1,Cage 3,3,Lunge,Cage 5,3,Subordinate posture,,,
12/12/2019 10:24:59,Cage 4,Cage 5,4,Bite/Fight,Cage 3,2,"Flee, Subordinate posture",,,
12/12/2019 10:25:15,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 5,1,"Flee, Subordinate posture",,,
12/12/2019 10:26:01,Cage 4,Cage 1,2,"Bite/Fight, Chase",Cage 4,1,"Subordinate posture, Freeze/immobility, Sniff",,,
12/12/2019 10:26:15,Cage 2,Cage 4,3,"Bite/Fight, Chase",Cage 5,1,"Flee, Subordinate posture",,,
12/12/2019 10:26:58,Cage 4,Cage 1,2,"Lunge, Bite/Fight",Cage 4,1,"Subordinate posture, Sniff",,,
12/12/2019 10:27:15,Cage 1,Cage 3,3,Bite/Fight,Cage 5,3,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:27:27,Cage 2,Cage 4,3,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:27:40,Cage 2,Cage 4,3,"Bite/Fight, Chase",Cage 3,4,"Flee, Subordinate posture",,,
12/12/2019 10:28:07,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 1,3,Flee,,,
12/12/2019 10:28:48,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,"Flee, Subordinate posture",,,
12/12/2019 10:28:57,Cage 1,Cage 3,3,Bite/Fight,Cage 1,4,"Flee, Freeze/immobility",,,
12/12/2019 10:29:10,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 5,1,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:29:30,Cage 5,Cage 2,2,Bite/Fight,Cage 2,1,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:29:50,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,"Flee, Freeze/immobility",,,
12/12/2019 10:30:08,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 5,3,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:30:21,Cage 1,Cage 3,3,"Bite/Fight, Chase",Cage 5,3,Flee,,,
12/12/2019 10:30:32,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 4,2,Flee,,,
12/12/2019 10:30:45,Cage 1,Cage 3,3,"Bite/Fight, Chase",Cage 5,3,"Flee, Subordinate posture, Freeze/immobility",,,
12/12/2019 10:31:24,Cage 1,Cage 3,3,"Lunge, Bite/Fight, Chase",Cage 5,3,"Flee, Subordinate posture",,,
12/12/2019 10:31:39,Cage 5,Cage 2,3,Bite/Fight,Cage 2,2,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:31:54,Cage 1,Cage 1,4,Bite/Fight,Cage 5,3,Freeze/immobility,,,
12/12/2019 10:32:07,Cage 2,Cage 4,3,Bite/Fight,Cage 1,3,Subordinate posture,,,
12/12/2019 10:32:19,Cage 2,Cage 4,3,Lunge,Cage 5,1,"Subordinate posture, Freeze/immobility, Sniff",,,
12/12/2019 10:32:35,Cage 1,Cage 3,3,"Bite/Fight, Chase",Cage 4,2,"Flee, Freeze/immobility",,,
12/12/2019 10:32:53,Cage 1,Cage 3,3,Bite/Fight,Cage 1,4,Freeze/immobility,,,Yes
12/12/2019 10:33:10,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 1,3,Subordinate posture,,,
12/12/2019 10:33:23,Cage 4,Cage 1,2,"Lunge, Bite/Fight",Cage 5,4,Freeze/immobility,,,
12/12/2019 10:33:44,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,"Flee, Freeze/immobility",,,
12/12/2019 10:34:02,Cage 4,Cage 1,2,"Lunge, Bite/Fight",Cage 4,1,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:36:24,Cage 1,Cage 3,3,Bite/Fight,Cage 1,4,Freeze/immobility,,,
12/12/2019 10:37:32,Cage 1,Cage 3,3,Bite/Fight,Cage 5,3,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:37:44,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 4,2,"Flee, Subordinate posture",,,
12/12/2019 10:38:05,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,Freeze/immobility,,,
12/12/2019 10:38:51,Cage 1,Cage 3,3,"Bite/Fight, Chase",Cage 5,3,"Flee, Subordinate posture",,,
12/12/2019 10:39:02,Cage 1,Cage 3,3,Bite/Fight,Cage 1,4,Subordinate posture,,,
12/12/2019 10:39:13,Cage 2,Cage 4,3,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:39:35,Cage 4,Cage 1,2,Bite/Fight,Cage 4,1,Subordinate posture,,,
12/12/2019 10:39:51,Cage 4,Cage 1,2,Bite/Fight,Cage 3,2,"Flee, Freeze/immobility",,,
12/12/2019 10:40:09,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 4,2,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:40:46,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 1,4,Subordinate posture,,,
12/12/2019 10:41:08,Cage 1,Cage 3,3,"Bite/Fight, Sniff",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:41:29,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 5,1,"Flee, Freeze/immobility",,,
12/12/2019 10:41:53,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 3,4,Flee,,,
12/12/2019 10:42:16,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 4,2,"Flee, Subordinate posture",,,
12/12/2019 10:42:38,Cage 4,Cage 1,2,"Bite/Fight, Chase",Cage 3,2,"Flee, Freeze/immobility",,,
12/12/2019 10:42:58,Cage 1,Cage 3,3,Bite/Fight,Cage 1,4,Flee,,,
12/12/2019 10:43:21,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 5,3,"Flee, Freeze/immobility",,,
12/12/2019 10:43:53,Cage 1,Cage 3,3,Bite/Fight,Cage 5,3,Freeze/immobility,,,
12/12/2019 10:44:02,Cage 1,Cage 3,3,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
12/12/2019 10:44:21,Cage 4,Cage 1,2,"Bite/Fight, Chase",Cage 3,2,"Flee, Subordinate posture",,,
12/12/2019 10:44:36,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
