Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
12/13/2019 9:57:21,Cage 1,Cage 4,4,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 9:58:27,Cage 1,Cage 4,4,"Lunge, Bite/Fight",Cage 3,4,Freeze/immobility,,,
12/13/2019 10:00:04,Cage 2,Cage 2,1,Bite/Fight,Cage 3,2,Subordinate posture,,,
12/13/2019 10:00:17,Cage 3,Cage 2,4,"Bite/Fight, Chase",Cage 1,2,"Flee, Freeze/immobility",,,
12/13/2019 10:01:38,Cage 4,Cage 4,3,Bite/Fight,Cage 1,4,Freeze/immobility,,,
12/13/2019 10:01:53,Cage 4,Cage 3,3,Bite/Fight,Cage 4,3,"Flee, Freeze/immobility",,,
12/13/2019 10:02:21,Cage 3,Cage 4,1,Bite/Fight,Cage 2,4,"Flee, Freeze/immobility",,,
12/13/2019 10:02:50,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 2,4,"Flee, Freeze/immobility",,,
12/13/2019 10:03:30,Cage 5,Cage 5,2,"Lunge, Bite/Fight",Cage 5,4,Freeze/immobility,,,
12/13/2019 10:04:08,Cage 2,Cage 3,2,"Lunge, Bite/Fight",Cage 1,1,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:05:09,Cage 2,Cage 2,1,Bite/Fight,Cage 3,2,Subordinate posture,,,
12/13/2019 10:05:36,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 3,3,Subordinate posture,,,
12/13/2019 10:05:56,Cage 1,Cage 4,4,"Bite/Fight, Chase",Cage 1,3,"Flee, Subordinate posture",,,Yes
12/13/2019 10:06:18,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,Yes
12/13/2019 10:06:33,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 2,3,"Flee, Subordinate posture",,,
12/13/2019 10:06:48,Cage 4,Cage 1,4,"Lunge, Bite/Fight, Chase",Cage 3,3,"Flee, Freeze/immobility",,,
12/13/2019 10:07:06,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:07:25,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 3,3,Bite/Fight,,,
12/13/2019 10:07:34,Cage 4,Cage 1,4,Bite/Fight,Cage 2,3,Flee,,,
12/13/2019 10:08:35,Cage 2,Cage 2,1,Mount,Cage 3,2,Freeze/immobility,,,
12/13/2019 10:08:46,Cage 3,Cage 4,1,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:09:06,Cage 3,Cage 2,4,"Bite/Fight, Chase",Cage 1,2,"Flee, Subordinate posture",,,
12/13/2019 10:09:19,Cage 4,Cage 1,4,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:09:31,Cage 4,Cage 1,4,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:09:44,Cage 4,Cage 1,4,Bite/Fight,Cage 3,3,Freeze/immobility,,,
12/13/2019 10:09:59,Cage 2,Cage 2,1,Bite/Fight,Cage 4,2,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:11:00,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 3,3,"Flee, Freeze/immobility",,,
12/13/2019 10:11:21,Cage 5,Cage 5,1,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:11:39,Cage 4,Cage 1,4,Bite/Fight,Cage 4,3,Subordinate posture,,,
12/13/2019 10:12:10,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 2,4,"Flee, Subordinate posture",,,
12/13/2019 10:12:21,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 2,4,"Flee, Freeze/immobility",,,
12/13/2019 10:13:08,Cage 4,Cage 1,4,Bite/Fight,Cage 2,3,Flee,,,
12/13/2019 10:13:23,Cage 4,Cage 1,4,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:13:32,Cage 4,Cage 1,4,"Bite/Fight, Chase",Cage 2,3,"Flee, Freeze/immobility",,,
12/13/2019 10:13:56,Cage 4,Cage 1,4,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:14:17,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 2,4,"Flee, Freeze/immobility",,,
12/13/2019 10:14:50,Cage 2,Cage 2,1,Bite/Fight,Cage 1,1,Subordinate posture,,,
12/13/2019 10:15:20,Cage 4,Cage 1,4,"Lunge, Bite/Fight, Chase",Cage 2,3,"Flee, Subordinate posture",,,
12/13/2019 10:15:44,Cage 2,Cage 2,1,Bite/Fight,Cage 1,1,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:15:54,Cage 2,Cage 2,1,Bite/Fight,Cage 3,2,Subordinate posture,,,
12/13/2019 10:16:34,Cage 4,Cage 1,4,"Bite/Fight, Chase",Cage 2,3,"Flee, Freeze/immobility",,,
12/13/2019 10:16:51,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 2,3,"Flee, Freeze/immobility",,,
12/13/2019 10:17:18,Cage 4,Cage 4,3,"Lunge, Sniff",Cage 2,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:18:17,Cage 5,Cage 5,2,Bite/Fight,Cage 5,4,Freeze/immobility,,,
12/13/2019 10:18:28,Cage 4,Cage 1,4,Bite/Fight,Cage 4,3,Freeze/immobility,,,
12/13/2019 10:19:11,Cage 4,Cage 1,4,Bite/Fight,Cage 2,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:19:22,Cage 4,Cage 1,4,Lunge,Cage 3,3,Subordinate posture,,,
12/13/2019 10:19:39,Cage 3,Cage 4,1,Bite/Fight,Cage 2,4,Freeze/immobility,,,
12/13/2019 10:20:02,Cage 2,Cage 2,1,"Lunge, Sniff",Cage 3,2,Subordinate posture,,,
12/13/2019 10:20:15,Cage 5,Cage 5,2,"Lunge, Bite/Fight",Cage 5,4,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:21:13,Cage 4,Cage 1,4,Lunge,Cage 3,3,Subordinate posture,,,
12/13/2019 10:22:03,Cage 2,Cage 2,1,"Bite/Fight, Chase",Cage 3,2,"Flee, Subordinate posture",,,
12/13/2019 10:23:02,Cage 4,Cage 1,4,"Bite/Fight, Chase",Cage 2,3,"Flee, Subordinate posture",,,
12/13/2019 10:23:24,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:23:37,Cage 4,Cage 1,4,"Bite/Fight, Chase",Cage 3,3,"Flee, Freeze/immobility",,,
12/13/2019 10:23:48,Cage 4,Cage 1,4,Bite/Fight,Cage 2,3,"Flee, Subordinate posture, Freeze/immobility",,,
12/13/2019 10:23:59,Cage 4,Cage 1,4,"Bite/Fight, Chase",Cage 3,3,"Flee, Subordinate posture, Freeze/immobility",,,
12/13/2019 10:24:27,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 3,1,"Flee, Freeze/immobility",,,
12/13/2019 10:24:41,Cage 3,Cage 4,1,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:25:03,Cage 2,Cage 2,1,Bite/Fight,Cage 1,1,Subordinate posture,,,
12/13/2019 10:25:34,Cage 2,Cage 2,1,"Bite/Fight, Sniff",Cage 1,1,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:25:55,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 1,2,"Flee, Subordinate posture, Freeze/immobility",,,
12/13/2019 10:26:17,Cage 4,Cage 1,4,Bite/Fight,Cage 2,3,Subordinate posture,,,
12/13/2019 10:26:33,Cage 4,Cage 1,4,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:26:48,Cage 5,Cage 5,2,"Lunge, Bite/Fight",Cage 5,1,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:27:22,Cage 2,Cage 2,1,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,Yes
12/13/2019 10:27:30,Cage 2,Cage 2,1,Bite/Fight,Cage 1,1,Flee,,,
12/13/2019 10:28:24,Cage 4,Cage 1,4,Bite/Fight,Cage 2,3,Subordinate posture,,,
12/13/2019 10:28:44,Cage 1,Cage 3,4,"Sniff, Allogroom",Cage 1,3,Subordinate posture,,,
12/13/2019 10:29:11,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 3,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:29:31,Cage 4,Cage 1,4,Bite/Fight,Cage 4,3,Subordinate posture,,,
12/13/2019 10:29:52,Cage 2,Cage 3,2,Sniff,Cage 1,1,Subordinate posture,,,
12/13/2019 10:30:06,Cage 2,Cage 2,1,Bite/Fight,Cage 4,2,Subordinate posture,,,
12/13/2019 10:30:22,Cage 2,Cage 2,1,"Lunge, Bite/Fight",Cage 1,1,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:30:46,Cage 2,Cage 2,1,Lunge,Cage 3,2,Subordinate posture,,,
12/13/2019 10:30:55,Cage 2,Cage 2,1,Lunge,Cage 4,2,Subordinate posture,,,
12/13/2019 10:31:11,Cage 5,Cage 5,2,"Lunge, Bite/Fight",Cage 5,4,Freeze/immobility,,,
12/13/2019 10:31:23,Cage 5,Cage 5,2,Bite/Fight,Cage 5,1,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:31:44,Cage 4,Cage 1,4,Bite/Fight,Cage 2,3,Subordinate posture,,,
12/13/2019 10:31:55,Cage 4,Cage 1,4,"Bite/Fight, Chase",Cage 3,3,"Flee, Freeze/immobility",,,
12/13/2019 10:32:47,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 2,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:33:51,Cage 2,Cage 2,1,Mount,Cage 4,2,Freeze/immobility,,,
12/13/2019 10:34:21,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 3,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:35:18,Cage 4,Cage 1,4,Bite/Fight,Cage 2,3,Freeze/immobility,,,
12/13/2019 10:35:29,Cage 5,Cage 5,2,Bite/Fight,Cage 5,4,Freeze/immobility,,,
12/13/2019 10:35:40,Cage 4,Cage 1,4,Bite/Fight,Cage 2,3,"Flee, Freeze/immobility",,,
12/13/2019 10:35:51,Cage 4,Cage 1,4,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:36:34,Cage 2,Cage 2,1,"Bite/Fight, Chase",Cage 1,1,Flee,,,
12/13/2019 10:36:44,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 2,4,"Flee, Subordinate posture",,,
12/13/2019 10:37:06,Cage 4,Cage 1,4,Bite/Fight,Cage 2,3,"Flee, Freeze/immobility",,,
12/13/2019 10:37:29,Cage 2,Cage 2,1,Bite/Fight,Cage 4,2,Flee,,,Yes
12/13/2019 10:37:40,Cage 2,Cage 2,1,"Lunge, Bite/Fight",Cage 1,1,"Flee, Freeze/immobility",,,
12/13/2019 10:37:50,Cage 2,Cage 2,1,Bite/Fight,Cage 4,2,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:38:10,Cage 2,Cage 2,1,"Bite/Fight, Chase",Cage 1,1,"Flee, Freeze/immobility",,,
12/13/2019 10:38:21,Cage 2,Cage 2,1,Bite/Fight,Cage 3,2,Freeze/immobility,,,
12/13/2019 10:38:43,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 2,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:39:10,Cage 4,Cage 1,4,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:39:55,Cage 4,Cage 1,4,"Lunge, Chase",Cage 2,3,Flee,,,
12/13/2019 10:40:36,Cage 5,Cage 5,1,"Lunge, Chase",Cage 5,3,Flee,,,
12/13/2019 10:41:00,Cage 4,Cage 1,4,"Lunge, Sniff",Cage 4,3,Subordinate posture,,,
12/13/2019 10:41:34,Cage 4,Cage 1,4,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
12/13/2019 10:42:03,Cage 4,Cage 1,4,"Lunge, Bite/Fight",Cage 4,3,Freeze/immobility,,,
12/13/2019 10:43:06,Cage 4,Cage 1,4,"Lunge, Bite/Fight, Chase",Cage 2,3,"Flee, Subordinate posture, Freeze/immobility",4.4 in one is just sleeping maybe missed a fight,,
12/13/2019 10:43:24,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 2,4,"Flee, Freeze/immobility",,,
12/13/2019 10:43:45,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
