Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
10/24/2019 12:46:51,Cage 5,Cage 4,2,"Bite/Fight, Chase",Cage 4,1,"Flee, Freeze/immobility",,,
10/24/2019 12:47:55,Cage 4,Cage 5,1,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 12:48:43,Cage 2,Cage 3,2,"Bite/Fight, Chase",Cage 2,3,"Flee, Freeze/immobility",,,
10/24/2019 12:49:42,Cage 2,Cage 3,2,"Bite/Fight, Chase",Cage 2,3,Flee,,,
10/24/2019 12:50:28,Cage 3,Cage 5,2,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 12:50:54,Cage 4,Cage 5,1,Bite/Fight,Cage 2,1,Freeze/immobility,,,
10/24/2019 12:52:42,Cage 2,Cage 3,2,"Lunge, Bite/Fight",Cage 2,3,"Flee, Freeze/immobility",,,
10/24/2019 12:54:33,Cage 3,Cage 5,2,"Bite/Fight, Chase",Cage 3,3,Flee,,,
10/24/2019 12:54:54,Cage 2,Cage 3,2,Bite/Fight,Cage 2,3,Subordinate posture,,,
10/24/2019 12:55:14,Cage 4,Cage 5,1,"Bite/Fight, Chase",Cage 2,1,"Flee, Subordinate posture",,,
10/24/2019 12:56:15,Cage 1,Cage 5,3,Sniff,Cage 1,1,Subordinate posture,,,
10/24/2019 12:57:13,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,Freeze/immobility,,,
10/24/2019 12:58:22,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
10/24/2019 13:40:04,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,Start,
10/24/2019 13:40:36,Cage 3,Cage 5,2,"Bite/Fight, Chase",Cage 2,4,"Flee, Subordinate posture",,,
10/24/2019 13:41:23,Cage 2,Cage 3,2,Bite/Fight,Cage 1,2,Flee,,,
10/24/2019 13:42:17,Cage 3,Cage 5,2,"Bite/Fight, Chase",Cage 2,4,"Flee, Subordinate posture",,,Yes
10/24/2019 13:42:45,Cage 4,Cage 5,1,"Bite/Fight, Chase",Cage 3,1,"Flee, Freeze/immobility",,,
10/24/2019 13:43:45,Cage 2,Cage 3,2,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 13:44:16,Cage 3,Cage 5,2,Mount,Cage 2,4,Freeze/immobility,,,
10/24/2019 13:44:30,Cage 2,Cage 3,2,Bite/Fight,Cage 1,2,"Subordinate posture, Freeze/immobility",,,
10/24/2019 13:45:39,Cage 2,Cage 3,2,Bite/Fight,Cage 5,4,Subordinate posture,,,
10/24/2019 13:46:13,Cage 3,Cage 5,2,Chase,Cage 2,4,Flee,,,
10/24/2019 13:47:18,Cage 2,Cage 3,2,Bite/Fight,Cage 5,4,"Flee, Subordinate posture",,,
10/24/2019 13:47:39,Cage 2,Cage 3,2,"Lunge, Chase",Cage 1,2,Flee,,,
10/24/2019 13:49:55,Cage 4,Cage 5,1,"Bite/Fight, Chase",Cage 2,1,Flee,,,
10/24/2019 13:50:47,Cage 3,Cage 5,2,Mount,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 13:51:16,Cage 2,Cage 3,2,Bite/Fight,Cage 2,3,"Flee, Freeze/immobility",,,
10/24/2019 13:51:48,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,Subordinate posture,,,
10/24/2019 13:52:38,Cage 2,Cage 3,2,Bite/Fight,Cage 1,2,"Flee, Subordinate posture",,,
10/24/2019 13:52:59,Cage 1,Cage 2,2,Bite/Fight,Cage 3,4,Subordinate posture,,,
10/24/2019 13:53:56,Cage 4,Cage 5,1,"Bite/Fight, Chase",Cage 3,1,Flee,,,
10/24/2019 13:58:34,Cage 4,Cage 5,1,"Bite/Fight, Chase",Cage 3,1,"Flee, Freeze/immobility",,,
10/24/2019 13:59:23,Cage 4,Cage 5,1,"Bite/Fight, Mount",Cage 1,3,"Flee, Subordinate posture",,,
10/24/2019 14:00:09,Cage 3,Cage 5,2,Bite/Fight,Cage 3,3,Subordinate posture,,,
10/24/2019 14:01:01,Cage 2,Cage 3,2,"Bite/Fight, Chase",Cage 1,2,"Flee, Subordinate posture",,,
10/24/2019 14:01:37,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:02:38,Cage 4,Cage 5,1,"Lunge, Bite/Fight",Cage 2,1,Subordinate posture,,,
10/24/2019 14:03:03,Cage 2,Cage 2,3,Mount,Cage 5,4,Freeze/immobility,,,
10/24/2019 14:04:14,Cage 3,Cage 5,2,Bite/Fight,Cage 3,3,Subordinate posture,,,
10/24/2019 14:05:52,Cage 3,Cage 5,2,"Lunge, Bite/Fight",Cage 2,4,Flee,,,
10/24/2019 14:07:17,Cage 3,Cage 5,2,Bite/Fight,Cage 1,4,Subordinate posture,,,
10/24/2019 14:10:01,Cage 4,Cage 5,1,Mount,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:11:25,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:11:57,Cage 3,Cage 5,2,"Lunge, Bite/Fight",Cage 1,4,"Flee, Subordinate posture",,,
10/24/2019 14:13:47,Cage 3,Cage 2,4,"Lunge, Sniff",Cage 3,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:14:03,Cage 3,Cage 5,2,Bite/Fight,Cage 3,3,"Flee, Freeze/immobility",,,
10/24/2019 14:16:26,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,Subordinate posture,,,
10/24/2019 14:17:12,Cage 3,Cage 5,2,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:18:22,Cage 3,Cage 5,2,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,Yes
10/24/2019 14:19:00,Cage 1,Cage 2,2,"Bite/Fight, Sniff",Cage 1,1,Freeze/immobility,,,
10/24/2019 14:19:28,Cage 2,Cage 2,3,"Bite/Fight, Mount",Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:20:14,Cage 3,Cage 5,2,Bite/Fight,Cage 3,3,Freeze/immobility,,,
10/24/2019 14:22:08,Cage 1,Cage 2,2,"Sniff, Allogroom",Cage 1,1,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:23:48,Cage 4,Cage 5,1,"Lunge, Bite/Fight",Cage 2,1,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:24:46,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:25:29,Cage 2,Cage 2,3,Allogroom,Cage 5,4,Freeze/immobility,,,
10/24/2019 14:26:13,Cage 3,Cage 5,2,"Lunge, Chase, Mount",Cage 1,4,"Flee, Subordinate posture, Freeze/immobility",,,
10/24/2019 14:27:00,Cage 3,Cage 5,2,Bite/Fight,Cage 2,4,Freeze/immobility,,,
10/24/2019 14:27:16,Cage 3,Cage 5,2,"Bite/Fight, Mount",Cage 2,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:28:01,Cage 2,Cage 3,2,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:28:36,Cage 3,Cage 5,2,"Bite/Fight, Chase",Cage 3,3,"Flee, Freeze/immobility",,,
10/24/2019 14:29:44,Cage 3,Cage 5,2,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:30:35,Cage 2,Cage 3,2,Bite/Fight,Cage 1,2,"Flee, Subordinate posture",,,
10/24/2019 14:31:17,Cage 2,Cage 3,2,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:31:38,Cage 2,Cage 3,2,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:32:27,Cage 5,Cage 4,3,Bite/Fight,Cage 4,4,Flee,,,
10/24/2019 14:32:57,Cage 1,Cage 5,3,Bite/Fight,Cage 1,1,Freeze/immobility,,,
10/24/2019 14:34:03,Cage 3,Cage 5,2,Bite/Fight,Cage 1,4,"Flee, Subordinate posture",,,
10/24/2019 14:34:22,Cage 2,Cage 2,3,Bite/Fight,Cage 5,4,Freeze/immobility,,,
10/24/2019 14:36:00,Cage 2,Cage 3,2,"Bite/Fight, Chase",Cage 5,4,"Flee, Subordinate posture",,,
10/24/2019 14:36:45,Cage 2,Cage 3,2,Bite/Fight,Cage 1,2,Subordinate posture,,,
10/24/2019 14:36:56,Cage 2,Cage 3,2,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:39:35,Cage 2,Cage 3,2,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:40:00,Cage 4,Cage 5,1,Bite/Fight,Cage 3,1,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:41:32,Cage 4,Cage 5,1,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:42:24,Cage 2,Cage 3,2,Bite/Fight,Cage 1,2,"Flee, Subordinate posture",,,
10/24/2019 14:42:43,Cage 4,Cage 5,1,Bite/Fight,Cage 2,1,Freeze/immobility,,,
10/24/2019 14:43:00,Cage 2,Cage 2,3,Bite/Fight,Cage 5,4,Freeze/immobility,,,
10/24/2019 14:43:44,Cage 5,Cage 4,3,Bite/Fight,Cage 4,1,Flee,,,
10/24/2019 14:44:27,Cage 4,Cage 5,1,Bite/Fight,Cage 3,1,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:46:37,Cage 2,Cage 3,2,Bite/Fight,Cage 1,2,Subordinate posture,,,
10/24/2019 14:46:56,Cage 2,Cage 3,2,Bite/Fight,Cage 1,2,"Flee, Subordinate posture",,,
10/24/2019 14:50:27,Cage 2,Cage 3,2,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:50:48,Cage 3,Cage 5,2,Mount,Cage 2,4,Freeze/immobility,,,
10/24/2019 14:51:44,Cage 4,Cage 5,1,Bite/Fight,Cage 1,3,Freeze/immobility,,,
10/24/2019 14:53:47,Cage 2,Cage 3,2,Bite/Fight,Cage 5,4,Subordinate posture,,,
10/24/2019 14:54:29,Cage 1,Cage 2,2,"Lunge, Bite/Fight",Cage 1,1,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:54:59,Cage 1,Cage 2,2,"Bite/Fight, Chase",Cage 1,1,"Flee, Subordinate posture",,,
10/24/2019 14:55:45,Cage 1,Cage 2,2,Bite/Fight,Cage 3,4,"Flee, Subordinate posture",,,
10/24/2019 14:56:08,Cage 1,Cage 2,2,"Lunge, Bite/Fight",Cage 5,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:56:43,Cage 1,Cage 2,2,Bite/Fight,Cage 3,4,Flee,,,
10/24/2019 14:56:57,Cage 1,Cage 2,2,Bite/Fight,Cage 1,1,"Flee, Subordinate posture",,,
10/24/2019 14:57:08,Cage 1,Cage 2,2,Chase,Cage 1,1,Flee,,,
10/24/2019 14:57:28,Cage 1,Cage 2,2,Bite/Fight,Cage 3,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:57:45,Cage 1,Cage 2,2,Bite/Fight,Cage 5,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:58:21,Cage 1,Cage 2,2,Bite/Fight,Cage 1,1,"Flee, Subordinate posture",,,
10/24/2019 14:58:43,Cage 1,Cage 2,2,"Bite/Fight, Chase",Cage 3,4,Flee,,,
10/24/2019 14:59:00,Cage 1,Cage 2,2,"Bite/Fight, Chase",Cage 1,1,"Flee, Subordinate posture",,,
10/24/2019 14:59:15,Cage 1,Cage 2,2,Lunge,Cage 5,3,"Subordinate posture, Freeze/immobility",,,
10/24/2019 14:59:44,Cage 1,Cage 2,2,Bite/Fight,Cage 1,1,"Flee, Freeze/immobility",,,
10/24/2019 14:59:58,Cage 1,Cage 2,2,"Lunge, Bite/Fight",Cage 3,4,"Subordinate posture, Freeze/immobility",,,
10/24/2019 15:00:23,Cage 1,Cage 2,2,Bite/Fight,Cage 3,4,"Flee, Subordinate posture",,,
10/24/2019 15:00:50,Cage 1,Cage 2,2,"Lunge, Chase",Cage 1,1,Flee,,,
10/24/2019 15:01:36,Cage 2,Cage 3,2,Bite/Fight,Cage 1,2,Flee,,,
10/24/2019 15:01:51,Cage 1,Cage 2,2,Bite/Fight,Cage 3,4,"Subordinate posture, Freeze/immobility",,,
