Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
1/16/2020 10:10:27,Cage 1,Cage 5,4,Bite/Fight,Cage 2,1,Subordinate posture,,,
1/16/2020 10:14:41,Cage 1,Cage 5,4,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,Yes
1/16/2020 10:16:03,Cage 1,Cage 1,3,Bite/Fight,Cage 5,4,Freeze/immobility,,,
1/16/2020 10:43:24,Cage 1,Cage 1,3,"Bite/Fight, Chase",Cage 5,4,"Flee, Freeze/immobility",,,
1/16/2020 10:44:44,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
1/16/2020 9:46:27,Cage 2,Cage 4,4,"Lunge, Bite/Fight",Cage 5,1,"Flee, Freeze/immobility",,,
1/16/2020 9:48:29,Cage 2,Cage 4,4,"Bite/Fight, Mount",Cage 5,1,"Flee, Freeze/immobility",,,
1/16/2020 9:59:44,Cage 2,Cage 4,4,Bite/Fight,Cage 1,4,Freeze/immobility,,,
1/16/2020 10:07:31,Cage 2,Cage 4,4,"Lunge, Bite/Fight",Cage 5,1,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:07:44,Cage 2,Cage 4,4,Bite/Fight,Cage 2,4,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:08:00,Cage 2,Cage 2,4,Bite/Fight,Cage 5,1,Freeze/immobility,,,
1/16/2020 10:14:23,Cage 2,Cage 5,1,"Bite/Fight, Sniff",Cage 1,4,Subordinate posture,,,
1/16/2020 10:29:16,Cage 2,Cage 2,4,Lunge,Cage 5,1,Subordinate posture,,,
1/16/2020 10:33:52,Cage 2,Cage 4,4,Bite/Fight,Cage 5,1,"Subordinate posture, Freeze/immobility",Cage 4 4-2 is def dom. Other 3 in corner,,
1/16/2020 10:34:22,Cage 2,Cage 4,4,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:34:39,Cage 2,Cage 4,4,"Bite/Fight, Chase",Cage 1,4,"Flee, Freeze/immobility",,,
1/16/2020 10:36:18,Cage 2,Cage 2,4,Allogroom,Cage 1,4,Freeze/immobility,,,
1/16/2020 10:41:08,Cage 2,Cage 2,4,Allogroom,Cage 5,1,N/A,,,
1/16/2020 10:41:29,Cage 2,Cage 4,4,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
1/16/2020 9:45:27,Cage 3,Cage 1,1,"Sniff, Allogroom",Cage 2,2,Freeze/immobility,,,
1/16/2020 9:53:16,Cage 3,Cage 2,2,Sniff,Cage 4,1,Subordinate posture,,,
1/16/2020 10:00:04,Cage 3,Cage 4,1,"Bite/Fight, Sniff, Allogroom",Cage 1,1,Freeze/immobility,,,
1/16/2020 10:02:43,Cage 3,Cage 4,1,Bite/Fight,Cage 1,1,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:05:47,Cage 3,Cage 4,1,Mount,Cage 1,1,Freeze/immobility,,,
1/16/2020 10:06:37,Cage 3,Cage 2,2,"Sniff, Allogroom",Cage 1,1,Freeze/immobility,,,
1/16/2020 10:07:06,Cage 3,Cage 4,1,Mount,Cage 1,1,Freeze/immobility,,,
1/16/2020 10:09:38,Cage 3,Cage 4,1,Bite/Fight,Cage 1,1,Freeze/immobility,,,
1/16/2020 10:10:58,Cage 3,Cage 4,1,Bite/Fight,Cage 1,1,Freeze/immobility,,,
1/16/2020 10:12:20,Cage 3,Cage 4,1,Mount,Cage 1,1,Freeze/immobility,,,
1/16/2020 10:13:49,Cage 3,Cage 4,1,Bite/Fight,Cage 1,1,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:15:05,Cage 3,Cage 4,1,Bite/Fight,Cage 1,1,"Flee, Subordinate posture",,,
1/16/2020 10:15:32,Cage 3,Cage 4,1,Mount,Cage 1,1,Freeze/immobility,,,
1/16/2020 10:17:44,Cage 3,Cage 4,1,"Lunge, Bite/Fight, Chase",Cage 5,3,Freeze/immobility,,,
1/16/2020 10:17:56,Cage 3,Cage 4,1,"Lunge, Bite/Fight",Cage 2,2,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:18:10,Cage 3,Cage 4,1,Bite/Fight,Cage 2,2,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:18:40,Cage 3,Cage 4,1,Bite/Fight,Cage 5,3,Freeze/immobility,,,
1/16/2020 10:19:06,Cage 3,Cage 4,1,"Bite/Fight, Mount",Cage 2,2,Freeze/immobility,,,
1/16/2020 10:23:44,Cage 3,Cage 4,1,Bite/Fight,Cage 5,3,"Flee, Freeze/immobility",,,
1/16/2020 10:24:09,Cage 3,Cage 4,1,"Lunge, Bite/Fight",Cage 2,2,Freeze/immobility,,,
1/16/2020 10:24:31,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 1,1,"Flee, Freeze/immobility",,,
1/16/2020 10:26:10,Cage 3,Cage 4,1,"Lunge, Bite/Fight",Cage 2,2,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:26:31,Cage 3,Cage 4,1,Bite/Fight,Cage 2,2,Freeze/immobility,,,
1/16/2020 10:35:17,Cage 3,Cage 4,1,Bite/Fight,Cage 5,3,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:35:40,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 5,3,"Flee, Freeze/immobility",,,
1/16/2020 10:38:39,Cage 3,Cage 4,1,"Bite/Fight, Chase",Cage 5,3,"Flee, Freeze/immobility",,,
1/16/2020 10:39:04,Cage 3,Cage 4,1,Bite/Fight,Cage 2,2,Freeze/immobility,,,
1/16/2020 10:41:58,Cage 3,Cage 4,1,Bite/Fight,Cage 2,2,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:42:13,Cage 3,Cage 4,1,Mount,Cage 1,1,Freeze/immobility,,,
1/16/2020 9:44:37,Cage 4,Cage 1,2,Sniff,Cage 2,3,Walk away,,,
1/16/2020 9:50:36,Cage 4,Cage 2,3,Allogroom,Cage 5,2,Freeze/immobility,,,
1/16/2020 10:03:06,Cage 4,Cage 4,2,"Bite/Fight, Chase",Cage 5,2,"Flee, Freeze/immobility",,,
1/16/2020 10:03:31,Cage 4,Cage 4,2,"Bite/Fight, Chase",Cage 1,2,"Flee, Subordinate posture, Freeze/immobility",,,
1/16/2020 10:13:23,Cage 4,Cage 4,2,"Lunge, Sniff",Cage 5,2,"Subordinate posture, Walk away",,,
1/16/2020 10:15:43,Cage 4,Cage 4,2,Bite/Fight,Cage 5,2,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:28:03,Cage 4,Cage 5,2,Allogroom,Cage 1,2,Freeze/immobility,,,
1/16/2020 9:40:45,Cage 5,Cage 3,4,"Bite/Fight, Chase",Cage 3,3,"Flee, Subordinate posture",,,
1/16/2020 9:42:42,Cage 5,Cage 3,4,"Bite/Fight, Chase",Cage 3,2,Flee,,,
1/16/2020 9:45:39,Cage 5,Cage 3,4,Bite/Fight,Cage 3,2,"Flee, Freeze/immobility",,,
1/16/2020 9:46:12,Cage 5,Cage 3,4,Bite/Fight,Cage 3,3,Freeze/immobility,,,
1/16/2020 9:50:15,Cage 5,Cage 3,4,"Lunge, Bite/Fight",Cage 3,1,"Flee, Freeze/immobility",,,
1/16/2020 9:58:02,Cage 5,Cage 3,3,Bite/Fight,Cage 3,1,"Flee, Freeze/immobility",,,
1/16/2020 10:04:39,Cage 5,Cage 3,4,Bite/Fight,Cage 3,3,Freeze/immobility,,,
1/16/2020 10:16:22,Cage 5,Cage 3,3,Bite/Fight,Cage 3,2,Freeze/immobility,,,
1/16/2020 10:17:17,Cage 5,Cage 3,4,"Lunge, Bite/Fight",Cage 3,1,"Flee, Freeze/immobility",,,Yes
1/16/2020 10:24:53,Cage 5,Cage 3,4,Bite/Fight,Cage 3,3,Freeze/immobility,,,
1/16/2020 10:29:50,Cage 5,Cage 3,4,"Lunge, Bite/Fight",Cage 3,1,"Subordinate posture, Freeze/immobility",,,
1/16/2020 10:42:46,Cage 5,Cage 3,4,"Lunge, Bite/Fight",Cage 3,3,Freeze/immobility,,,
1/16/2020 10:44:29,Cage 5,Cage 3,4,Bite/Fight,Cage 3,3,Freeze/immobility,,,
