Timestamp,Cage,Animal 1,Animal 1- Behavior,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
9/28/2019 13:25:38,Cage 1,1,Bite/Fight,4,Subordinate posture,"Cage1, 2,4: 1 sleeps alone , cage 5: 3 sleeps alone",,
9/28/2019 13:26:30,Cage 5,1,Mount,2,Freeze/immobility,,,
9/28/2019 13:29:47,Cage 5,4,"Lunge, Allogroom",2,Freeze/immobility,,,
9/28/2019 13:34:06,Cage 5,4,"Chase, Sniff",3,"Flee, Freeze/immobility",,,
9/28/2019 13:35:38,Cage 5,3,Bite/Fight,4,"Flee, Subordinate posture",,,
9/28/2019 13:37:13,Cage 1,1,"Lunge, Bite/Fight",3,Freeze/immobility,,,
9/28/2019 13:39:58,Cage 1,4,"Bite/Fight, Flee",1,"Bite/Fight, Chase",,,
9/28/2019 13:40:24,Cage 5,3,"Lunge, Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
9/28/2019 13:41:53,Cage 1,1,"Bite/Fight, Mount",2,Freeze/immobility,,,
9/28/2019 13:42:52,Cage 4,1,Lunge,3,Subordinate posture,,,
9/28/2019 13:43:39,Cage 2,4,Mount,2,"Flee, Freeze/immobility",,,
9/28/2019 13:44:10,Cage 2,4,"Lunge, Mount",2,"Subordinate posture, Freeze/immobility",,,
9/28/2019 13:47:22,Cage 5,3,"Lunge, Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
9/28/2019 13:47:36,Cage 4,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
9/28/2019 13:48:21,Cage 2,4,Mount,2,Freeze/immobility,,,
9/28/2019 13:48:45,Cage 3,1,Mount,3,Freeze/immobility,,,
9/28/2019 13:49:10,Cage 1,1,Bite/Fight,4,Freeze/immobility,,,
9/28/2019 13:49:26,Cage 5,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
9/28/2019 13:49:39,Cage 1,1,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
9/28/2019 13:53:05,Cage 2,4,Mount,3,Freeze/immobility,,,
9/28/2019 13:53:26,Cage 2,4,"Sniff, Allogroom",2,"Subordinate posture, Walk away",,,
9/28/2019 13:53:41,Cage 2,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
9/28/2019 13:54:13,Cage 1,1,"Lunge, Bite/Fight",4,Subordinate posture,,,
9/28/2019 13:54:26,Cage 1,1,Bite/Fight,3,Freeze/immobility,,,Yes
9/28/2019 13:57:29,Cage 3,3,Allogroom,4,Walk away,,,
9/28/2019 13:58:10,Cage 1,1,Chase,3,Flee,,,
9/28/2019 13:58:57,Cage 1,1,Lunge,1,Lunge,Tmm,End,
9/29/2019 12:12:44,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
9/29/2019 12:13:32,Cage 1,1,Sniff,3,"Flee, Subordinate posture",,,
9/29/2019 12:14:24,Cage 4,1,"Bite/Fight, Sniff",2,Subordinate posture,,,
9/29/2019 12:14:43,Cage 4,1,Bite/Fight,2,Subordinate posture,,,
9/29/2019 12:15:17,Cage 5,3,"Bite/Fight, Chase",4,Flee,,,
9/29/2019 12:15:55,Cage 1,1,"Lunge, Bite/Fight",3,Flee,,,
9/29/2019 12:16:15,Cage 5,3,"Bite/Fight, Mount",4,Freeze/immobility,,,
9/29/2019 12:17:14,Cage 1,1,Bite/Fight,3,"Flee, Subordinate posture",,,
9/29/2019 12:18:15,Cage 5,4,Sniff,1,N/A,,,
9/29/2019 12:18:39,Cage 4,1,Bite/Fight,4,Subordinate posture,,,
9/29/2019 12:18:54,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
9/29/2019 12:19:19,Cage 5,3,Bite/Fight,1,Subordinate posture,,,
9/29/2019 12:21:27,Cage 5,3,Bite/Fight,4,Flee,,,
9/29/2019 12:21:38,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
9/29/2019 12:21:48,Cage 4,1,"Lunge, Bite/Fight",4,Flee,,,
9/29/2019 12:22:27,Cage 5,3,"Bite/Fight, Sniff",2,Freeze/immobility,,,
9/29/2019 12:23:44,Cage 5,3,Bite/Fight,1,Subordinate posture,,,
9/29/2019 12:25:45,Cage 5,3,Bite/Fight,2,Freeze/immobility,,,
9/29/2019 12:26:09,Cage 4,1,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
9/29/2019 12:27:20,Cage 5,3,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
9/29/2019 12:30:37,Cage 1,1,Bite/Fight,2,"Flee, Subordinate posture",,,
9/29/2019 12:30:47,Cage 5,3,Bite/Fight,4,Freeze/immobility,,,
9/29/2019 12:31:43,Cage 1,3,"Bite/Fight, Mount",2,"Freeze/immobility, Walk away",,,
9/29/2019 12:31:51,Cage 1,1,"Lunge, Bite/Fight",3,Subordinate posture,,,
9/29/2019 12:33:02,Cage 5,1,Mount,2,Freeze/immobility,,,
9/29/2019 12:35:05,Cage 2,4,Mount,2,Freeze/immobility,,,
9/29/2019 12:36:01,Cage 5,1,Mount,2,"Subordinate posture, Freeze/immobility",,,
9/29/2019 12:36:40,Cage 2,4,"Sniff, Allogroom",1,Walk away,,,
9/29/2019 12:37:40,Cage 4,1,Bite/Fight,2,Subordinate posture,,,
9/29/2019 12:38:24,Cage 3,1,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
9/29/2019 12:39:43,Cage 5,3,Bite/Fight,1,Subordinate posture,,,
9/29/2019 12:38:42,Cage 5,3,Bite/Fight,2,Freeze/immobility,,,
9/29/2019 12:39:52,Cage 4,1,Bite/Fight,2,"Flee, Freeze/immobility",,,
9/29/2019 12:40:05,Cage 5,3,"Lunge, Bite/Fight",4,Subordinate posture,,,
9/29/2019 12:41:47,Cage 5,3,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
9/29/2019 12:43:29,Cage 3,1,Allogroom,4,N/A,,,
9/29/2019 12:43:48,Cage 1,2,Bite/Fight,4,Freeze/immobility,,,
9/29/2019 12:44:52,Cage 5,3,"Lunge, Sniff",1,Subordinate posture,,,
9/29/2019 12:45:11,Cage 3,1,"Lunge, Mount",3,Freeze/immobility,,,
9/29/2019 12:45:35,Cage 2,4,Allogroom,3,Freeze/immobility,,,
9/29/2019 12:46:26,Cage 5,4,Lunge,1,Flee,,,
9/29/2019 12:48:44,Cage 5,1,Mount,2,Freeze/immobility,,,
9/29/2019 12:49:05,Cage 3,3,Allogroom,2,N/A,,,
9/29/2019 12:50:51,Cage 4,1,"Lunge, Bite/Fight",2,Freeze/immobility,,,
9/29/2019 12:51:04,Cage 1,1,Lunge,2,Subordinate posture,,,
9/29/2019 12:53:25,Cage 3,1,Lunge,3,Freeze/immobility,,,
9/29/2019 12:54:46,Cage 1,2,"Lunge, Bite/Fight",3,"Bite/Fight, Subordinate posture, Freeze/immobility",,,
9/29/2019 12:54:55,Cage 1,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
9/29/2019 12:55:39,Cage 2,1,"Chase, Mount",2,"Flee, Freeze/immobility",,,
9/29/2019 12:56:50,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
9/29/2019 12:57:23,Cage 1,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
9/29/2019 12:58:03,Cage 5,1,Mount,2,Freeze/immobility,,,
9/29/2019 13:00:06,Cage 2,1,"Bite/Fight, Chase",2,Flee,,,
9/29/2019 13:00:44,Cage 3,1,Mount,3,Freeze/immobility,,,
9/29/2019 13:01:04,Cage 5,3,"Chase, Allogroom",1,Flee,,,
9/29/2019 13:01:40,Cage 1,2,Bite/Fight,3,Subordinate posture,,,
9/29/2019 13:02:42,Cage 1,1,"Lunge, Bite/Fight",2,"Flee, Subordinate posture, Freeze/immobility",,,
9/29/2019 13:02:58,Cage 1,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
9/29/2019 13:04:29,Cage 1,1,Bite/Fight,2,Subordinate posture,,,
9/29/2019 13:04:41,Cage 1,1,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
9/29/2019 13:06:13,Cage 2,1,"Mount, Sniff",3,Freeze/immobility,,,
9/29/2019 13:06:33,Cage 1,1,Bite/Fight,2,"Subordinate posture, Walk away",,,
9/29/2019 13:08:22,Cage 1,1,"Bite/Fight, Sniff",4,"Flee, Freeze/immobility",,,
9/29/2019 13:08:51,Cage 5,1,Mount,2,"Flee, Freeze/immobility",,,
9/29/2019 13:10:28,Cage 5,3,Lunge,1,Subordinate posture,,,
9/29/2019 13:10:42,Cage 1,1,"Lunge, Chase",2,"Flee, Freeze/immobility",,,
9/29/2019 13:11:02,Cage 3,1,Mount,3,"Flee, Freeze/immobility",,,
9/29/2019 13:11:25,Cage 1,2,"Bite/Fight, Sniff",4,"Subordinate posture, Freeze/immobility",,,
9/29/2019 13:11:57,Cage 2,1,"Lunge, Bite/Fight",3,Flee,,,
9/29/2019 13:13:07,Cage 3,4,"Sniff, Allogroom",1,Sniff,4 walked away,,
9/29/2019 13:14:46,Cage 1,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
9/29/2019 13:15:40,Cage 3,1,Allogroom,3,N/A,,,
9/29/2019 13:16:08,Cage 1,1,Lunge,1,Lunge,Tmm,End,
9/30/2019 13:53:51,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
9/30/2019 13:54:08,Cage 1,1,"Lunge, Bite/Fight",2,Subordinate posture,,,
9/30/2019 13:55:56,Cage 5,3,"Bite/Fight, Sniff",4,"Freeze/immobility, Walk away",,,
9/30/2019 13:57:36,Cage 1,1,Bite/Fight,4,Subordinate posture,,,
9/30/2019 13:57:50,Cage 3,2,Sniff,1,N/A,,,
9/30/2019 13:58:05,Cage 1,1,"Lunge, Bite/Fight",2,"Flee, Subordinate posture, Freeze/immobility",,,
9/30/2019 13:58:40,Cage 2,1,Sniff,4,N/A,,,
9/30/2019 13:59:02,Cage 1,1,Bite/Fight,3,N/A,,,
9/30/2019 13:59:31,Cage 1,1,Bite/Fight,4,Subordinate posture,,,
9/30/2019 14:01:03,Cage 3,2,Bite/Fight,1,Subordinate posture,,,
9/30/2019 14:01:22,Cage 3,2,Bite/Fight,1,Subordinate posture,,,
9/30/2019 14:01:54,Cage 3,2,"Lunge, Bite/Fight",4,Subordinate posture,,,
9/30/2019 14:02:07,Cage 2,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:04:13,Cage 2,1,"Lunge, Mount",3,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:04:27,Cage 2,1,Bite/Fight,3,Subordinate posture,,,
9/30/2019 14:07:16,Cage 2,1,"Lunge, Bite/Fight",3,"Flee, Subordinate posture",,,
9/30/2019 14:07:29,Cage 2,1,Bite/Fight,3,Subordinate posture,,,
9/30/2019 14:07:54,Cage 2,1,Mount,4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:08:58,Cage 1,1,Lunge,2,Subordinate posture,,,
9/30/2019 14:09:07,Cage 1,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:10:33,Cage 1,1,Bite/Fight,4,"Flee, Subordinate posture",,,
9/30/2019 14:11:05,Cage 2,1,"Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
9/30/2019 14:13:04,Cage 1,1,"Lunge, Bite/Fight",4,Flee,,,
9/30/2019 14:13:27,Cage 2,1,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:14:18,Cage 2,1,"Lunge, Mount",3,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:14:45,Cage 2,1,Mount,3,Subordinate posture,,,
9/30/2019 14:15:45,Cage 2,1,Lunge,3,Flee,,,
9/30/2019 14:16:37,Cage 3,2,"Bite/Fight, Sniff",4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:17:09,Cage 2,1,"Lunge, Bite/Fight",3,Flee,,,
9/30/2019 14:17:37,Cage 4,1,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
9/30/2019 14:18:08,Cage 1,2,Bite/Fight,3,Subordinate posture,,,
9/30/2019 14:19:05,Cage 1,1,"Lunge, Bite/Fight",3,Subordinate posture,,,
9/30/2019 14:19:34,Cage 2,1,Bite/Fight,3,Subordinate posture,,,
9/30/2019 14:21:52,Cage 1,1,"Lunge, Bite/Fight",2,Freeze/immobility,,,
9/30/2019 14:22:08,Cage 2,1,Bite/Fight,3,"Flee, Subordinate posture",,,
9/30/2019 14:22:52,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:23:43,Cage 2,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:25:03,Cage 2,1,Bite/Fight,3,Subordinate posture,,,
9/30/2019 14:26:20,Cage 4,1,"Sniff, Allogroom",4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:27:38,Cage 2,1,"Lunge, Bite/Fight",3,Freeze/immobility,,,
9/30/2019 14:28:43,Cage 2,1,Bite/Fight,2,Subordinate posture,2 laying directly on back,,
9/30/2019 14:29:30,Cage 3,2,Allogroom,4,N/A,,,
9/30/2019 14:31:01,Cage 3,2,Bite/Fight,1,Freeze/immobility,,,
9/30/2019 14:32:48,Cage 4,1,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:33:30,Cage 3,4,Allogroom,1,N/A,,,
9/30/2019 14:36:09,Cage 5,1,Mount,2,Freeze/immobility,,,
9/30/2019 14:36:35,Cage 3,3,Sniff,4,Walk away,,,
9/30/2019 14:37:48,Cage 2,1,Bite/Fight,3,Subordinate posture,,,
9/30/2019 14:39:07,Cage 3,1,Mount,3,Subordinate posture,,,
9/30/2019 14:39:47,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:41:22,Cage 4,1,"Lunge, Bite/Fight",2,Subordinate posture,,,
9/30/2019 14:44:34,Cage 1,1,Sniff,3,Flee,,,
9/30/2019 14:45:39,Cage 3,2,Sniff,4,"Subordinate posture, Freeze/immobility",Sub ish posture more like a kick ,,
9/30/2019 14:46:12,Cage 5,3,Sniff,1,Subordinate posture,,,
9/30/2019 14:46:42,Cage 1,2,"Lunge, Sniff",3,Subordinate posture,,,
9/30/2019 14:46:53,Cage 1,1,"Lunge, Bite/Fight",2,Subordinate posture,,,
9/30/2019 14:47:30,Cage 3,2,Bite/Fight,4,Subordinate posture,,,
9/30/2019 14:48:00,Cage 1,1,"Lunge, Bite/Fight",3,"Flee, Subordinate posture",,,
9/30/2019 14:48:48,Cage 1,1,"Lunge, Bite/Fight",3,Subordinate posture,,,
9/30/2019 14:49:08,Cage 4,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 14:49:37,Cage 2,4,Allogroom,1,N/A,,,
9/30/2019 14:51:04,Cage 2,2,Sniff,3,Walk away,,,
9/30/2019 14:51:35,Cage 3,1,Allogroom,4,N/A,,,
9/30/2019 14:52:53,Cage 1,1,"Lunge, Bite/Fight, Chase",3,"Flee, Subordinate posture, Freeze/immobility",,,
9/30/2019 14:53:42,Cage 1,1,Lunge,1,Lunge,Tmm,End,
9/30/2019 15:32:05,Cage 1,1,Lunge,1,Lunge,Tmm,,
9/30/2019 15:32:17,Cage 2,1,Mount,4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 15:33:27,Cage 3,1,"Bite/Fight, Sniff",3,"Subordinate posture, Freeze/immobility",,,
9/30/2019 15:36:00,Cage 3,1,"Lunge, Sniff",3,Walk away,,,
9/30/2019 15:38:11,Cage 1,1,"Lunge, Chase",3,"Flee, Subordinate posture",,,
9/30/2019 15:39:52,Cage 3,1,"Lunge, Mount",3,"Subordinate posture, Freeze/immobility",,,
9/30/2019 15:41:00,Cage 1,1,"Lunge, Bite/Fight",3,Freeze/immobility,,,
9/30/2019 15:41:29,Cage 1,1,"Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,
9/30/2019 15:42:24,Cage 1,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
9/30/2019 15:43:02,Cage 3,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
9/30/2019 15:44:55,Cage 3,2,Bite/Fight,4,Freeze/immobility,,,
9/30/2019 15:45:22,Cage 2,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 15:46:38,Cage 2,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
9/30/2019 15:48:34,Cage 1,1,"Lunge, Bite/Fight",3,Flee,,,
9/30/2019 15:50:30,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",Looks like it hurt,,
9/30/2019 15:52:46,Cage 2,1,"Lunge, Bite/Fight",3,Freeze/immobility,,,
9/30/2019 15:54:20,Cage 2,1,"Lunge, Sniff",3,"Flee, Subordinate posture",,,
9/30/2019 15:54:59,Cage 4,1,Bite/Fight,3,Flee,,,
9/30/2019 15:59:20,Cage 2,4,Allogroom,3,N/A,,,
9/30/2019 15:59:43,Cage 4,1,"Lunge, Bite/Fight",2,Freeze/immobility,,,
9/30/2019 16:00:17,Cage 5,1,Mount,2,"Freeze/immobility, Walk away",,,
9/30/2019 16:02:37,Cage 1,1,"Lunge, Bite/Fight",2,"Flee, Subordinate posture",,,
9/30/2019 16:04:03,Cage 5,1,Mount,2,Freeze/immobility,,,
9/30/2019 16:05:05,Cage 1,1,Lunge,2,Subordinate posture,,,
9/30/2019 16:09:49,Cage 1,1,"Lunge, Chase",3,Flee,,,
9/30/2019 16:12:03,Cage 1,1,"Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
9/30/2019 16:12:40,Cage 1,1,Bite/Fight,3,Subordinate posture,,,
9/30/2019 16:13:17,Cage 1,1,Bite/Fight,2,"Flee, Freeze/immobility",,,
9/30/2019 16:13:35,Cage 2,1,"Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,
9/30/2019 16:14:29,Cage 2,1,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
9/30/2019 16:15:18,Cage 3,3,Allogroom,4,N/A,,,
9/30/2019 16:16:52,Cage 1,1,"Lunge, Bite/Fight",3,Flee,,,
9/30/2019 16:18:21,Cage 1,1,"Lunge, Bite/Fight",4,Freeze/immobility,,,
9/30/2019 16:20:07,Cage 3,2,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
9/30/2019 16:20:40,Cage 2,1,"Sniff, Allogroom",2,Walk away,,,
9/30/2019 16:21:17,Cage 1,1,"Lunge, Bite/Fight",2,Subordinate posture,,,
9/30/2019 16:22:07,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
9/30/2019 16:22:35,Cage 1,3,Lunge,4,"Freeze/immobility, Walk away",,,
9/30/2019 16:22:59,Cage 1,1,Bite/Fight,2,Subordinate posture,,,
9/30/2019 16:23:44,Cage 3,4,"Lunge, Sniff, Allogroom",3,"Subordinate posture, Freeze/immobility",,,
9/30/2019 16:23:57,Cage 3,4,Mount,3,Freeze/immobility,,,
9/30/2019 16:24:16,Cage 3,4,Bite/Fight,3,"Flee, Subordinate posture",,,
9/30/2019 16:24:54,Cage 1,1,Bite/Fight,4,Subordinate posture,,,
