Timestamp,Cage,Animal 1,Animal 1- Behavior,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
12/1/2019 14:37:14,Cage 3,4,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
12/1/2019 14:37:56,Cage 1,3,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:38:28,Cage 5,2,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
12/1/2019 14:38:41,Cage 5,3,Sniff,4,Freeze/immobility,,,
12/1/2019 14:39:40,Cage 4,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:39:56,Cage 1,3,Bite/Fight,2,Freeze/immobility,,,
12/1/2019 14:40:12,Cage 2,4,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 14:41:39,Cage 4,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/1/2019 14:41:54,Cage 4,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:42:31,Cage 4,1,Sniff,2,Walk away,,,
12/1/2019 14:44:38,Cage 5,3,Bite/Fight,2,Freeze/immobility,,,
12/1/2019 14:48:49,Cage 5,3,Bite/Fight,1,"Flee, Subordinate posture",,,
12/1/2019 14:49:00,Cage 5,3,"Bite/Fight, Chase, Mount",4,"Flee, Freeze/immobility",,,
12/1/2019 14:49:58,Cage 4,3,Bite/Fight,2,Freeze/immobility,,,
12/1/2019 14:51:30,Cage 4,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:53:18,Cage 2,1,Bite/Fight,3,Freeze/immobility,,,
12/1/2019 14:54:22,Cage 3,4,Bite/Fight,3,Freeze/immobility,,,
12/1/2019 14:54:35,Cage 1,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:55:05,Cage 2,3,"Bite/Fight, Sniff",4,Walk away,,,
12/1/2019 14:55:24,Cage 1,3,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/1/2019 14:55:37,Cage 1,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:55:56,Cage 4,3,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:56:15,Cage 3,4,Bite/Fight,2,Freeze/immobility,,,
12/1/2019 14:56:45,Cage 4,3,Bite/Fight,1,"Flee, Freeze/immobility",,,
12/1/2019 14:57:20,Cage 4,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:57:27,Cage 4,3,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/1/2019 14:58:21,Cage 4,3,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 14:58:43,Cage 4,3,"Lunge, Bite/Fight",1,"Flee, Freeze/immobility",,,
12/1/2019 14:59:26,Cage 3,4,Bite/Fight,3,Freeze/immobility,,,
12/1/2019 15:00:25,Cage 4,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:01:27,Cage 3,4,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
12/1/2019 15:01:43,Cage 4,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:02:01,Cage 1,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:05:00,Cage 1,3,Lunge,2,Flee,,,
12/1/2019 15:13:33,Cage 5,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:13:56,Cage 5,4,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
12/1/2019 15:14:13,Cage 5,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:14:54,Cage 5,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/1/2019 15:17:08,Cage 1,3,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
12/1/2019 15:17:25,Cage 1,3,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/1/2019 15:17:56,Cage 1,3,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:20:20,Cage 3,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:21:39,Cage 5,4,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 15:25:43,Cage 1,3,"Bite/Fight, Chase",4,Flee,,,
12/1/2019 15:27:38,Cage 3,4,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 15:28:03,Cage 5,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:28:13,Cage 5,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:29:20,Cage 1,3,"Lunge, Bite/Fight",4,"Flee, Freeze/immobility",,,
12/1/2019 15:29:38,Cage 1,1,Lunge,1,Lunge,Tmm,End,
12/1/2019 15:29:54,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
12/1/2019 15:30:05,Cage 4,3,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
12/1/2019 15:30:18,Cage 3,4,Bite/Fight,3,"Flee, Freeze/immobility",,,
12/1/2019 15:31:36,Cage 1,4,"Flee, Sniff",3,"Lunge, Chase",,,
12/1/2019 15:33:26,Cage 5,4,Bite/Fight,2,Freeze/immobility,,,
12/1/2019 15:33:34,Cage 5,4,"Bite/Fight, Chase",1,Flee,,,
12/1/2019 15:34:18,Cage 5,2,Bite/Fight,1,Flee,,,
12/1/2019 15:35:14,Cage 3,4,"Lunge, Bite/Fight",3,"Flee, Freeze/immobility",,,
12/1/2019 15:35:30,Cage 4,3,"Lunge, Bite/Fight",1,Subordinate posture,,,
12/1/2019 15:37:08,Cage 1,3,Bite/Fight,1,Subordinate posture,,,
12/1/2019 15:38:42,Cage 1,3,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
12/1/2019 15:39:26,Cage 3,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
12/1/2019 15:41:45,Cage 1,3,Lunge,4,Flee,,,
12/1/2019 15:43:10,Cage 1,3,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
12/1/2019 15:46:24,Cage 3,4,Lunge,3,Subordinate posture,,,
12/1/2019 15:48:04,Cage 1,3,"Bite/Fight, Chase",4,Flee,,,
12/1/2019 15:49:14,Cage 2,4,Mount,1,Freeze/immobility,,,
12/1/2019 15:51:47,Cage 2,4,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
12/1/2019 15:52:09,Cage 3,4,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
12/1/2019 15:53:34,Cage 2,4,Bite/Fight,3,"Flee, Freeze/immobility",,,
12/1/2019 15:54:32,Cage 4,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:55:30,Cage 1,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
12/1/2019 15:55:56,Cage 1,3,"Lunge, Bite/Fight",1,Freeze/immobility,,,
12/1/2019 15:56:20,Cage 2,4,Bite/Fight,1,Subordinate posture,,,
12/1/2019 16:00:14,Cage 3,4,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
12/1/2019 16:03:47,Cage 1,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:04:17,Cage 1,3,Bite/Fight,4,Subordinate posture,,,
12/1/2019 16:04:40,Cage 2,4,"Lunge, Mount",1,"Flee, Freeze/immobility",,,
12/1/2019 16:04:54,Cage 1,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:06:07,Cage 2,1,Sniff,4,Walk away,,,
12/1/2019 16:07:24,Cage 1,3,Bite/Fight,1,Subordinate posture,,,
12/1/2019 16:07:53,Cage 5,2,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:10:45,Cage 1,3,Bite/Fight,1,Subordinate posture,,,
12/1/2019 16:13:32,Cage 5,3,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 16:14:23,Cage 1,3,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/1/2019 16:16:30,Cage 3,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:19:50,Cage 1,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:22:25,Cage 1,3,"Bite/Fight, Chase",2,Flee,,,
12/1/2019 16:22:53,Cage 3,4,"Lunge, Bite/Fight",3,Freeze/immobility,,,
12/1/2019 16:23:50,Cage 5,4,Bite/Fight,1,Subordinate posture,,,
12/1/2019 16:23:58,Cage 4,3,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
12/1/2019 16:24:35,Cage 2,4,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 16:26:34,Cage 5,1,"Bite/Fight, Chase",2,Flee,,,
12/1/2019 16:26:52,Cage 5,1,Bite/Fight,2,"Flee, Freeze/immobility",,,
12/1/2019 16:27:12,Cage 5,4,Mount,3,Freeze/immobility,,,
12/1/2019 16:27:21,Cage 5,4,"Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
12/1/2019 16:27:47,Cage 1,1,Lunge,1,Lunge,Tmm,End,
12/2/2019 12:02:38,Cage 1,1,Lunge,1,Lunge,Jb,Start,
12/2/2019 12:05:20,Cage 3,4,Bite/Fight,4,N/A,,,
12/2/2019 12:05:44,Cage 1,3,"Bite/Fight, Chase",1,"Flee, Subordinate posture, Freeze/immobility",,,
12/2/2019 12:06:33,Cage 5,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/2/2019 12:07:00,Cage 4,2,Bite/Fight,1,Flee,,,
12/2/2019 12:08:33,Cage 4,3,Bite/Fight,4,Flee,,,
12/2/2019 12:11:53,Cage 2,1,"Bite/Fight, Chase",3,Flee,,,
12/2/2019 12:13:27,Cage 2,1,Bite/Fight,3,Flee,I might have flipped numbers on last one but 1 chased 3 on last,,
12/2/2019 12:13:41,Cage 2,1,"Bite/Fight, Chase",1,Flee,,,
12/2/2019 12:16:02,Cage 1,3,Bite/Fight,4,Flee,,,
12/2/2019 12:19:21,Cage 3,2,Bite/Fight,1,Subordinate posture,,,
12/2/2019 12:19:34,Cage 4,3,Bite/Fight,1,Subordinate posture,,,
12/2/2019 12:20:13,Cage 1,3,Bite/Fight,4,Flee,,,
12/2/2019 12:21:35,Cage 5,1,Chase,2,Flee,,,
12/2/2019 12:22:01,Cage 5,1,Bite/Fight,2,Flee,,,
12/2/2019 12:23:23,Cage 4,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/2/2019 12:25:39,Cage 4,3,Bite/Fight,2,Flee,,,
12/2/2019 12:26:24,Cage 1,3,Bite/Fight,1,Flee,,,
12/2/2019 12:26:49,Cage 5,4,"Bite/Fight, Chase",1,Flee,,,
12/2/2019 12:29:06,Cage 4,1,"Bite/Fight, Chase",4,Flee,,,
12/2/2019 12:30:18,Cage 1,3,"Bite/Fight, Chase",4,Flee,,,
12/2/2019 12:31:17,Cage 1,2,"Lunge, Bite/Fight",3,Sniff,,,
12/2/2019 12:33:16,Cage 4,3,Bite/Fight,2,Subordinate posture,,,
12/2/2019 12:34:41,Cage 4,3,Bite/Fight,1,Flee,,,
12/2/2019 12:37:33,Cage 4,2,Chase,4,Flee,,,
12/2/2019 12:38:27,Cage 2,1,"Bite/Fight, Allogroom",4,Freeze/immobility,,,
12/2/2019 12:39:39,Cage 1,3,Bite/Fight,1,Flee,,,
12/2/2019 12:40:06,Cage 4,3,Bite/Fight,2,Subordinate posture,,,
12/2/2019 12:40:49,Cage 2,1,"Bite/Fight, Mount, Allogroom",3,"Flee, Freeze/immobility",,,
12/2/2019 12:45:17,Cage 1,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/2/2019 12:49:36,Cage 4,3,Lunge,4,Flee,,,
12/2/2019 12:51:53,Cage 4,3,"Bite/Fight, Chase",2,Flee,,,
12/2/2019 12:54:12,Cage 2,1,"Bite/Fight, Chase",3,Flee,,,
12/2/2019 12:56:01,Cage 2,1,"Bite/Fight, Chase",3,Flee,,,
12/2/2019 12:59:10,Cage 2,4,"Bite/Fight, Mount",3,Freeze/immobility,,,
12/2/2019 12:59:23,Cage 2,4,"Bite/Fight, Chase",3,Flee,,,
12/2/2019 13:01:38,Cage 1,1,Lunge,1,Lunge,"Jb, not sure of my accuracy on entries before the first comment I made. Might want to ignore those just in case. ",,
12/2/2019 13:42:23,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
12/2/2019 13:43:26,Cage 2,4,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
12/2/2019 13:45:16,Cage 5,3,Lunge,3,Flee,,,
12/2/2019 13:47:05,Cage 5,2,Bite/Fight,1,Subordinate posture,,,
12/2/2019 13:47:41,Cage 3,4,Bite/Fight,3,"Flee, Freeze/immobility",,,
12/2/2019 13:48:25,Cage 3,4,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
12/2/2019 13:49:11,Cage 2,1,Mount,3,Freeze/immobility,,,
12/2/2019 13:49:19,Cage 2,4,"Bite/Fight, Mount",1,Freeze/immobility,,,
12/2/2019 13:50:08,Cage 3,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
12/2/2019 13:51:06,Cage 3,4,Lunge,3,Subordinate posture,,,
12/2/2019 13:51:23,Cage 1,3,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/2/2019 13:53:33,Cage 5,2,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/2/2019 13:54:32,Cage 2,1,"Bite/Fight, Mount",3,Freeze/immobility,,,
12/2/2019 13:56:45,Cage 2,1,Mount,4,Freeze/immobility,,,
12/2/2019 13:58:11,Cage 1,3,Bite/Fight,4,"Flee, Freeze/immobility",,,
12/2/2019 13:58:19,Cage 1,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/2/2019 13:58:56,Cage 5,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/2/2019 14:00:05,Cage 5,3,Allogroom,2,Freeze/immobility,,,
12/2/2019 14:00:50,Cage 2,1,Mount,4,Freeze/immobility,,,
12/2/2019 14:04:47,Cage 3,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
12/2/2019 14:12:25,Cage 2,1,Mount,4,Freeze/immobility,,,
12/2/2019 14:13:30,Cage 2,1,"Mount, Subordinate posture",4,"Bite/Fight, Freeze/immobility",,,
12/2/2019 14:13:46,Cage 2,4,Bite/Fight,1,Subordinate posture,,,
12/2/2019 14:14:22,Cage 2,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/2/2019 14:15:02,Cage 2,1,Bite/Fight,4,"Bite/Fight, Flee",,,
12/2/2019 14:15:22,Cage 1,3,Sniff,2,Flee,,,
12/2/2019 14:17:53,Cage 1,3,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/2/2019 14:19:31,Cage 1,3,"Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,
12/2/2019 14:19:47,Cage 1,3,Bite/Fight,4,"Flee, Freeze/immobility",,,
12/2/2019 14:20:01,Cage 2,1,Bite/Fight,4,Freeze/immobility,,,
12/2/2019 14:21:48,Cage 1,3,Bite/Fight,2,Subordinate posture,,,
12/2/2019 14:25:01,Cage 1,3,Sniff,4,Flee,,,
12/2/2019 14:26:08,Cage 2,1,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
12/2/2019 14:26:57,Cage 2,3,Allogroom,4,Freeze/immobility,,,
12/2/2019 14:28:42,Cage 4,1,Bite/Fight,4,Freeze/immobility,,,
12/2/2019 14:29:49,Cage 5,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/2/2019 14:30:13,Cage 1,3,"Lunge, Bite/Fight",2,Subordinate posture,,,
12/2/2019 14:31:17,Cage 4,3,Bite/Fight,1,Freeze/immobility,,,
12/2/2019 14:31:36,Cage 1,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/2/2019 14:31:44,Cage 3,3,Bite/Fight,1,Flee,,,
12/2/2019 14:32:07,Cage 4,3,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/2/2019 14:32:25,Cage 4,3,"Bite/Fight, Chase",2,Flee,,,
12/2/2019 14:41:41,Cage 1,1,Lunge,1,Lunge,Tmm,End,
12/3/2019 13:04:15,Cage 1,1,Lunge,1,Lunge,Tmm ,Start,
12/3/2019 13:08:53,Cage 4,3,Sniff,1,Flee,,,
12/3/2019 13:09:11,Cage 2,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
12/3/2019 13:15:55,Cage 3,4,Bite/Fight,2,Freeze/immobility,,,
12/3/2019 13:16:25,Cage 2,2,"Lunge, Bite/Fight",1,Flee,,,
12/3/2019 13:17:13,Cage 2,2,Bite/Fight,1,Freeze/immobility,,,
12/3/2019 13:17:42,Cage 2,1,"Bite/Fight, Chase",1,Flee,,,
12/3/2019 13:17:57,Cage 2,2,Bite/Fight,3,Freeze/immobility,,,
12/3/2019 13:22:58,Cage 3,4,"Lunge, Bite/Fight",3,"Flee, Freeze/immobility",,,
12/3/2019 13:25:55,Cage 2,2,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/3/2019 13:26:08,Cage 2,2,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/3/2019 13:26:23,Cage 2,2,Bite/Fight,1,Freeze/immobility,,,
12/3/2019 13:30:21,Cage 4,3,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
12/3/2019 13:33:49,Cage 1,3,Bite/Fight,2,Freeze/immobility,,,
12/3/2019 13:34:03,Cage 1,3,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
12/3/2019 13:44:45,Cage 2,3,Bite/Fight,4,Freeze/immobility,,,
12/3/2019 13:50:03,Cage 2,2,Bite/Fight,3,Freeze/immobility,,,
12/3/2019 13:50:30,Cage 1,4,Lunge,2,Freeze/immobility,,,
12/3/2019 13:54:53,Cage 2,2,Allogroom,1,N/A,,,
12/3/2019 13:55:19,Cage 3,4,"Lunge, Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
12/3/2019 13:56:48,Cage 1,3,Bite/Fight,1,Freeze/immobility,,,
12/3/2019 13:57:11,Cage 1,1,Lunge,1,Lunge,Tmm ,End,
12/3/2019 14:57:35,Cage 1,1,Lunge,1,Lunge,Tmm ,Start,
12/3/2019 14:59:26,Cage 5,4,Mount,2,Freeze/immobility,,,
12/3/2019 15:00:42,Cage 4,3,Allogroom,1,N/A,,,
12/3/2019 15:05:42,Cage 4,3,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/3/2019 15:09:16,Cage 3,4,"Lunge, Bite/Fight",1,Freeze/immobility,,,
12/3/2019 15:10:22,Cage 2,4,Bite/Fight,3,Freeze/immobility,,,
12/3/2019 15:10:48,Cage 2,2,Bite/Fight,4,Subordinate posture,,,
12/3/2019 15:11:03,Cage 1,1,Allogroom,2,Walk away,,,
12/3/2019 15:11:36,Cage 4,3,Bite/Fight,4,Freeze/immobility,,,
12/3/2019 15:12:13,Cage 3,4,Bite/Fight,2,Freeze/immobility,,,
12/3/2019 15:13:32,Cage 4,3,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/3/2019 15:13:55,Cage 4,3,Bite/Fight,2,Subordinate posture,,,
12/3/2019 15:14:42,Cage 4,3,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/3/2019 15:15:00,Cage 4,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/3/2019 15:15:47,Cage 4,3,Bite/Fight,1,Subordinate posture,,,
12/3/2019 15:18:22,Cage 2,1,Bite/Fight,2,Subordinate posture,,,
12/3/2019 15:21:33,Cage 1,3,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,Yes
12/3/2019 15:21:40,Cage 1,3,"Lunge, Bite/Fight",1,"Flee, Subordinate posture",,,
12/3/2019 15:24:59,Cage 4,3,Bite/Fight,4,Subordinate posture,,,
12/3/2019 15:25:19,Cage 1,3,Bite/Fight,4,Freeze/immobility,,,
12/3/2019 15:25:29,Cage 1,3,"Bite/Fight, Chase",1,Flee,,,
12/3/2019 15:25:37,Cage 1,3,Bite/Fight,1,Freeze/immobility,,,
12/3/2019 15:26:57,Cage 4,3,Bite/Fight,1,Flee,,,
12/3/2019 15:27:35,Cage 1,3,Bite/Fight,4,Freeze/immobility,,,
12/3/2019 15:29:31,Cage 4,3,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
12/3/2019 15:30:23,Cage 2,2,"Bite/Fight, Mount",3,Freeze/immobility,,,
12/3/2019 15:32:08,Cage 5,1,"Chase, Sniff",2,"Flee, Freeze/immobility",,,
12/3/2019 15:32:56,Cage 5,1,Bite/Fight,2,Freeze/immobility,,,
12/3/2019 15:34:57,Cage 5,2,"Bite/Fight, Chase",4,Flee,,,
12/3/2019 15:35:49,Cage 5,2,Bite/Fight,1,Flee,,,
12/3/2019 15:36:09,Cage 5,2,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/3/2019 15:36:45,Cage 5,2,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/3/2019 15:37:30,Cage 5,2,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/3/2019 15:37:47,Cage 5,3,"Lunge, Bite/Fight",2,"Flee, Subordinate posture",,,
12/3/2019 15:37:57,Cage 5,3,Bite/Fight,2,Flee,,,
12/3/2019 15:38:42,Cage 5,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/3/2019 15:39:50,Cage 5,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/3/2019 15:42:41,Cage 5,3,Bite/Fight,2,Freeze/immobility,,,
12/3/2019 15:43:13,Cage 4,3,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/3/2019 15:43:27,Cage 4,3,Bite/Fight,1,Subordinate posture,,,
12/3/2019 15:43:39,Cage 5,2,"Bite/Fight, Chase",1,Flee,,,
12/3/2019 15:45:35,Cage 5,3,"Bite/Fight, Chase",2,Flee,,,
12/3/2019 15:45:48,Cage 5,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/3/2019 15:48:19,Cage 5,3,"Bite/Fight, Chase",2,Flee,,,
12/3/2019 15:54:01,Cage 5,2,"Lunge, Bite/Fight",1,Flee,,,
12/3/2019 15:56:31,Cage 1,1,Lunge,1,Lunge,Tmm ,End,
12/4/2019 11:31:33,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
