Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
11/21/2019 10:27:54,Cage 2,Cage 3,3,"Lunge, Bite/Fight",Cage 1,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:28:04,Cage 2,Cage 3,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/21/2019 10:28:28,Cage 2,Cage 2,3,Sniff,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:29:44,Cage 4,Cage 2,2,Bite/Fight,Cage 4,2,Flee,,,
11/21/2019 10:29:54,Cage 1,Cage 2,1,Bite/Fight,Cage 4,1,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:30:39,Cage 2,Cage 2,3,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:30:58,Cage 3,Cage 2,4,Bite/Fight,Cage 4,4,Freeze/immobility,,,
11/21/2019 10:31:16,Cage 2,Cage 3,3,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:31:39,Cage 3,Cage 2,4,Bite/Fight,Cage 4,4,Freeze/immobility,,,
11/21/2019 10:31:55,Cage 3,Cage 2,4,Bite/Fight,Cage 1,2,"Flee, Freeze/immobility",,,
11/21/2019 10:33:11,Cage 4,Cage 2,2,"Bite/Fight, Chase",Cage 4,2,Flee,,,
11/21/2019 10:33:28,Cage 1,Cage 2,1,Bite/Fight,Cage 4,1,Freeze/immobility,,,
11/21/2019 10:33:56,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 3,4,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:34:45,Cage 2,Cage 3,3,"Lunge, Bite/Fight",Cage 1,3,"Flee, Subordinate posture",,,
11/21/2019 10:35:05,Cage 4,Cage 2,2,"Bite/Fight, Chase",Cage 3,4,Flee,,,
11/21/2019 10:36:25,Cage 2,Cage 2,3,Sniff,Cage 4,3,Subordinate posture,,,
11/21/2019 10:37:01,Cage 4,Cage 2,2,Bite/Fight,Cage 4,2,Subordinate posture,,,
11/21/2019 10:37:17,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 3,4,Freeze/immobility,,,
11/21/2019 10:38:20,Cage 3,Cage 2,4,"Bite/Fight, Mount",Cage 3,1,Freeze/immobility,,,
11/21/2019 10:38:34,Cage 3,Cage 2,4,Bite/Fight,Cage 3,1,Subordinate posture,,,
11/21/2019 10:39:06,Cage 4,Cage 2,2,Lunge,Cage 4,2,Flee,,,
11/21/2019 10:39:28,Cage 1,Cage 2,1,Bite/Fight,Cage 1,4,Freeze/immobility,,,
11/21/2019 10:39:43,Cage 2,Cage 3,3,Bite/Fight,Cage 4,3,"Flee, Freeze/immobility",,,
11/21/2019 10:39:57,Cage 2,Cage 2,3,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:40:14,Cage 4,Cage 2,2,Bite/Fight,Cage 3,4,Freeze/immobility,,,
11/21/2019 10:40:25,Cage 4,Cage 2,2,"Lunge, Chase",Cage 4,2,Flee,,,
11/21/2019 10:40:55,Cage 3,Cage 2,4,Bite/Fight,Cage 1,2,Freeze/immobility,,,
11/21/2019 10:41:45,Cage 2,Cage 2,3,Mount,Cage 4,3,Freeze/immobility,,,
11/21/2019 10:42:06,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 1,1,"Flee, Freeze/immobility",,,
11/21/2019 10:42:45,Cage 1,Cage 4,1,Lunge,Cage 1,4,Subordinate posture,,,
11/21/2019 10:43:05,Cage 4,Cage 3,4,Bite/Fight,Cage 1,1,Freeze/immobility,,,
11/21/2019 10:43:24,Cage 2,Cage 3,3,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:43:35,Cage 2,Cage 3,3,Lunge,Cage 4,3,Flee,,,
11/21/2019 10:44:21,Cage 4,Cage 2,2,Bite/Fight,Cage 4,2,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:44:38,Cage 1,Cage 2,1,Bite/Fight,Cage 4,1,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:45:07,Cage 2,Cage 2,3,"Bite/Fight, Sniff",Cage 4,3,Freeze/immobility,,,
11/21/2019 10:45:39,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 3,4,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:46:50,Cage 2,Cage 3,3,Bite/Fight,Cage 1,3,"Flee, Subordinate posture",,,
11/21/2019 10:48:06,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 3,4,Subordinate posture,,,
11/21/2019 10:48:24,Cage 2,Cage 2,3,"Lunge, Bite/Fight",Cage 1,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:48:46,Cage 2,Cage 2,3,"Bite/Fight, Chase",Cage 3,3,"Flee, Subordinate posture",,,
11/21/2019 10:49:48,Cage 2,Cage 2,3,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 10:49:59,Cage 2,Cage 2,3,"Bite/Fight, Chase",Cage 3,3,"Flee, Freeze/immobility",,,
11/21/2019 10:52:01,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 4,2,"Flee, Subordinate posture",,,
11/21/2019 11:01:58,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
11/21/2019 14:09:53,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,Start,
11/21/2019 14:10:21,Cage 3,Cage 1,2,"Chase, Mount",Cage 3,1,"Flee, Freeze/immobility",,,
11/21/2019 14:11:25,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 4,2,Freeze/immobility,,,
11/21/2019 14:11:49,Cage 3,Cage 1,2,Mount,Cage 4,4,Freeze/immobility,,,
11/21/2019 14:13:01,Cage 1,Cage 2,1,Bite/Fight,Cage 4,1,Freeze/immobility,,,
11/21/2019 14:13:24,Cage 2,Cage 2,3,Bite/Fight,Cage 3,3,Freeze/immobility,,,
11/21/2019 14:13:43,Cage 2,Cage 2,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/21/2019 14:14:10,Cage 3,Cage 1,2,Mount,Cage 4,4,Freeze/immobility,,,
11/21/2019 14:14:27,Cage 2,Cage 2,3,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:14:44,Cage 3,Cage 2,4,Bite/Fight,Cage 4,4,Freeze/immobility,,,
11/21/2019 14:15:09,Cage 3,Cage 1,2,Mount,Cage 4,4,Freeze/immobility,,,
11/21/2019 14:15:28,Cage 2,Cage 2,3,"Bite/Fight, Chase",Cage 3,3,"Flee, Freeze/immobility",,,
11/21/2019 14:16:01,Cage 3,Cage 1,2,Mount,Cage 3,1,Freeze/immobility,,,
11/21/2019 14:16:48,Cage 2,Cage 2,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:17:00,Cage 1,Cage 2,1,"Lunge, Bite/Fight",Cage 1,4,Freeze/immobility,,,
11/21/2019 14:18:05,Cage 2,Cage 1,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/21/2019 14:19:01,Cage 3,Cage 1,2,Mount,Cage 3,1,Freeze/immobility,,,
11/21/2019 14:19:14,Cage 2,Cage 2,3,Bite/Fight,Cage 3,3,Freeze/immobility,,,
11/21/2019 14:19:49,Cage 3,Cage 4,4,"Bite/Fight, Freeze/immobility",Cage 1,2,"Bite/Fight, Mount",,,
11/21/2019 14:20:16,Cage 3,Cage 4,4,"Bite/Fight, Chase",Cage 1,2,"Flee, Subordinate posture",,,
11/21/2019 14:20:57,Cage 1,Cage 2,1,"Lunge, Bite/Fight",Cage 4,1,Flee,,,
11/21/2019 14:21:46,Cage 1,Cage 2,1,Bite/Fight,Cage 4,1,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:22:20,Cage 3,Cage 1,2,Mount,Cage 3,1,Freeze/immobility,,,
11/21/2019 14:22:33,Cage 3,Cage 4,4,Mount,Cage 1,2,Freeze/immobility,,,
11/21/2019 14:22:50,Cage 3,Cage 4,4,Bite/Fight,Cage 1,2,Freeze/immobility,,,
11/21/2019 14:23:11,Cage 2,Cage 2,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
11/21/2019 14:23:33,Cage 3,Cage 2,4,Bite/Fight,Cage 3,1,Freeze/immobility,,,
11/21/2019 14:23:47,Cage 3,Cage 2,4,"Bite/Fight, Chase",Cage 1,2,"Flee, Subordinate posture",,,
11/21/2019 14:24:02,Cage 1,Cage 2,1,Lunge,Cage 1,4,Subordinate posture,,,
11/21/2019 14:24:15,Cage 3,Cage 2,4,"Lunge, Bite/Fight",Cage 4,4,Freeze/immobility,,,
11/21/2019 14:24:36,Cage 1,Cage 3,2,"Sniff, Allogroom",Cage 4,1,Freeze/immobility,,,
11/21/2019 14:25:04,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 4,2,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:25:34,Cage 3,Cage 2,4,Bite/Fight,Cage 4,4,Freeze/immobility,,,
11/21/2019 14:26:12,Cage 3,Cage 4,4,"Chase, Mount",Cage 1,2,"Flee, Subordinate posture, Freeze/immobility",,,
11/21/2019 14:27:06,Cage 1,Cage 3,2,Mount,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:27:39,Cage 1,Cage 3,2,Bite/Fight,Cage 1,4,Freeze/immobility,,,
11/21/2019 14:28:00,Cage 2,Cage 2,3,Bite/Fight,Cage 1,3,Freeze/immobility,,,
11/21/2019 14:28:48,Cage 2,Cage 4,3,Mount,Cage 1,3,Freeze/immobility,mounting wrong way,,
11/21/2019 14:29:05,Cage 3,Cage 1,2,Mount,Cage 3,1,Freeze/immobility,,,
11/21/2019 14:29:26,Cage 1,Cage 2,1,"Bite/Fight, Sniff",Cage 4,1,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:29:50,Cage 2,Cage 2,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:30:11,Cage 3,Cage 2,4,"Bite/Fight, Chase",Cage 3,1,"Flee, Subordinate posture, Freeze/immobility",,,
11/21/2019 14:31:15,Cage 3,Cage 1,2,Mount,Cage 4,4,Freeze/immobility,,,
11/21/2019 14:31:37,Cage 3,Cage 4,4,"Bite/Fight, Mount",Cage 1,2,"Bite/Fight, Subordinate posture, Freeze/immobility",,,
11/21/2019 14:32:00,Cage 2,Cage 3,3,Bite/Fight,Cage 1,3,Freeze/immobility,,,
11/21/2019 14:32:21,Cage 3,Cage 4,4,"Bite/Fight, Mount",Cage 1,2,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:33:18,Cage 4,Cage 2,2,"Bite/Fight, Chase",Cage 1,1,"Flee, Freeze/immobility",,,
11/21/2019 14:33:42,Cage 1,Cage 3,2,Mount,Cage 1,4,Freeze/immobility,,,
11/21/2019 14:33:54,Cage 1,Cage 3,2,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:34:12,Cage 3,Cage 2,4,Bite/Fight,Cage 4,4,Freeze/immobility,,,
11/21/2019 14:34:53,Cage 2,Cage 2,3,Bite/Fight,Cage 1,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:35:16,Cage 3,Cage 4,4,Bite/Fight,Cage 1,2,"Flee, Subordinate posture",,,
11/21/2019 14:35:39,Cage 3,Cage 2,4,"Bite/Fight, Chase",Cage 1,2,Flee,,,
11/21/2019 14:36:09,Cage 1,Cage 2,1,Bite/Fight,Cage 4,1,Subordinate posture,,,
11/21/2019 14:36:21,Cage 2,Cage 2,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
11/21/2019 14:36:39,Cage 2,Cage 2,3,Bite/Fight,Cage 4,3,"Flee, Freeze/immobility",,,
11/21/2019 14:36:54,Cage 1,Cage 3,2,Bite/Fight,Cage 1,4,Freeze/immobility,,,
11/21/2019 14:37:09,Cage 3,Cage 4,4,Mount,Cage 1,2,Freeze/immobility,,,
11/21/2019 14:37:35,Cage 2,Cage 2,3,"Lunge, Bite/Fight",Cage 3,3,"Flee, Subordinate posture, Freeze/immobility",,,
11/21/2019 14:37:54,Cage 2,Cage 2,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:38:07,Cage 2,Cage 2,3,Bite/Fight,Cage 1,3,Subordinate posture,,,
11/21/2019 14:38:25,Cage 3,Cage 2,4,Bite/Fight,Cage 3,1,Freeze/immobility,,,
11/21/2019 14:38:37,Cage 1,Cage 3,2,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:39:02,Cage 4,Cage 2,2,"Bite/Fight, Chase",Cage 4,2,Flee,,,
11/21/2019 14:39:11,Cage 1,Cage 2,1,Bite/Fight,Cage 4,1,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:39:34,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 3,4,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:39:58,Cage 3,Cage 2,4,Bite/Fight,Cage 1,2,"Flee, Freeze/immobility",,,
11/21/2019 14:40:14,Cage 2,Cage 2,3,"Bite/Fight, Chase",Cage 3,3,"Flee, Subordinate posture",,,
11/21/2019 14:40:30,Cage 2,Cage 2,3,"Bite/Fight, Chase",Cage 1,3,"Flee, Subordinate posture",,,
11/21/2019 14:40:48,Cage 2,Cage 2,3,"Lunge, Bite/Fight",Cage 3,3,"Flee, Freeze/immobility",,,
11/21/2019 14:41:09,Cage 3,Cage 2,4,"Bite/Fight, Chase",Cage 3,1,"Flee, Freeze/immobility",,,
11/21/2019 14:43:04,Cage 3,Cage 1,2,Bite/Fight,Cage 3,1,Freeze/immobility,,,
11/21/2019 14:43:15,Cage 1,Cage 2,1,"Bite/Fight, Chase",Cage 4,1,"Flee, Freeze/immobility",,,
11/21/2019 14:43:42,Cage 3,Cage 1,2,Mount,Cage 4,4,"Flee, Freeze/immobility",,,
11/21/2019 14:44:17,Cage 1,Cage 2,1,Bite/Fight,Cage 4,1,Freeze/immobility,,,
11/21/2019 14:44:35,Cage 3,Cage 4,4,Mount,Cage 3,1,Freeze/immobility,,,
11/21/2019 14:44:47,Cage 3,Cage 2,4,"Lunge, Bite/Fight, Chase",Cage 3,1,"Flee, Freeze/immobility",,,
11/21/2019 14:45:09,Cage 4,Cage 4,2,Bite/Fight,Cage 1,1,Subordinate posture,,,
11/21/2019 14:45:24,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 3,4,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:46:56,Cage 3,Cage 1,2,Mount,Cage 4,4,Freeze/immobility,,,
11/21/2019 14:47:13,Cage 4,Cage 2,2,"Lunge, Bite/Fight",Cage 1,1,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:47:25,Cage 4,Cage 2,2,Bite/Fight,Cage 1,1,Freeze/immobility,,,
11/21/2019 14:48:01,Cage 4,Cage 3,4,Bite/Fight,Cage 1,1,"Subordinate posture, Freeze/immobility",,,
11/21/2019 14:48:21,Cage 1,Cage 3,2,Allogroom,Cage 4,1,Freeze/immobility,,,
11/21/2019 14:48:59,Cage 2,Cage 3,3,"Bite/Fight, Chase",Cage 1,3,"Flee, Subordinate posture",,,
11/21/2019 14:49:36,Cage 3,Cage 1,2,Mount,Cage 4,4,Freeze/immobility,,,
11/21/2019 14:49:48,Cage 3,Cage 4,4,Bite/Fight,Cage 1,2,"Flee, Subordinate posture",,,
11/21/2019 14:50:58,Cage 1,Cage 2,1,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
