Timestamp,Cage,Animal 1,Animal 1- Behavior,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
11/29/2019 16:34:37,Cage 3,4,"Lunge, Bite/Fight",3,Flee,,,
11/29/2019 16:34:45,Cage 3,4,Bite/Fight,1,Freeze/immobility,,,
11/29/2019 16:35:49,Cage 5,3,"Lunge, Bite/Fight",2,Flee,,,
11/29/2019 16:36:23,Cage 1,3,"Bite/Fight, Chase, Sniff",1,"Flee, Freeze/immobility",,,
11/29/2019 16:37:14,Cage 1,3,"Lunge, Bite/Fight",2,Flee,,,
11/29/2019 16:40:42,Cage 3,4,Bite/Fight,3,Flee,,,
11/29/2019 16:40:56,Cage 5,3,"Lunge, Bite/Fight",2,Flee,,,
11/29/2019 16:42:26,Cage 5,3,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
11/29/2019 16:42:34,Cage 5,3,Bite/Fight,1,Subordinate posture,,,
11/29/2019 16:47:07,Cage 3,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
11/29/2019 16:48:11,Cage 5,3,"Lunge, Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
11/29/2019 16:51:00,Cage 4,4,"Bite/Fight, Chase",2,Flee,,,
11/29/2019 16:51:09,Cage 4,4,Lunge,1,Subordinate posture,,,
11/29/2019 16:51:19,Cage 5,3,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/29/2019 16:53:35,Cage 3,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
11/29/2019 16:54:18,Cage 4,4,Bite/Fight,3,Freeze/immobility,,,
11/29/2019 16:54:53,Cage 5,3,"Bite/Fight, Chase",4,Flee,,,
11/29/2019 16:55:27,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/30/2019 10:17:15,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/30/2019 10:17:27,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/30/2019 10:17:45,Cage 2,4,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
11/30/2019 10:17:57,Cage 2,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/30/2019 10:20:21,Cage 5,3,"Lunge, Bite/Fight",4,Freeze/immobility,,,
11/30/2019 10:20:52,Cage 4,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:21:02,Cage 4,4,Bite/Fight,1,Freeze/immobility,,,
11/30/2019 10:22:34,Cage 3,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:22:41,Cage 3,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/30/2019 10:23:44,Cage 3,4,Bite/Fight,2,"Flee, Subordinate posture",,,
11/30/2019 10:23:59,Cage 5,3,Lunge,4,Freeze/immobility,,,
11/30/2019 10:25:35,Cage 3,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:25:48,Cage 5,3,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
11/30/2019 10:26:24,Cage 1,3,Bite/Fight,4,Subordinate posture,,,
11/30/2019 10:26:32,Cage 3,4,"Bite/Fight, Chase",1,Flee,,,
11/30/2019 10:26:42,Cage 3,4,Bite/Fight,1,Freeze/immobility,,,
11/30/2019 10:26:58,Cage 5,3,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
11/30/2019 10:28:16,Cage 2,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:28:42,Cage 4,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:29:49,Cage 3,4,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:32:57,Cage 2,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",Laying on back,,
11/30/2019 10:33:42,Cage 2,4,Bite/Fight,2,Freeze/immobility,,,
11/30/2019 10:33:58,Cage 2,4,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:36:13,Cage 2,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture, Freeze/immobility",,,
11/30/2019 10:36:59,Cage 3,4,Bite/Fight,1,Freeze/immobility,,,
11/30/2019 10:38:27,Cage 4,4,Bite/Fight,3,Freeze/immobility,,,
11/30/2019 10:39:52,Cage 2,4,"Lunge, Bite/Fight",1,"Flee, Subordinate posture",,,
11/30/2019 10:40:32,Cage 3,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/30/2019 10:40:55,Cage 2,4,Bite/Fight,1,Freeze/immobility,,,
11/30/2019 10:41:45,Cage 3,4,"Lunge, Bite/Fight",3,Freeze/immobility,,,
11/30/2019 10:42:54,Cage 3,4,Allogroom,2,Walk away,,,
11/30/2019 10:44:38,Cage 2,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/30/2019 10:45:06,Cage 4,4,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:45:16,Cage 4,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/30/2019 10:47:17,Cage 1,3,"Bite/Fight, Chase",4,Flee,,,
11/30/2019 10:47:25,Cage 5,3,Bite/Fight,2,"Flee, Freeze/immobility",,,
11/30/2019 10:49:49,Cage 3,4,"Lunge, Bite/Fight",1,"Flee, Freeze/immobility",,,
11/30/2019 10:50:10,Cage 2,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:50:24,Cage 2,4,Bite/Fight,3,Freeze/immobility,,,
11/30/2019 10:50:34,Cage 2,4,Bite/Fight,2,Freeze/immobility,,,
11/30/2019 10:50:53,Cage 5,2,Bite/Fight,4,Freeze/immobility,,,
11/30/2019 10:51:01,Cage 5,3,Bite/Fight,4,Subordinate posture,,,
11/30/2019 10:51:38,Cage 4,4,"Bite/Fight, Chase",2,Flee,,,
11/30/2019 10:52:51,Cage 5,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:53:01,Cage 2,4,Bite/Fight,1,Subordinate posture,,,
11/30/2019 10:53:41,Cage 2,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:56:05,Cage 2,4,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
11/30/2019 10:56:31,Cage 5,3,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
11/30/2019 10:56:53,Cage 5,2,Bite/Fight,4,Subordinate posture,,,
11/30/2019 10:57:06,Cage 5,3,"Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,Yes
11/30/2019 10:58:26,Cage 4,4,Bite/Fight,2,Subordinate posture,,,
11/30/2019 11:00:25,Cage 2,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/30/2019 11:01:35,Cage 3,2,Sniff,3,N/A,,,
11/30/2019 11:02:00,Cage 3,1,Bite/Fight,2,"Flee, Subordinate posture",,,
11/30/2019 11:02:48,Cage 3,1,"Lunge, Bite/Fight",2,Freeze/immobility,,,
11/30/2019 11:04:05,Cage 2,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/30/2019 11:04:11,Cage 2,4,Bite/Fight,1,Subordinate posture,,,
11/30/2019 11:04:25,Cage 3,1,Bite/Fight,2,Freeze/immobility,,,
11/30/2019 11:05:53,Cage 2,4,Bite/Fight,2,Freeze/immobility,,,
11/30/2019 11:06:07,Cage 2,4,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
11/30/2019 11:06:17,Cage 2,4,Bite/Fight,1,Subordinate posture,,,
11/30/2019 11:06:38,Cage 4,4,"Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
11/30/2019 11:08:07,Cage 4,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/30/2019 11:08:27,Cage 4,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/30/2019 11:12:05,Cage 3,4,Lunge,3,Subordinate posture,,,
11/30/2019 11:12:40,Cage 2,4,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
11/30/2019 11:13:13,Cage 4,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
11/30/2019 11:13:33,Cage 4,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/30/2019 11:13:49,Cage 4,4,Bite/Fight,2,Subordinate posture,,,
11/30/2019 11:15:22,Cage 2,3,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/30/2019 11:16:00,Cage 2,4,Bite/Fight,1,Subordinate posture,,,Yes
11/30/2019 11:16:15,Cage 1,1,Lunge,1,Lunge,Tmm,End,
12/1/2019 13:30:57,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
12/1/2019 13:31:14,Cage 3,4,"Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
12/1/2019 13:31:40,Cage 5,3,Bite/Fight,4,Subordinate posture,,,
12/1/2019 13:31:49,Cage 5,3,"Lunge, Bite/Fight",2,Freeze/immobility,,,Yes
12/1/2019 13:35:49,Cage 2,3,Bite/Fight,2,Subordinate posture,,,
12/1/2019 13:36:04,Cage 5,3,Bite/Fight,4,Freeze/immobility,,,Yes
12/1/2019 13:37:14,Cage 1,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 13:37:38,Cage 1,3,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/1/2019 13:38:10,Cage 5,3,"Bite/Fight, Chase",4,Flee,,,
12/1/2019 13:38:31,Cage 1,4,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 13:38:42,Cage 1,3,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
12/1/2019 13:39:24,Cage 2,4,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
12/1/2019 13:40:51,Cage 2,4,"Lunge, Bite/Fight",1,Freeze/immobility,,,
12/1/2019 13:40:58,Cage 2,4,Bite/Fight,3,Freeze/immobility,,,
12/1/2019 13:41:22,Cage 2,4,"Bite/Fight, Chase",1,Flee,,,
12/1/2019 13:42:45,Cage 3,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 13:43:08,Cage 4,4,"Bite/Fight, Chase",2,Flee,,,
12/1/2019 13:43:21,Cage 2,4,Chase,3,Flee,,,
12/1/2019 13:43:37,Cage 5,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 13:44:02,Cage 3,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,
12/1/2019 13:44:24,Cage 2,4,"Lunge, Bite/Fight",2,Flee,,,
12/1/2019 13:44:32,Cage 2,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/1/2019 13:44:44,Cage 3,4,Bite/Fight,1,Flee,,,
12/1/2019 13:44:59,Cage 3,4,"Bite/Fight, Chase",3,"Flee, Subordinate posture, Freeze/immobility",,,
12/1/2019 13:45:39,Cage 5,3,Bite/Fight,1,"Flee, Freeze/immobility",,,
12/1/2019 13:46:22,Cage 5,3,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 13:47:03,Cage 2,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/1/2019 13:47:32,Cage 3,4,"Bite/Fight, Chase",1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 13:48:02,Cage 5,3,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 13:48:37,Cage 4,4,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 13:49:27,Cage 3,1,"Bite/Fight, Sniff",2,Subordinate posture,,,
12/1/2019 13:49:44,Cage 3,4,Bite/Fight,3,Subordinate posture,,,
12/1/2019 13:51:19,Cage 4,4,Bite/Fight,2,Freeze/immobility,,,
12/1/2019 13:51:34,Cage 3,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
12/1/2019 13:52:30,Cage 5,3,Bite/Fight,1,Flee,,,
12/1/2019 13:52:51,Cage 3,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 13:55:02,Cage 4,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 13:56:27,Cage 2,4,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 13:56:34,Cage 2,4,Lunge,3,Subordinate posture,,,
12/1/2019 13:56:46,Cage 3,4,"Lunge, Bite/Fight",3,Flee,,,
12/1/2019 13:57:24,Cage 5,3,"Lunge, Bite/Fight",1,"Flee, Subordinate posture",,,
12/1/2019 13:57:56,Cage 2,4,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
12/1/2019 13:59:23,Cage 4,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
12/1/2019 13:59:58,Cage 5,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:00:59,Cage 3,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:01:15,Cage 1,4,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 14:01:28,Cage 2,3,Allogroom,2,Freeze/immobility,,,
12/1/2019 14:02:34,Cage 2,3,Bite/Fight,1,Subordinate posture,,,
12/1/2019 14:03:21,Cage 5,3,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:03:52,Cage 4,4,Bite/Fight,3,Freeze/immobility,,,
12/1/2019 14:07:12,Cage 3,4,Bite/Fight,2,Flee,,,
12/1/2019 14:07:47,Cage 5,3,Lunge,4,Subordinate posture,,,
12/1/2019 14:08:25,Cage 5,3,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
12/1/2019 14:08:42,Cage 5,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:08:58,Cage 2,4,"Bite/Fight, Chase",3,Flee,,,
12/1/2019 14:09:31,Cage 5,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",5 -4 has bites on back,,
12/1/2019 14:09:48,Cage 5,3,"Lunge, Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
12/1/2019 14:10:51,Cage 2,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/1/2019 14:11:01,Cage 4,4,Bite/Fight,2,Freeze/immobility,,,
12/1/2019 14:12:17,Cage 3,4,Bite/Fight,3,Freeze/immobility,,,
12/1/2019 14:12:52,Cage 5,3,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:14:27,Cage 2,4,"Lunge, Bite/Fight",3,"Flee, Subordinate posture",,,
12/1/2019 14:14:35,Cage 2,4,Lunge,1,Flee,,,
12/1/2019 14:14:47,Cage 5,3,"Lunge, Bite/Fight",2,Freeze/immobility,,,
12/1/2019 14:14:58,Cage 5,3,Bite/Fight,2,"Flee, Freeze/immobility",,,
12/1/2019 14:17:39,Cage 5,3,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
12/1/2019 14:17:53,Cage 2,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:18:37,Cage 3,4,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
12/1/2019 14:18:50,Cage 2,4,"Lunge, Bite/Fight",1,"Flee, Subordinate posture",,,
12/1/2019 14:19:29,Cage 5,3,Lunge,2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:19:37,Cage 5,3,Lunge,4,Subordinate posture,,,
12/1/2019 14:21:37,Cage 5,3,Lunge,2,Freeze/immobility,,,
12/1/2019 14:22:59,Cage 4,4,Bite/Fight,1,Subordinate posture,,,
12/1/2019 14:23:13,Cage 5,3,Bite/Fight,2,"Flee, Freeze/immobility",,,
12/1/2019 14:23:28,Cage 2,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:25:15,Cage 5,3,"Lunge, Bite/Fight",4,Flee,,,
12/1/2019 14:25:24,Cage 5,3,Bite/Fight,4,Freeze/immobility,,,
12/1/2019 14:25:36,Cage 5,3,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
12/1/2019 14:25:50,Cage 2,3,Lunge,1,Subordinate posture,,,
12/1/2019 14:25:59,Cage 2,4,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
12/1/2019 14:26:13,Cage 3,4,Bite/Fight,3,Flee,,,
12/1/2019 14:26:55,Cage 2,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:28:41,Cage 3,4,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 14:29:36,Cage 1,3,Sniff,4,Walk away,,,
12/1/2019 14:29:46,Cage 2,4,Bite/Fight,3,Subordinate posture,,,
12/1/2019 14:30:26,Cage 3,4,"Lunge, Bite/Fight",1,Freeze/immobility,,,
12/1/2019 14:30:40,Cage 1,1,"Lunge, Sniff",1,Lunge,Tmm,End,
12/1/2019 16:28:16,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
12/1/2019 16:29:08,Cage 3,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
12/1/2019 16:30:27,Cage 2,4,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:31:06,Cage 5,3,Bite/Fight,4,Freeze/immobility,,,
12/1/2019 16:31:28,Cage 3,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:32:18,Cage 5,3,Lunge,4,Freeze/immobility,,,
12/1/2019 16:32:34,Cage 3,4,"Bite/Fight, Chase",3,"Flee, Subordinate posture, Freeze/immobility",,,
12/1/2019 16:33:53,Cage 5,3,"Lunge, Bite/Fight",4,Freeze/immobility,,,
12/1/2019 16:34:18,Cage 4,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
12/1/2019 16:35:30,Cage 2,4,Sniff,1,Subordinate posture,,,
12/1/2019 16:35:52,Cage 4,4,Bite/Fight,2,Freeze/immobility,,,
12/1/2019 16:37:10,Cage 5,3,Lunge,4,Freeze/immobility,,,
12/1/2019 16:40:01,Cage 5,3,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 16:40:43,Cage 2,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:42:03,Cage 2,4,"Lunge, Bite/Fight",1,Subordinate posture,,,
12/1/2019 16:42:33,Cage 1,3,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 16:42:52,Cage 1,3,Bite/Fight,1,Freeze/immobility,,,
12/1/2019 16:43:42,Cage 2,1,Bite/Fight,2,Subordinate posture,,,
12/1/2019 16:43:51,Cage 1,3,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/1/2019 16:44:19,Cage 5,3,"Bite/Fight, Chase",2,Flee,,,
12/1/2019 16:44:33,Cage 4,4,"Lunge, Bite/Fight",1,"Flee, Freeze/immobility",,,
12/1/2019 16:45:44,Cage 2,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:47:55,Cage 5,3,"Lunge, Bite/Fight",1,Freeze/immobility,,,
12/1/2019 16:48:17,Cage 3,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
12/1/2019 16:48:58,Cage 1,3,"Lunge, Bite/Fight",4,Flee,,,
12/1/2019 16:49:12,Cage 1,3,Bite/Fight,4,Subordinate posture,,,
12/1/2019 16:50:10,Cage 5,3,Bite/Fight,2,Freeze/immobility,,,
12/1/2019 16:50:20,Cage 3,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:51:10,Cage 2,4,"Bite/Fight, Chase",2,Flee,,,
12/1/2019 16:51:27,Cage 3,3,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
12/1/2019 16:51:35,Cage 3,4,"Lunge, Bite/Fight",3,Freeze/immobility,,,
12/1/2019 16:53:08,Cage 5,3,Bite/Fight,1,Subordinate posture,,,
12/1/2019 16:53:21,Cage 4,4,Bite/Fight,1,"Flee, Subordinate posture",,,
12/1/2019 16:54:14,Cage 4,4,Bite/Fight,1,Subordinate posture,,,Yes
