Timestamp,Cage,Animal 1,Animal 1- Behavior,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
11/15/2019 14:58:23,Cage 4,1,Bite/Fight,4,"Flee, Freeze/immobility",,,
11/15/2019 15:00:28,Cage 3,3,Bite/Fight,4,Flee,,,
11/15/2019 15:00:40,Cage 2,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/15/2019 15:01:21,Cage 3,3,Lunge,4,Flee,,,
11/15/2019 15:02:03,Cage 3,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/15/2019 15:06:19,Cage 5,3,"Bite/Fight, Allogroom",1,"Flee, Freeze/immobility",,,
11/15/2019 15:07:50,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/16/2019 9:58:39,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/16/2019 10:06:21,Cage 3,2,Bite/Fight,3,Flee,,,
11/16/2019 10:11:27,Cage 3,2,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
11/16/2019 10:14:24,Cage 5,3,Lunge,2,Freeze/immobility,,,
11/16/2019 10:16:06,Cage 1,3,Sniff,2,N/A,,,
11/16/2019 10:19:33,Cage 5,4,Allogroom,2,Walk away,,,
11/16/2019 10:23:52,Cage 5,3,Bite/Fight,4,Freeze/immobility,,,
11/16/2019 10:24:14,Cage 2,1,Bite/Fight,4,Freeze/immobility,,,
11/16/2019 10:24:42,Cage 5,3,Bite/Fight,2,Freeze/immobility,,,
11/16/2019 10:35:52,Cage 2,4,"Sniff, Allogroom",2,Subordinate posture,,,
11/16/2019 10:43:36,Cage 3,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
11/16/2019 10:46:26,Cage 3,3,Mount,1,"Flee, Freeze/immobility",,,
11/16/2019 10:46:48,Cage 3,2,Bite/Fight,3,"Flee, Subordinate posture",,,
11/16/2019 10:46:59,Cage 3,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/16/2019 10:47:17,Cage 5,3,Bite/Fight,1,Subordinate posture,,,
11/16/2019 10:47:26,Cage 5,3,Mount,2,Freeze/immobility,,,
11/16/2019 10:53:04,Cage 3,3,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/16/2019 10:53:36,Cage 3,2,Bite/Fight,3,"Flee, Subordinate posture",,,
11/16/2019 10:54:41,Cage 5,3,"Bite/Fight, Sniff",4,"Subordinate posture, Freeze/immobility",,,
11/16/2019 10:55:03,Cage 5,3,"Bite/Fight, Chase",4,"Flee, Subordinate posture, Freeze/immobility",,,
11/16/2019 10:55:41,Cage 5,3,Bite/Fight,4,Freeze/immobility,,,
11/16/2019 10:56:57,Cage 5,3,"Lunge, Bite/Fight",4,Freeze/immobility,,,
11/16/2019 10:57:15,Cage 3,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/16/2019 10:57:32,Cage 3,2,"Bite/Fight, Chase",3,Flee,,,
11/16/2019 10:58:17,Cage 3,3,Bite/Fight,4,Freeze/immobility,,,
11/16/2019 10:58:28,Cage 3,2,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
11/16/2019 10:59:30,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/16/2019 13:55:54,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/16/2019 13:56:06,Cage 5,3,"Bite/Fight, Mount",4,"Subordinate posture, Freeze/immobility",,,
11/16/2019 13:56:18,Cage 3,2,Mount,1,Freeze/immobility,,,
11/16/2019 13:57:31,Cage 3,2,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
11/16/2019 13:58:44,Cage 1,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/16/2019 13:59:05,Cage 3,3,"Bite/Fight, Mount",1,"Flee, Freeze/immobility",,,
11/16/2019 13:59:57,Cage 3,2,Mount,1,Freeze/immobility,,,
11/16/2019 14:00:58,Cage 3,3,"Lunge, Sniff",1,"Subordinate posture, Freeze/immobility",,,
11/16/2019 14:01:07,Cage 3,3,Mount,1,Freeze/immobility,,,
11/16/2019 14:01:50,Cage 3,2,Mount,1,Freeze/immobility,,,
11/16/2019 14:03:26,Cage 5,2,"Lunge, Sniff",1,Freeze/immobility,,,
11/16/2019 14:05:23,Cage 4,1,"Lunge, Bite/Fight",4,"Flee, Subordinate posture",,,
11/16/2019 14:06:22,Cage 4,1,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
11/16/2019 14:06:33,Cage 4,1,Lunge,2,Subordinate posture,,,
11/16/2019 14:12:12,Cage 3,2,"Chase, Mount",1,"Flee, Freeze/immobility",,,
11/16/2019 14:13:24,Cage 4,1,Sniff,3,"Subordinate posture, Freeze/immobility",,,
11/16/2019 14:14:18,Cage 3,2,Mount,1,Freeze/immobility,,,
11/16/2019 14:15:54,Cage 3,2,Lunge,3,Freeze/immobility,,,
11/16/2019 14:16:36,Cage 5,1,Sniff,3,Walk away,,,
11/16/2019 14:17:41,Cage 3,2,Bite/Fight,4,Freeze/immobility,,,
11/16/2019 14:21:11,Cage 4,1,"Sniff, Allogroom",2,"Subordinate posture, Freeze/immobility",,,
11/16/2019 14:23:36,Cage 5,2,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
11/16/2019 14:24:21,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/16/2019 14:25:21,Cage 4,1,Bite/Fight,2,Flee,,,
11/16/2019 14:37:47,Cage 3,2,Chase,3,Flee,,,
11/16/2019 14:39:13,Cage 4,3,Bite/Fight,4,Flee,,,
11/16/2019 14:41:43,Cage 1,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/16/2019 14:55:08,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/17/2019 12:35:21,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/17/2019 12:35:42,Cage 2,4,Bite/Fight,2,Freeze/immobility,,,
11/17/2019 12:36:28,Cage 2,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/17/2019 12:37:05,Cage 5,2,Bite/Fight,1,"Flee, Freeze/immobility",,,
11/17/2019 12:37:39,Cage 3,2,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
11/17/2019 12:40:04,Cage 3,3,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
11/17/2019 12:45:34,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/17/2019 12:48:28,Cage 1,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/17/2019 12:48:54,Cage 1,3,Bite/Fight,1,"Flee, Freeze/immobility",,,
11/17/2019 12:49:01,Cage 1,3,Bite/Fight,1,Subordinate posture,,,
11/17/2019 12:49:34,Cage 1,4,Bite/Fight,2,Freeze/immobility,,,
11/17/2019 12:50:31,Cage 1,4,Mount,1,Freeze/immobility,,,
11/17/2019 12:51:38,Cage 3,3,"Lunge, Bite/Fight",4,Flee,,,
11/17/2019 12:52:42,Cage 2,4,Bite/Fight,2,"Flee, Subordinate posture, Freeze/immobility",,,
11/17/2019 12:53:04,Cage 3,2,Bite/Fight,4,"Flee, Subordinate posture",,,
11/17/2019 12:53:19,Cage 3,2,Bite/Fight,1,Subordinate posture,,,
11/17/2019 12:53:57,Cage 2,3,"Bite/Fight, Chase",4,Flee,,,
11/17/2019 12:54:22,Cage 4,1,Bite/Fight,3,Subordinate posture,,,
11/17/2019 12:55:49,Cage 3,3,Mount,1,Freeze/immobility,,,
11/17/2019 13:04:51,Cage 1,4,Sniff,3,Walk away,,,
11/17/2019 13:06:59,Cage 5,2,Bite/Fight,1,Freeze/immobility,,,
11/17/2019 13:08:04,Cage 4,1,"Lunge, Sniff",4,Freeze/immobility,,,
11/17/2019 13:09:18,Cage 5,2,Mount,1,"Subordinate posture, Freeze/immobility",,,
11/17/2019 13:10:33,Cage 3,3,"Lunge, Sniff",1,Freeze/immobility,,,
11/17/2019 13:11:47,Cage 3,3,"Chase, Mount",1,"Flee, Freeze/immobility",,,
11/17/2019 13:12:21,Cage 4,1,"Mount, Sniff",4,"Subordinate posture, Freeze/immobility",,,
11/17/2019 13:13:15,Cage 1,4,Bite/Fight,1,Freeze/immobility,,,
11/17/2019 13:13:24,Cage 1,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/17/2019 13:14:30,Cage 3,2,Bite/Fight,3,"Flee, Freeze/immobility",,,
11/17/2019 13:16:56,Cage 1,3,Lunge,1,Flee,,,Yes
11/17/2019 13:19:24,Cage 4,1,"Bite/Fight, Chase",4,"Flee, Subordinate posture, Freeze/immobility",,,
11/17/2019 13:21:42,Cage 4,1,Mount,4,Freeze/immobility,,,
11/17/2019 13:24:59,Cage 1,4,Bite/Fight,1,Freeze/immobility,,,
11/17/2019 13:27:10,Cage 4,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/17/2019 13:29:48,Cage 3,3,Mount,1,Freeze/immobility,,,
11/17/2019 13:31:31,Cage 4,1,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
11/17/2019 13:33:41,Cage 1,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/17/2019 13:33:49,Cage 4,1,Bite/Fight,2,Subordinate posture,,,
11/17/2019 13:34:13,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/17/2019 13:34:32,Cage 3,2,Bite/Fight,3,"Flee, Freeze/immobility",,,
11/17/2019 13:34:42,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/17/2019 13:34:56,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/17/2019 13:37:20,Cage 5,3,Mount,1,"Flee, Freeze/immobility",,,
11/17/2019 13:38:16,Cage 3,3,"Lunge, Mount",1,"Subordinate posture, Freeze/immobility",,,
11/17/2019 13:43:04,Cage 3,3,"Lunge, Bite/Fight",1,"Flee, Freeze/immobility",,,
11/17/2019 13:43:51,Cage 4,1,Bite/Fight,4,Freeze/immobility,,,
11/17/2019 13:44:34,Cage 2,3,"Lunge, Mount",2,"Flee, Freeze/immobility",,,
11/17/2019 13:45:02,Cage 1,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/17/2019 13:45:36,Cage 1,4,Bite/Fight,1,Freeze/immobility,,,
11/17/2019 13:46:53,Cage 3,3,Mount,1,Freeze/immobility,,,
11/17/2019 13:48:32,Cage 2,1,Bite/Fight,2,"Flee, Freeze/immobility",,,
11/17/2019 13:48:48,Cage 3,3,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
11/17/2019 13:52:15,Cage 2,4,Lunge,2,Freeze/immobility,,,
11/17/2019 13:52:27,Cage 3,2,Bite/Fight,3,"Flee, Freeze/immobility",,,Yes
11/17/2019 13:54:41,Cage 2,3,Bite/Fight,2,"Flee, Freeze/immobility",,,
11/17/2019 13:55:02,Cage 4,1,Bite/Fight,3,Subordinate posture,,,
11/17/2019 13:55:10,Cage 4,1,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
11/17/2019 13:55:33,Cage 3,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/17/2019 13:57:46,Cage 4,1,"Lunge, Bite/Fight",2,Subordinate posture,,,
11/17/2019 13:58:14,Cage 1,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/17/2019 13:58:24,Cage 1,4,Bite/Fight,1,"Flee, Freeze/immobility",,,
11/17/2019 13:58:40,Cage 1,3,Bite/Fight,4,Freeze/immobility,,,
11/17/2019 13:59:26,Cage 3,2,"Lunge, Bite/Fight",4,Flee,,,
11/17/2019 13:59:34,Cage 3,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/17/2019 14:00:12,Cage 1,4,Allogroom,1,Freeze/immobility,,,
11/17/2019 14:01:04,Cage 2,4,Bite/Fight,2,Freeze/immobility,,,
11/17/2019 14:01:15,Cage 2,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/17/2019 14:01:25,Cage 2,4,"Bite/Fight, Chase",2,Flee,,,
11/17/2019 14:01:32,Cage 2,1,Lunge,4,Freeze/immobility,,,
11/17/2019 14:02:09,Cage 4,1,"Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,Yes
11/17/2019 14:02:27,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/17/2019 14:08:37,Cage 4,1,"Chase, Mount",3,"Flee, Freeze/immobility",,,
11/17/2019 14:09:57,Cage 3,3,Mount,1,Freeze/immobility,,,
11/17/2019 14:11:58,Cage 2,3,"Chase, Mount",2,"Flee, Freeze/immobility",,,
11/17/2019 14:12:07,Cage 2,3,Lunge,4,"Subordinate posture, Freeze/immobility",,,
11/17/2019 14:18:24,Cage 2,1,"Mount, Allogroom",3,Freeze/immobility,,,
11/17/2019 14:22:44,Cage 1,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/17/2019 14:23:20,Cage 1,3,"Bite/Fight, Mount",4,Freeze/immobility,,,
11/17/2019 14:24:46,Cage 4,3,"Lunge, Bite/Fight",2,Freeze/immobility,,,
11/17/2019 14:25:40,Cage 3,3,Mount,1,Freeze/immobility,,,
11/17/2019 14:26:53,Cage 5,2,Bite/Fight,4,"Flee, Freeze/immobility",,,
11/17/2019 14:27:21,Cage 2,1,Bite/Fight,2,Freeze/immobility,,,
11/17/2019 14:27:40,Cage 2,3,Bite/Fight,4,Freeze/immobility,,,Yes
11/17/2019 14:28:03,Cage 1,2,Allogroom,1,Subordinate posture,,,
11/17/2019 14:33:05,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/18/2019 13:45:09,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/18/2019 13:45:18,Cage 2,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,Yes
11/18/2019 13:51:29,Cage 2,1,"Sniff, Allogroom",2,"Flee, Freeze/immobility",,,
11/18/2019 13:55:45,Cage 3,3,Bite/Fight,4,Freeze/immobility,,,
11/18/2019 13:56:51,Cage 1,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
11/18/2019 13:57:14,Cage 1,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/18/2019 13:57:32,Cage 1,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/18/2019 13:58:20,Cage 3,2,"Lunge, Sniff",3,"Subordinate posture, Freeze/immobility",,,
11/18/2019 13:59:29,Cage 1,2,Allogroom,3,N/A,,,
11/18/2019 14:00:41,Cage 1,2,Allogroom,3,N/A,,,
11/18/2019 14:11:56,Cage 1,4,Bite/Fight,2,Flee,,,
11/18/2019 14:13:25,Cage 3,3,Mount,4,Freeze/immobility,,,
11/18/2019 14:13:55,Cage 3,2,Bite/Fight,1,Flee,,,
11/18/2019 14:16:42,Cage 2,2,"Chase, Mount",4,"Flee, Freeze/immobility",,,
11/18/2019 14:23:42,Cage 3,3,Sniff,2,N/A,,,
11/18/2019 14:30:35,Cage 4,3,Bite/Fight,2,Subordinate posture,,,
11/18/2019 14:32:43,Cage 2,1,Bite/Fight,4,Freeze/immobility,,,
11/18/2019 14:34:11,Cage 2,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:34:21,Cage 2,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:36:54,Cage 2,3,Allogroom,1,N/A,,,
11/18/2019 14:37:50,Cage 3,2,"Bite/Fight, Allogroom",1,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:38:16,Cage 4,2,Sniff,1,Walk away,,,
11/18/2019 14:38:54,Cage 3,3,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:39:04,Cage 3,2,Bite/Fight,3,Flee,,,
11/18/2019 14:39:13,Cage 3,2,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:39:46,Cage 2,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:40:12,Cage 2,1,"Bite/Fight, Mount",3,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:40:25,Cage 2,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:40:40,Cage 2,1,Bite/Fight,2,Freeze/immobility,,,
11/18/2019 14:41:11,Cage 3,2,"Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
11/18/2019 14:43:48,Cage 2,1,Bite/Fight,3,Freeze/immobility,,,
11/18/2019 14:44:04,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/18/2019 14:44:16,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/18/2019 14:46:05,Cage 3,3,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
11/18/2019 14:48:41,Cage 2,1,"Sniff, Allogroom",4,Subordinate posture,,,
11/18/2019 14:49:01,Cage 2,1,Mount,3,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:49:42,Cage 2,1,Bite/Fight,4,Freeze/immobility,,,
11/18/2019 14:52:29,Cage 2,1,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:52:40,Cage 2,1,"Bite/Fight, Mount",3,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:53:20,Cage 3,3,"Bite/Fight, Chase",4,Flee,,,
11/18/2019 14:54:00,Cage 2,4,Sniff,2,Subordinate posture,,,
11/18/2019 14:55:22,Cage 2,4,"Lunge, Sniff",2,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:59:10,Cage 1,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/18/2019 14:59:18,Cage 2,1,Bite/Fight,4,Freeze/immobility,,,
11/18/2019 14:59:31,Cage 2,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/18/2019 14:59:40,Cage 2,1,Bite/Fight,2,Freeze/immobility,,,
11/18/2019 14:59:53,Cage 2,1,"Bite/Fight, Mount",3,"Flee, Subordinate posture, Freeze/immobility",,,
11/18/2019 15:00:08,Cage 1,4,Bite/Fight,1,"Flee, Subordinate posture",,,
11/18/2019 15:01:55,Cage 3,3,Chase,1,Flee,,,
11/18/2019 15:04:50,Cage 1,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/18/2019 15:05:01,Cage 1,4,Mount,1,Freeze/immobility,,,
11/18/2019 15:06:50,Cage 1,4,"Bite/Fight, Chase",1,"Subordinate posture, Freeze/immobility",,,
11/18/2019 15:09:08,Cage 1,4,Mount,1,Freeze/immobility,,,
11/18/2019 15:09:49,Cage 2,1,Bite/Fight,2,Freeze/immobility,,,
11/18/2019 15:11:08,Cage 3,2,Bite/Fight,3,Freeze/immobility,,,
11/18/2019 15:12:28,Cage 1,4,Mount,1,Freeze/immobility,,,
11/18/2019 15:12:52,Cage 1,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/18/2019 15:20:21,Cage 3,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/18/2019 15:25:18,Cage 1,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/18/2019 15:25:46,Cage 3,2,"Lunge, Bite/Fight",3,Freeze/immobility,,,
11/18/2019 15:30:30,Cage 3,2,Chase,4,Flee,,,
11/18/2019 15:33:43,Cage 3,3,Mount,1,Subordinate posture,,,
11/18/2019 15:35:26,Cage 3,2,Bite/Fight,4,Freeze/immobility,,,
11/18/2019 15:37:58,Cage 3,3,Lunge,4,Flee,,,
11/18/2019 15:39:15,Cage 1,4,Bite/Fight,2,Freeze/immobility,,,
11/18/2019 15:44:31,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/19/2019 11:16:58,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/19/2019 11:20:22,Cage 3,1,Mount,4,"Flee, Freeze/immobility",,,
11/19/2019 11:21:14,Cage 3,2,"Bite/Fight, Mount",1,"Subordinate posture, Freeze/immobility",,,
11/19/2019 11:22:02,Cage 1,1,Allogroom,4,N/A,,,
11/19/2019 11:24:21,Cage 2,1,Bite/Fight,3,Freeze/immobility,,,
11/19/2019 11:27:15,Cage 4,1,Sniff,3,Flee,,,
11/19/2019 11:34:50,Cage 3,2,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/19/2019 11:36:17,Cage 3,2,Mount,1,Freeze/immobility,,,
11/19/2019 11:40:17,Cage 4,1,"Sniff, Allogroom",2,"Subordinate posture, Freeze/immobility",,,
11/19/2019 11:40:30,Cage 3,3,"Lunge, Bite/Fight",4,Flee,,,
11/19/2019 11:43:05,Cage 3,3,Bite/Fight,4,Freeze/immobility,,,
11/19/2019 11:43:14,Cage 3,2,Bite/Fight,3,"Flee, Freeze/immobility",,,
11/19/2019 11:53:05,Cage 3,2,"Bite/Fight, Chase",3,Flee,,,
11/19/2019 11:56:47,Cage 1,2,Allogroom,1,Freeze/immobility,,,
11/19/2019 12:10:40,Cage 3,2,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/19/2019 12:11:23,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/19/2019 12:12:13,Cage 4,3,Allogroom,1,Walk away,,,
11/19/2019 12:12:57,Cage 4,1,Lunge,3,Freeze/immobility,,,
11/19/2019 12:14:08,Cage 4,1,"Chase, Sniff",2,Flee,,,
11/19/2019 12:16:28,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/19/2019 12:16:43,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/19/2019 12:17:45,Cage 4,1,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
11/19/2019 12:18:42,Cage 4,3,"Sniff, Allogroom",4,Freeze/immobility,,,
11/19/2019 12:18:50,Cage 2,1,Bite/Fight,3,Freeze/immobility,,,
11/19/2019 12:19:45,Cage 4,1,Bite/Fight,2,Subordinate posture,,,
11/19/2019 12:20:15,Cage 3,3,"Mount, Sniff",1,Walk away,,,
11/19/2019 12:23:14,Cage 4,1,Bite/Fight,4,Freeze/immobility,,,
11/19/2019 12:23:49,Cage 2,1,"Lunge, Chase",3,"Flee, Freeze/immobility",,,
11/19/2019 12:26:15,Cage 3,3,Mount,1,Freeze/immobility,,,
11/19/2019 12:28:55,Cage 3,2,Allogroom,1,Freeze/immobility,,,
11/19/2019 12:30:33,Cage 2,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/19/2019 12:33:23,Cage 1,1,Allogroom,2,N/A,,,
11/19/2019 12:35:14,Cage 3,3,Bite/Fight,1,Freeze/immobility,,,
11/19/2019 12:35:23,Cage 4,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/19/2019 12:36:41,Cage 3,3,"Lunge, Chase",4,Flee,,,
11/19/2019 12:38:05,Cage 3,3,Lunge,4,Flee,,,
11/19/2019 12:40:37,Cage 3,2,Sniff,3,"Flee, Subordinate posture",,,
11/19/2019 12:42:17,Cage 4,1,Bite/Fight,3,Freeze/immobility,,,
11/19/2019 12:45:06,Cage 3,2,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/19/2019 12:46:35,Cage 1,3,Bite/Fight,1,Freeze/immobility,,,
11/19/2019 12:48:56,Cage 4,1,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
11/19/2019 12:49:54,Cage 2,4,"Chase, Sniff",2,Flee,,,
11/19/2019 12:53:09,Cage 1,2,Allogroom,3,N/A,,,
11/19/2019 12:59:18,Cage 3,3,"Bite/Fight, Chase",1,"Flee, Subordinate posture, Freeze/immobility",,,
11/19/2019 13:01:24,Cage 2,3,"Lunge, Bite/Fight",2,Freeze/immobility,,,
11/19/2019 13:02:06,Cage 3,3,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/19/2019 13:04:11,Cage 4,1,Bite/Fight,4,Freeze/immobility,,,
11/19/2019 13:05:11,Cage 2,3,"Sniff, Allogroom",2,Freeze/immobility,,,
11/19/2019 13:08:28,Cage 3,3,"Lunge, Bite/Fight",1,Freeze/immobility,,,
11/19/2019 13:10:46,Cage 1,3,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/19/2019 13:11:33,Cage 3,3,"Chase, Mount",1,"Flee, Freeze/immobility",,,
11/19/2019 13:14:48,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/19/2019 17:08:50,Cage 1,4,Mount,2,Freeze/immobility,,,Yes
11/19/2019 17:09:05,Cage 1,4,Bite/Fight,1,Freeze/immobility,,,Yes
11/19/2019 17:09:16,Cage 1,4,Bite/Fight,2,Flee,,,Yes
