Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
11/28/2019 13:56:58,Cage 1,Cage 1,2,"Bite/Fight, Sniff",Cage 3,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:57:51,Cage 1,Cage 4,1,"Lunge, Bite/Fight",Cage 3,4,Subordinate posture,,,
11/28/2019 14:08:51,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
11/29/2019 10:01:09,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,Start,
11/29/2019 10:04:13,Cage 1,Cage 4,1,"Lunge, Bite/Fight",Cage 5,4,"Subordinate posture, Freeze/immobility",,,
11/29/2019 10:04:34,Cage 1,Cage 4,1,Bite/Fight,Cage 5,4,Freeze/immobility,,,
11/29/2019 10:06:58,Cage 1,Cage 4,1,Bite/Fight,Cage 3,4,Subordinate posture,,,Yes
11/29/2019 10:10:42,Cage 1,Cage 4,1,"Lunge, Bite/Fight",Cage 3,4,"Subordinate posture, Freeze/immobility",,,
11/29/2019 10:26:12,Cage 1,Cage 4,1,Bite/Fight,Cage 5,4,Subordinate posture,,,
11/29/2019 11:00:10,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
11/28/2019 9:34:38,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 9:34:53,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 9:35:24,Cage 2,Cage 5,3,"Bite/Fight, Mount",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 9:36:07,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Freeze/immobility,1-2 has blood on him,,
11/28/2019 9:39:25,Cage 2,Cage 4,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 9:40:37,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 9:41:12,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 9:42:30,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/28/2019 9:43:53,Cage 2,Cage 3,2,Bite/Fight,Cage 5,3,Subordinate posture,5_1 has blood ,,
11/28/2019 9:52:51,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 4,3,"Flee, Subordinate posture",,,
11/28/2019 9:54:35,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Flee,,,
11/28/2019 9:55:36,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,Subordinate posture,,,
11/28/2019 9:56:36,Cage 2,Cage 5,3,Bite/Fight,Cage 1,4,Freeze/immobility,,,
11/28/2019 9:57:37,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 9:57:51,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 9:58:42,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 9:58:53,Cage 2,Cage 5,3,Lunge,Cage 3,2,Subordinate posture,,,
11/28/2019 10:00:08,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Freeze/immobility,,,
11/28/2019 10:02:02,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 10:02:59,Cage 2,Cage 5,3,Lunge,Cage 4,3,Subordinate posture,,,
11/28/2019 10:04:39,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Flee, Subordinate posture",,,
11/28/2019 10:04:57,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/28/2019 10:05:12,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 10:07:36,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
11/28/2019 10:08:29,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/28/2019 10:09:43,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,"Flee, Freeze/immobility",,,
11/28/2019 10:10:40,Cage 2,Cage 5,3,"Lunge, Chase",Cage 3,2,"Flee, Subordinate posture",,,
11/28/2019 10:11:51,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,"Flee, Subordinate posture",,,
11/28/2019 10:12:38,Cage 2,Cage 4,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 10:14:03,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Flee, Subordinate posture",,,
11/28/2019 10:18:16,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 10:20:33,Cage 2,Cage 5,3,Lunge,Cage 3,2,Flee,,,
11/28/2019 10:20:48,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 10:21:32,Cage 2,Cage 5,3,"Lunge, Bite/Fight, Chase",Cage 4,3,"Flee, Subordinate posture",,,
11/28/2019 10:22:52,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 10:23:30,Cage 2,Cage 4,3,Lunge,Cage 3,2,Subordinate posture,,,
11/28/2019 10:23:56,Cage 2,Cage 5,3,Lunge,Cage 3,2,Flee,,,
11/28/2019 10:26:08,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Freeze/immobility,,,
11/28/2019 10:26:51,Cage 2,Cage 4,3,"Lunge, Bite/Fight",Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 10:28:40,Cage 2,Cage 4,3,"Lunge, Sniff",Cage 3,2,Subordinate posture,,,
11/28/2019 10:31:25,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 10:33:13,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,"Flee, Freeze/immobility",,,
11/28/2019 10:37:46,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Flee, Subordinate posture",,,
11/28/2019 10:44:24,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Freeze/immobility,,,Yes
11/28/2019 10:46:44,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,Flee,,,
11/28/2019 10:48:53,Cage 2,Cage 5,3,Bite/Fight,Cage 1,4,Subordinate posture,,,
11/28/2019 10:49:07,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 10:52:16,Cage 2,Cage 5,3,Lunge,Cage 4,3,Subordinate posture,,,
11/28/2019 10:53:08,Cage 2,Cage 5,3,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 10:55:44,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 10:59:17,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:00:39,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:01:22,Cage 2,Cage 5,3,Lunge,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:02:20,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/28/2019 11:03:12,Cage 2,Cage 5,3,Bite/Fight,Cage 1,4,Freeze/immobility,,,
11/28/2019 11:06:59,Cage 2,Cage 5,3,Lunge,Cage 3,2,Subordinate posture,,,
11/28/2019 11:07:39,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:09:58,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:11:35,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Flee,,,
11/28/2019 11:11:59,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
11/28/2019 11:13:22,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 3,2,"Flee, Subordinate posture",,,
11/28/2019 11:13:33,Cage 2,Cage 5,3,Lunge,Cage 1,4,Subordinate posture,,,
11/28/2019 11:14:31,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Flee, Freeze/immobility",,,
11/28/2019 11:16:19,Cage 2,Cage 5,3,Bite/Fight,Cage 1,4,Subordinate posture,,,
11/28/2019 11:16:37,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:19:34,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
11/28/2019 11:20:00,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 1,4,"Flee, Subordinate posture",,,
11/28/2019 11:20:34,Cage 2,Cage 5,3,Bite/Fight,Cage 1,4,Subordinate posture,,,
11/28/2019 11:20:55,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:21:10,Cage 2,Cage 5,3,Bite/Fight,Cage 1,4,"Flee, Subordinate posture",,,
11/28/2019 11:22:15,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 11:22:30,Cage 2,Cage 5,3,Bite/Fight,Cage 1,4,Subordinate posture,,,
11/28/2019 11:23:39,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:25:37,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:28:14,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:29:24,Cage 2,Cage 5,3,"Lunge, Bite/Fight, Chase",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:30:00,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:31:12,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 1,4,Subordinate posture,,,
11/28/2019 11:31:34,Cage 2,Cage 4,3,Sniff,Cage 1,4,Subordinate posture,,,
11/28/2019 11:31:54,Cage 2,Cage 5,3,"Lunge, Sniff",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:32:19,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,Subordinate posture,,,
11/28/2019 11:32:54,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Flee, Subordinate posture",,,
11/28/2019 11:33:36,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,Subordinate posture,,,
11/28/2019 11:34:16,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:34:28,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:35:22,Cage 2,Cage 5,3,"Lunge, Sniff",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:39:21,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,Flee,,,
11/28/2019 11:40:33,Cage 2,Cage 3,2,"Lunge, Bite/Fight",Cage 1,4,Subordinate posture,,,
11/28/2019 11:41:24,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Flee, Subordinate posture",,,
11/28/2019 11:47:02,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 11:48:03,Cage 2,Cage 5,3,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:48:20,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 1,4,Subordinate posture,,,
11/28/2019 11:48:43,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:49:25,Cage 2,Cage 3,2,"Lunge, Bite/Fight",Cage 4,3,Subordinate posture,,,
11/28/2019 11:51:18,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Flee,,,
11/28/2019 11:52:52,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 11:53:52,Cage 2,Cage 3,2,Lunge,Cage 4,3,"Flee, Subordinate posture",,,
11/28/2019 11:54:31,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 1,4,Flee,,,
11/28/2019 11:54:53,Cage 2,Cage 4,3,Bite/Fight,Cage 1,4,Subordinate posture,,,
11/28/2019 11:55:06,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,Freeze/immobility,,,
11/28/2019 13:03:32,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/28/2019 13:03:51,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 1,4,Flee,,,
11/28/2019 13:06:13,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/28/2019 13:07:44,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/28/2019 13:08:16,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:09:23,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:11:19,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:11:29,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Freeze/immobility,,,
11/28/2019 13:12:54,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 3,2,Flee,,,
11/28/2019 13:13:31,Cage 2,Cage 5,3,Sniff,Cage 3,2,Subordinate posture,,,
11/28/2019 13:14:06,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:14:42,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:16:20,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,Subordinate posture,,,
11/28/2019 13:16:47,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Freeze/immobility,,,
11/28/2019 13:17:24,Cage 2,Cage 5,3,Lunge,Cage 4,3,Subordinate posture,,,
11/28/2019 13:17:38,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 13:18:11,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:18:42,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 4,3,"Flee, Subordinate posture",,,
11/28/2019 13:18:55,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Freeze/immobility,,,
11/28/2019 13:19:24,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:22:17,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:24:40,Cage 2,Cage 5,3,Lunge,Cage 3,2,"Flee, Freeze/immobility",,,
11/28/2019 13:24:49,Cage 2,Cage 5,3,Lunge,Cage 1,4,Flee,,,
11/28/2019 13:25:03,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/28/2019 13:25:48,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:26:03,Cage 2,Cage 5,3,Lunge,Cage 4,3,Freeze/immobility,,,
11/28/2019 13:28:35,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,Subordinate posture,,,
11/28/2019 13:29:10,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 4,3,Subordinate posture,,,
11/28/2019 13:29:19,Cage 2,Cage 5,3,Lunge,Cage 3,2,Subordinate posture,,,
11/28/2019 13:29:29,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 1,4,"Flee, Subordinate posture, Freeze/immobility",,,
11/28/2019 13:30:44,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
11/28/2019 13:33:50,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 4,3,"Flee, Freeze/immobility",,,
11/28/2019 13:35:53,Cage 2,Cage 4,3,Sniff,Cage 3,2,"Flee, Freeze/immobility",,,
11/28/2019 13:36:31,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 4,3,"Flee, Subordinate posture, Freeze/immobility",,,
11/28/2019 13:36:42,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Freeze/immobility,,,
11/28/2019 13:37:06,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
11/28/2019 13:37:37,Cage 2,Cage 5,3,"Lunge, Bite/Fight",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:37:56,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
11/28/2019 13:40:17,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 13:40:27,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Subordinate posture,,,
11/28/2019 13:40:44,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 1,4,"Flee, Subordinate posture, Freeze/immobility",,,
11/28/2019 13:42:18,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:43:00,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 4,3,"Flee, Freeze/immobility",,,
11/28/2019 13:45:09,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 1,4,"Flee, Subordinate posture",,,
11/28/2019 13:46:44,Cage 2,Cage 5,3,"Bite/Fight, Chase",Cage 4,3,Flee,,,
11/28/2019 13:51:31,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 13:51:49,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
11/28/2019 13:52:03,Cage 2,Cage 5,3,Bite/Fight,Cage 3,2,Subordinate posture,,,
11/28/2019 13:54:08,Cage 2,Cage 5,3,Bite/Fight,Cage 1,4,Subordinate posture,,,
11/29/2019 10:02:59,Cage 2,Cage 5,3,Lunge,Cage 1,4,Freeze/immobility,,,
11/29/2019 10:05:02,Cage 2,Cage 5,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
11/29/2019 10:08:25,Cage 2,Cage 5,3,"Bite/Fight, Mount",Cage 1,4,"Subordinate posture, Freeze/immobility",,,
11/29/2019 10:24:33,Cage 2,Cage 5,3,Allogroom,Cage 1,4,N/A,,,
11/29/2019 10:56:22,Cage 2,Cage 4,3,Chase,Cage 1,4,Flee,,,
11/28/2019 9:34:10,Cage 3,Cage 1,1,Lunge,Cage 4,4,Subordinate posture,,,
11/28/2019 9:37:22,Cage 3,Cage 1,1,"Bite/Fight, Chase",Cage 3,1,"Flee, Freeze/immobility",,,
11/28/2019 9:38:15,Cage 3,Cage 1,1,Bite/Fight,Cage 3,1,Freeze/immobility,,,
11/28/2019 9:38:51,Cage 3,Cage 1,1,"Lunge, Bite/Fight",Cage 4,4,"Flee, Subordinate posture",,,
11/28/2019 9:39:13,Cage 3,Cage 1,1,Lunge,Cage 4,4,"Subordinate posture, Freeze/immobility",,,
