Timestamp,Cage ,OG Cage Animal 1,Animal 1,Animal 1- Behavior,OG Cage Animal 2,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
12/6/2019 9:45:20,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
12/6/2019 9:45:34,Cage 3,Cage 4,2,Bite/Fight,Cage 5,2,"Subordinate posture, Freeze/immobility",,,Yes
12/6/2019 9:45:50,Cage 2,Cage 4,4,Bite/Fight,Cage 5,4,Freeze/immobility,,,
12/6/2019 9:46:02,Cage 2,Cage 4,4,Bite/Fight,Cage 1,2,"Flee, Subordinate posture",,,Yes
12/6/2019 9:46:15,Cage 2,Cage 4,4,"Lunge, Bite/Fight",Cage 1,2,"Flee, Subordinate posture",,,
12/6/2019 9:46:36,Cage 3,Cage 4,2,"Bite/Fight, Chase",Cage 3,2,"Flee, Subordinate posture",,,
12/6/2019 9:47:04,Cage 5,Cage 2,2,Bite/Fight,Cage 2,1,Freeze/immobility,,,
12/6/2019 9:47:17,Cage 5,Cage 2,2,Bite/Fight,Cage 2,4,Freeze/immobility,,,
12/6/2019 9:47:28,Cage 5,Cage 2,1,"Bite/Fight, Sniff",Cage 2,4,Subordinate posture,,,
12/6/2019 9:48:03,Cage 5,Cage 2,2,Bite/Fight,Cage 2,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:48:12,Cage 5,Cage 2,4,Bite/Fight,Cage 2,3,Flee,,,
12/6/2019 9:48:26,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
12/6/2019 9:48:46,Cage 3,Cage 4,2,Bite/Fight,Cage 3,2,Freeze/immobility,,,
12/6/2019 9:48:58,Cage 3,Cage 4,2,"Bite/Fight, Chase",Cage 1,4,"Flee, Subordinate posture",,,
12/6/2019 9:49:17,Cage 4,Cage 3,1,Bite/Fight,Cage 1,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:49:51,Cage 1,Cage 4,3,Lunge,Cage 3,4,Subordinate posture,,,
12/6/2019 9:50:10,Cage 4,Cage 3,1,Bite/Fight,Cage 5,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:50:32,Cage 4,Cage 3,1,Bite/Fight,Cage 1,1,Subordinate posture,,,
12/6/2019 9:50:43,Cage 4,Cage 3,1,Lunge,Cage 4,1,Flee,,,
12/6/2019 9:51:08,Cage 1,Cage 1,3,"Lunge, Bite/Fight",Cage 4,3,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:51:47,Cage 2,Cage 4,4,"Bite/Fight, Chase",Cage 5,4,"Flee, Freeze/immobility",,,Yes
12/6/2019 9:52:03,Cage 4,Cage 3,1,Bite/Fight,Cage 5,1,Subordinate posture,,,
12/6/2019 9:52:25,Cage 3,Cage 4,2,Bite/Fight,Cage 3,2,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:52:47,Cage 3,Cage 4,2,Bite/Fight,Cage 1,4,Flee,,,
12/6/2019 9:52:57,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,"Flee, Subordinate posture",,,
12/6/2019 9:53:39,Cage 4,Cage 3,1,Bite/Fight,Cage 5,1,Subordinate posture,,,
12/6/2019 9:53:51,Cage 4,Cage 3,1,Bite/Fight,Cage 1,1,Subordinate posture,,,
12/6/2019 9:54:16,Cage 2,Cage 4,4,"Lunge, Bite/Fight",Cage 5,4,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:54:47,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,"Flee, Subordinate posture, Freeze/immobility",,,
12/6/2019 9:55:00,Cage 4,Cage 3,1,Bite/Fight,Cage 4,1,Freeze/immobility,,,
12/6/2019 9:55:20,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
12/6/2019 9:55:32,Cage 2,Cage 4,4,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:55:55,Cage 3,Cage 4,2,"Lunge, Bite/Fight",Cage 5,2,"Flee, Subordinate posture",,,
12/6/2019 9:56:09,Cage 4,Cage 3,1,Bite/Fight,Cage 4,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:57:10,Cage 3,Cage 4,2,"Lunge, Bite/Fight",Cage 5,2,Freeze/immobility,,,Yes
12/6/2019 9:57:25,Cage 2,Cage 4,4,Bite/Fight,Cage 1,2,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:57:39,Cage 3,Cage 4,2,Bite/Fight,Cage 1,4,Subordinate posture,,,
12/6/2019 9:57:54,Cage 2,Cage 4,4,"Bite/Fight, Chase",Cage 1,2,"Flee, Subordinate posture",,,
12/6/2019 9:58:19,Cage 1,Cage 1,3,"Lunge, Bite/Fight, Chase",Cage 3,4,Flee,,,
12/6/2019 9:58:31,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
12/6/2019 9:58:49,Cage 4,Cage 3,1,Bite/Fight,Cage 1,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:59:17,Cage 3,Cage 1,4,Bite/Fight,Cage 5,2,Flee,,,
12/6/2019 9:59:35,Cage 4,Cage 3,1,Bite/Fight,Cage 1,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 9:59:46,Cage 3,Cage 4,2,Bite/Fight,Cage 1,4,"Flee, Subordinate posture",,,
12/6/2019 10:00:02,Cage 4,Cage 3,1,"Lunge, Bite/Fight",Cage 1,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:00:16,Cage 1,Cage 3,4,Approach,Cage 5,3,N/A,,,Yes
12/6/2019 10:00:29,Cage 2,Cage 4,4,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:01:00,Cage 4,Cage 3,1,Bite/Fight,Cage 4,1,Freeze/immobility,,,
12/6/2019 10:01:09,Cage 3,Cage 4,2,Bite/Fight,Cage 1,4,"Flee, Subordinate posture",,,
12/6/2019 10:01:20,Cage 3,Cage 4,2,Bite/Fight,Cage 3,2,"Flee, Freeze/immobility",,,
12/6/2019 10:02:06,Cage 2,Cage 4,4,"Bite/Fight, Chase",Cage 5,4,"Flee, Subordinate posture, Freeze/immobility",,,
12/6/2019 10:02:19,Cage 4,Cage 3,1,Bite/Fight,Cage 1,1,"Subordinate posture, Freeze/immobility",,,Yes
12/6/2019 10:02:44,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:02:54,Cage 1,Cage 1,3,Bite/Fight,Cage 5,3,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:03:14,Cage 4,Cage 3,1,"Bite/Fight, Chase",Cage 1,1,"Flee, Subordinate posture",,,
12/6/2019 10:03:53,Cage 2,Cage 4,4,Bite/Fight,Cage 5,4,Subordinate posture,,,
12/6/2019 10:04:24,Cage 1,Cage 1,3,Bite/Fight,Cage 3,4,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:04:46,Cage 4,Cage 3,1,Bite/Fight,Cage 4,1,Subordinate posture,,,
12/6/2019 10:05:15,Cage 4,Cage 1,1,Bite/Fight,Cage 4,1,Subordinate posture,,,
12/6/2019 10:05:37,Cage 4,Cage 1,1,Bite/Fight,Cage 4,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:05:50,Cage 4,Cage 1,1,"Lunge, Bite/Fight",Cage 5,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:06:03,Cage 3,Cage 4,2,"Bite/Fight, Chase",Cage 1,4,Flee,,,
12/6/2019 10:06:21,Cage 3,Cage 4,2,Bite/Fight,Cage 1,4,"Flee, Freeze/immobility",,,
12/6/2019 10:06:41,Cage 3,Cage 4,2,"Bite/Fight, Chase",Cage 1,4,"Flee, Subordinate posture",,,
12/6/2019 10:06:56,Cage 2,Cage 4,4,"Lunge, Bite/Fight",Cage 1,2,Freeze/immobility,,,
12/6/2019 10:07:12,Cage 4,Cage 3,1,Bite/Fight,Cage 4,1,Flee,,,
12/6/2019 10:07:26,Cage 4,Cage 3,1,Bite/Fight,Cage 1,1,Subordinate posture,,,
12/6/2019 10:07:42,Cage 3,Cage 4,2,Bite/Fight,Cage 1,4,"Flee, Freeze/immobility",,,
12/6/2019 10:08:07,Cage 1,Cage 4,3,Bite/Fight,Cage 3,4,Subordinate posture,,,
12/6/2019 10:08:22,Cage 4,Cage 3,1,"Bite/Fight, Chase",Cage 4,1,"Flee, Subordinate posture",,,
12/6/2019 10:08:49,Cage 5,Cage 2,2,"Lunge, Bite/Fight",Cage 2,1,"Subordinate posture, Freeze/immobility",,,Yes
12/6/2019 10:09:06,Cage 3,Cage 4,2,"Lunge, Bite/Fight",Cage 3,2,"Flee, Subordinate posture",,,
12/6/2019 10:09:16,Cage 3,Cage 4,2,Lunge,Cage 1,4,Freeze/immobility,,,
12/6/2019 10:09:34,Cage 3,Cage 4,2,Bite/Fight,Cage 1,4,"Flee, Subordinate posture",,,
12/6/2019 10:09:45,Cage 3,Cage 4,2,Bite/Fight,Cage 5,2,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:10:50,Cage 4,Cage 3,1,"Bite/Fight, Chase",Cage 1,1,Flee,Cage 1 5_3 not doing anythign,,
12/6/2019 10:12:06,Cage 3,Cage 4,2,"Bite/Fight, Chase",Cage 5,2,"Flee, Subordinate posture",Betas all under dome expect 4_4,,
12/6/2019 10:12:17,Cage 2,Cage 4,4,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:12:46,Cage 5,Cage 2,1,Bite/Fight,Cage 2,3,Flee,,,
12/6/2019 10:13:01,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:13:49,Cage 3,Cage 4,2,"Bite/Fight, Chase",Cage 3,2,"Flee, Subordinate posture",,,
12/6/2019 10:14:06,Cage 2,Cage 4,4,Bite/Fight,Cage 1,2,Freeze/immobility,,,
12/6/2019 10:14:17,Cage 3,Cage 4,2,Bite/Fight,Cage 1,4,Freeze/immobility,,,
12/6/2019 10:14:49,Cage 3,Cage 4,2,Bite/Fight,Cage 3,2,Flee,,,
12/6/2019 10:15:02,Cage 4,Cage 3,1,Bite/Fight,Cage 1,1,Subordinate posture,,,
12/6/2019 10:15:20,Cage 4,Cage 3,1,Bite/Fight,Cage 4,1,Freeze/immobility,,,Yes
12/6/2019 10:16:07,Cage 1,Cage 4,3,Bite/Fight,Cage 3,4,Subordinate posture,,,
12/6/2019 10:16:19,Cage 3,Cage 4,2,"Lunge, Bite/Fight",Cage 1,4,"Flee, Freeze/immobility",,,
12/6/2019 10:17:17,Cage 5,Cage 2,1,Mount,Cage 2,3,Freeze/immobility,,,
12/6/2019 10:17:52,Cage 4,Cage 3,1,Bite/Fight,Cage 4,1,Subordinate posture,,,
12/6/2019 10:18:08,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,Flee,,,
12/6/2019 10:18:28,Cage 1,Cage 1,3,"Bite/Fight, Chase",Cage 3,4,Flee,,,
12/6/2019 10:18:44,Cage 1,Cage 1,3,Bite/Fight,Cage 3,4,"Flee, Subordinate posture",,,
12/6/2019 10:19:12,Cage 1,Cage 1,3,"Lunge, Bite/Fight",Cage 4,3,"Flee, Subordinate posture",,,
12/6/2019 10:20:34,Cage 2,Cage 4,4,Bite/Fight,Cage 5,4,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:20:45,Cage 2,Cage 4,4,Bite/Fight,Cage 1,2,Flee,,,
12/6/2019 10:20:58,Cage 4,Cage 3,1,Bite/Fight,Cage 1,1,Subordinate posture,,,
12/6/2019 10:21:17,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,"Flee, Freeze/immobility",,,Yes
12/6/2019 10:21:27,Cage 4,Cage 1,1,"Bite/Fight, Chase",Cage 5,1,"Flee, Subordinate posture, Freeze/immobility",,,
12/6/2019 10:21:43,Cage 2,Cage 4,4,"Bite/Fight, Chase",Cage 3,3,"Flee, Subordinate posture",,,
12/6/2019 10:22:03,Cage 4,Cage 3,1,"Lunge, Bite/Fight",Cage 5,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:22:23,Cage 4,Cage 5,1,Bite/Fight,Cage 4,1,Subordinate posture,,,
12/6/2019 10:22:34,Cage 4,Cage 1,1,Bite/Fight,Cage 5,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:23:10,Cage 4,Cage 1,1,Bite/Fight,Cage 3,1,Subordinate posture,,,
12/6/2019 10:23:26,Cage 2,Cage 4,4,"Bite/Fight, Chase",Cage 3,3,Flee,,,
12/6/2019 10:23:54,Cage 5,Cage 2,1,Mount,Cage 2,4,Freeze/immobility,,,Yes
12/6/2019 10:24:18,Cage 4,Cage 1,1,Bite/Fight,Cage 3,1,Subordinate posture,,,
12/6/2019 10:24:37,Cage 1,Cage 1,3,"Bite/Fight, Chase",Cage 4,3,"Flee, Subordinate posture, Freeze/immobility",,,
12/6/2019 10:24:50,Cage 4,Cage 1,1,Bite/Fight,Cage 4,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:25:02,Cage 4,Cage 1,1,Bite/Fight,Cage 5,1,"Flee, Subordinate posture",,,
12/6/2019 10:25:16,Cage 3,Cage 4,2,Bite/Fight,Cage 1,4,"Flee, Freeze/immobility",,,
12/6/2019 10:25:39,Cage 3,Cage 4,2,"Lunge, Bite/Fight",Cage 5,2,"Flee, Subordinate posture",,,Yes
12/6/2019 10:25:48,Cage 3,Cage 4,2,Bite/Fight,Cage 1,4,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:27:01,Cage 4,Cage 1,1,"Bite/Fight, Sniff",Cage 3,1,Subordinate posture,,,
12/6/2019 10:27:20,Cage 4,Cage 1,1,"Lunge, Bite/Fight",Cage 4,1,"Flee, Freeze/immobility",,,
12/6/2019 10:27:32,Cage 2,Cage 4,4,Bite/Fight,Cage 1,2,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:27:49,Cage 4,Cage 1,1,"Bite/Fight, Chase",Cage 5,1,"Flee, Subordinate posture",,,
12/6/2019 10:28:11,Cage 4,Cage 1,1,"Lunge, Chase",Cage 3,1,"Flee, Subordinate posture",,,
12/6/2019 10:28:40,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,Freeze/immobility,,,
12/6/2019 10:28:57,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,Flee,,,
12/6/2019 10:29:21,Cage 2,Cage 4,4,"Lunge, Bite/Fight",Cage 5,4,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:30:07,Cage 2,Cage 4,4,Bite/Fight,Cage 3,3,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:30:51,Cage 2,Cage 4,4,Bite/Fight,Cage 3,3,Flee,,,
12/6/2019 10:31:06,Cage 3,Cage 4,2,"Bite/Fight, Chase",Cage 1,4,"Flee, Freeze/immobility",,,
12/6/2019 10:32:20,Cage 2,Cage 4,4,"Bite/Fight, Chase",Cage 1,2,Flee,,,
12/6/2019 10:32:44,Cage 4,Cage 3,1,Sniff,Cage 1,1,Sniff,,,
12/6/2019 10:33:21,Cage 1,Cage 1,3,Bite/Fight,Cage 3,4,"Flee, Freeze/immobility",,,
12/6/2019 10:33:41,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:33:54,Cage 4,Cage 1,1,Bite/Fight,Cage 4,1,Freeze/immobility,,,
12/6/2019 10:34:20,Cage 1,Cage 1,3,Bite/Fight,Cage 4,3,"Flee, Subordinate posture",,,
12/6/2019 10:35:32,Cage 1,Cage 4,3,Bite/Fight,Cage 3,4,"Subordinate posture, Walk away",,,
12/6/2019 10:36:37,Cage 2,Cage 4,4,"Lunge, Bite/Fight",Cage 5,4,Freeze/immobility,,,
12/6/2019 10:38:04,Cage 2,Cage 4,4,Bite/Fight,Cage 1,2,"Flee, Freeze/immobility",,,
12/6/2019 10:38:23,Cage 1,Cage 1,3,Bite/Fight,Cage 3,4,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:38:54,Cage 1,Cage 1,3,"Bite/Fight, Chase",Cage 4,3,"Flee, Subordinate posture",,,
12/6/2019 10:39:10,Cage 2,Cage 4,4,"Bite/Fight, Chase",Cage 3,3,"Flee, Freeze/immobility",,,
12/6/2019 10:39:42,Cage 3,Cage 4,2,"Bite/Fight, Chase",Cage 5,2,Flee,,,
12/6/2019 10:39:55,Cage 4,Cage 1,1,"Lunge, Bite/Fight",Cage 4,1,"Subordinate posture, Freeze/immobility",,,
12/6/2019 10:40:12,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
12/6/2019 15:46:26,Cage 1,Cage 1,1,Lunge,Cage 1,1,Lunge,Tmm,End,
