Timestamp,Cage,Animal 1,Animal 1- Behavior,Animal 2,Animal 2- Behavior,Observer name/Comments,Start/End,Outside of designated observation time
11/8/2019 15:30:01,Cage 4,1,"Bite/Fight, Chase",2,"Flee, Subordinate posture, Freeze/immobility",,,
11/8/2019 15:32:01,Cage 3,1,"Lunge, Chase",3,"Flee, Freeze/immobility",,,
11/8/2019 15:32:55,Cage 4,1,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
11/8/2019 15:34:59,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/8/2019 15:39:14,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/8/2019 15:39:24,Cage 4,1,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
11/8/2019 15:43:22,Cage 2,1,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
11/8/2019 15:44:56,Cage 3,4,Chase,2,Flee,,,
11/8/2019 15:46:37,Cage 4,1,"Bite/Fight, Chase",4,"Flee, Subordinate posture, Freeze/immobility",,,
11/8/2019 15:49:34,Cage 2,1,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
11/8/2019 15:56:14,Cage 5,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/8/2019 15:56:23,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/8/2019 15:56:34,Cage 4,1,"Bite/Fight, Chase",4,"Flee, Subordinate posture",,,
11/8/2019 15:57:07,Cage 1,2,Bite/Fight,1,Freeze/immobility,,,
11/8/2019 15:57:29,Cage 1,2,"Bite/Fight, Mount",1,"Flee, Freeze/immobility",,,
11/8/2019 15:57:43,Cage 2,1,Bite/Fight,2,Freeze/immobility,,,
11/8/2019 15:57:56,Cage 4,1,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
11/8/2019 15:59:11,Cage 1,4,Bite/Fight,2,"Flee, Subordinate posture",,,
11/8/2019 15:59:19,Cage 1,4,"Lunge, Bite/Fight",3,Freeze/immobility,,,
11/8/2019 15:59:42,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/9/2019 12:01:16,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/9/2019 12:06:39,Cage 1,4,Lunge,1,Flee,,,
11/9/2019 12:07:46,Cage 2,1,"Lunge, Bite/Fight",2,Freeze/immobility,,,
11/9/2019 12:08:21,Cage 1,2,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/9/2019 12:08:29,Cage 1,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/9/2019 12:09:42,Cage 1,4,Bite/Fight,2,"Flee, Subordinate posture",,,
11/9/2019 12:11:50,Cage 2,1,Bite/Fight,4,Freeze/immobility,,,
11/9/2019 12:36:32,Cage 2,1,Bite/Fight,4,Freeze/immobility,,,
11/9/2019 12:37:58,Cage 4,1,Bite/Fight,3,Freeze/immobility,,,
11/9/2019 12:38:11,Cage 4,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/9/2019 12:40:45,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/9/2019 12:40:59,Cage 4,1,Bite/Fight,4,Freeze/immobility,,,
11/9/2019 12:41:18,Cage 4,1,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
11/9/2019 12:43:38,Cage 4,1,"Bite/Fight, Sniff",3,"Subordinate posture, Freeze/immobility",,,
11/9/2019 12:47:29,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/9/2019 12:47:44,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/9/2019 12:49:56,Cage 2,1,Bite/Fight,4,Freeze/immobility,,,
11/9/2019 12:50:31,Cage 2,1,"Bite/Fight, Chase",4,"Flee, Subordinate posture, Freeze/immobility",,,
11/9/2019 12:54:29,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/9/2019 12:57:23,Cage 4,1,Bite/Fight,4,Freeze/immobility,,,
11/9/2019 12:59:39,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/9/2019 12:59:54,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/9/2019 13:07:55,Cage 3,4,Sniff,3,Flee,,,
11/9/2019 13:08:52,Cage 1,2,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/9/2019 13:09:20,Cage 1,2,Bite/Fight,3,Freeze/immobility,,,
11/9/2019 13:10:11,Cage 1,2,"Bite/Fight, Mount",3,"Subordinate posture, Freeze/immobility",,,
11/9/2019 13:10:51,Cage 1,2,"Bite/Fight, Chase",3,"Flee, Freeze/immobility",,,
11/9/2019 13:11:04,Cage 1,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/9/2019 13:15:58,Cage 5,4,"Bite/Fight, Chase",1,Flee,,,
11/9/2019 13:21:29,Cage 1,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
11/9/2019 13:22:37,Cage 1,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
11/9/2019 13:23:06,Cage 1,4,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
11/9/2019 13:23:18,Cage 5,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/9/2019 13:23:53,Cage 5,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/9/2019 13:32:07,Cage 5,4,Allogroom,1,N/A,,,
11/9/2019 13:33:15,Cage 1,4,Lunge,1,Freeze/immobility,,,
11/9/2019 13:35:38,Cage 1,4,"Lunge, Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,Yes
11/9/2019 13:40:47,Cage 1,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
11/9/2019 13:43:43,Cage 4,1,Bite/Fight,2,"Flee, Freeze/immobility",,,
11/9/2019 13:44:09,Cage 4,1,Bite/Fight,4,Freeze/immobility,,,
11/9/2019 13:47:44,Cage 1,4,Bite/Fight,1,Freeze/immobility,,,
11/9/2019 13:51:40,Cage 1,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/9/2019 14:04:35,Cage 1,1,"Lunge, Sniff",1,Lunge,Tmm,End,
11/10/2019 13:39:46,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/10/2019 13:40:55,Cage 1,4,Lunge,2,"Flee, Freeze/immobility, Sniff",,,
11/10/2019 13:41:51,Cage 2,1,Bite/Fight,2,"Flee, Subordinate posture",,,
11/10/2019 13:42:28,Cage 1,4,Lunge,1,"Subordinate posture, Freeze/immobility",,,
11/10/2019 13:42:39,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 13:44:40,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 13:44:51,Cage 1,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,Yes
11/10/2019 13:46:09,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 13:46:40,Cage 1,4,Bite/Fight,1,"Flee, Subordinate posture",,,
11/10/2019 13:46:50,Cage 4,1,Bite/Fight,4,Flee,,,
11/10/2019 13:47:18,Cage 1,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
11/10/2019 13:47:25,Cage 4,1,Bite/Fight,3,Freeze/immobility,,,
11/10/2019 13:50:18,Cage 4,1,"Bite/Fight, Chase",3,"Flee, Subordinate posture, Freeze/immobility",,,
11/10/2019 13:50:26,Cage 1,4,Bite/Fight,1,Subordinate posture,,,
11/10/2019 13:51:32,Cage 4,1,"Bite/Fight, Mount",3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 13:53:36,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 13:54:11,Cage 2,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/10/2019 13:58:24,Cage 2,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 13:58:35,Cage 2,1,"Lunge, Bite/Fight",4,"Flee, Subordinate posture",,,
11/10/2019 13:58:55,Cage 1,4,Bite/Fight,2,Flee,,,
11/10/2019 14:04:05,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:11:48,Cage 1,4,Lunge,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:12:50,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:13:04,Cage 5,4,Bite/Fight,2,"Flee, Subordinate posture",,,
11/10/2019 14:13:13,Cage 5,4,Bite/Fight,3,Subordinate posture,,,
11/10/2019 14:13:32,Cage 4,1,Bite/Fight,2,Subordinate posture,,,
11/10/2019 14:13:46,Cage 5,4,Bite/Fight,2,Freeze/immobility,,,
11/10/2019 14:14:01,Cage 1,4,Bite/Fight,2,"Flee, Subordinate posture",,,
11/10/2019 14:15:10,Cage 2,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:15:22,Cage 2,1,"Lunge, Bite/Fight",4,Subordinate posture,,,
11/10/2019 14:16:22,Cage 5,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:17:39,Cage 3,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:18:41,Cage 5,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:19:00,Cage 1,4,Chase,1,Flee,,,
11/10/2019 14:19:29,Cage 1,4,Chase,1,"Flee, Subordinate posture",,,
11/10/2019 14:22:02,Cage 1,4,Lunge,1,Subordinate posture,,,
11/10/2019 14:22:31,Cage 2,1,Bite/Fight,2,Subordinate posture,,,Yes
11/10/2019 14:23:03,Cage 5,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:23:13,Cage 4,1,"Lunge, Sniff",4,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:24:46,Cage 3,4,Bite/Fight,3,Freeze/immobility,,,
11/10/2019 14:25:16,Cage 5,4,"Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
11/10/2019 14:26:14,Cage 1,4,Sniff,2,Subordinate posture,,,
11/10/2019 14:26:23,Cage 1,4,Chase,1,Flee,,,
11/10/2019 14:26:44,Cage 2,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:26:56,Cage 2,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:28:16,Cage 2,4,"Sniff, Allogroom",3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:28:26,Cage 4,1,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
11/10/2019 14:28:34,Cage 2,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:29:34,Cage 3,4,"Bite/Fight, Mount",2,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:29:48,Cage 3,4,"Lunge, Bite/Fight",1,Freeze/immobility,,,
11/10/2019 14:30:09,Cage 4,1,Bite/Fight,2,Subordinate posture,,,
11/10/2019 14:31:47,Cage 2,3,"Bite/Fight, Mount",4,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:32:19,Cage 2,2,"Bite/Fight, Subordinate posture",3,Bite/Fight,,,
11/10/2019 14:32:34,Cage 2,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:35:28,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:35:42,Cage 2,1,"Lunge, Bite/Fight",3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:36:42,Cage 5,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:37:51,Cage 2,1,Bite/Fight,4,Freeze/immobility,,,
11/10/2019 14:38:04,Cage 4,1,Sniff,3,Subordinate posture,,,
11/10/2019 14:38:27,Cage 1,4,Lunge,2,Subordinate posture,,,
11/10/2019 14:39:03,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/10/2019 14:39:50,Cage 5,4,Bite/Fight,2,Freeze/immobility,,,
11/10/2019 14:40:18,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/11/2019 10:02:33,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/11/2019 10:02:57,Cage 4,1,Bite/Fight,3,Freeze/immobility,,,
11/11/2019 10:04:25,Cage 4,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/11/2019 10:04:39,Cage 3,4,Lunge,2,Freeze/immobility,,,
11/11/2019 10:06:17,Cage 4,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/11/2019 10:06:36,Cage 3,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
11/11/2019 10:06:50,Cage 1,4,Lunge,1,"Flee, Subordinate posture",,,
11/11/2019 10:07:42,Cage 1,4,Bite/Fight,1,"Flee, Freeze/immobility",,,
11/11/2019 10:09:07,Cage 1,4,Lunge,2,"Subordinate posture, Freeze/immobility",,,
11/11/2019 10:09:38,Cage 1,4,"Bite/Fight, Chase, Sniff",2,"Flee, Subordinate posture, Freeze/immobility",,,
11/11/2019 10:12:25,Cage 4,1,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
11/11/2019 10:14:26,Cage 1,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
11/11/2019 10:15:06,Cage 1,4,Bite/Fight,2,"Flee, Subordinate posture",,,
11/11/2019 10:17:02,Cage 5,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
11/11/2019 10:17:55,Cage 5,4,"Bite/Fight, Mount",2,"Flee, Freeze/immobility",,,
11/11/2019 10:18:49,Cage 4,2,"Chase, Sniff",4,"Flee, Freeze/immobility",,,
11/11/2019 10:19:55,Cage 1,2,Bite/Fight,1,Freeze/immobility,,,
11/11/2019 10:20:10,Cage 1,2,"Bite/Fight, Mount",1,"Subordinate posture, Freeze/immobility",,,
11/11/2019 10:20:32,Cage 1,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/11/2019 10:21:48,Cage 1,4,Lunge,1,Freeze/immobility,,,
11/11/2019 10:21:56,Cage 1,4,"Lunge, Bite/Fight",4,"Subordinate posture, Freeze/immobility",,,
11/11/2019 10:24:18,Cage 2,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/11/2019 10:26:13,Cage 1,2,Chase,1,Flee,,,
11/11/2019 10:26:22,Cage 1,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
11/11/2019 10:28:03,Cage 1,4,Lunge,1,"Subordinate posture, Freeze/immobility",,,
11/11/2019 10:31:36,Cage 1,1,Lunge,1,Lunge,Tmm,End,
11/11/2019 14:36:45,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/11/2019 14:38:59,Cage 2,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/11/2019 14:40:32,Cage 1,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
11/11/2019 14:42:51,Cage 4,1,Bite/Fight,4,Flee,,,
11/11/2019 14:45:35,Cage 3,1,Bite/Fight,3,Freeze/immobility,,,
11/11/2019 14:45:49,Cage 1,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/11/2019 14:46:30,Cage 5,4,Bite/Fight,2,"Flee, Subordinate posture",,,
11/11/2019 14:47:02,Cage 5,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/11/2019 14:47:28,Cage 5,4,"Lunge, Bite/Fight",1,"Subordinate posture, Freeze/immobility",,,
11/11/2019 14:47:54,Cage 4,1,Bite/Fight,4,Freeze/immobility,,,
11/11/2019 14:49:46,Cage 3,4,Bite/Fight,2,Freeze/immobility,,,
11/11/2019 14:50:08,Cage 5,4,Bite/Fight,2,Freeze/immobility,,,
11/11/2019 14:50:21,Cage 5,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/11/2019 14:50:30,Cage 2,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/11/2019 14:50:58,Cage 3,4,"Bite/Fight, Chase",3,"Flee, Subordinate posture",,,
11/11/2019 14:55:05,Cage 5,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/11/2019 14:55:38,Cage 5,4,Bite/Fight,2,Freeze/immobility,,,
11/11/2019 14:55:46,Cage 1,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/11/2019 14:57:25,Cage 1,4,"Sniff, Allogroom",2,"Subordinate posture, Freeze/immobility",,,
11/11/2019 14:59:20,Cage 2,3,Allogroom,4,Freeze/immobility,,,
11/11/2019 15:01:20,Cage 3,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/11/2019 15:02:39,Cage 3,4,"Chase, Mount",2,"Flee, Freeze/immobility",,,
11/11/2019 15:02:51,Cage 3,4,Bite/Fight,1,Freeze/immobility,,,
11/11/2019 15:03:07,Cage 3,4,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/11/2019 15:03:53,Cage 5,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
11/11/2019 15:04:08,Cage 4,1,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
11/11/2019 15:06:13,Cage 5,4,Bite/Fight,1,Subordinate posture,,,
11/11/2019 15:06:24,Cage 5,4,Lunge,2,Subordinate posture,,,
11/11/2019 15:06:50,Cage 5,4,"Bite/Fight, Chase",2,"Flee, Subordinate posture",,,
11/11/2019 15:06:57,Cage 2,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/11/2019 15:08:33,Cage 3,4,"Bite/Fight, Chase",1,"Flee, Subordinate posture",,,
11/11/2019 15:11:39,Cage 1,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
11/11/2019 15:11:47,Cage 3,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/11/2019 15:15:26,Cage 2,1,"Bite/Fight, Sniff",2,Flee,,,
11/11/2019 15:16:12,Cage 2,1,Bite/Fight,4,Freeze/immobility,,,
11/11/2019 15:20:04,Cage 2,1,Lunge,2,Subordinate posture,,,
11/11/2019 15:21:48,Cage 4,1,"Chase, Sniff",2,"Flee, Subordinate posture",,,
11/11/2019 15:22:15,Cage 2,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/11/2019 15:26:12,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/11/2019 15:26:21,Cage 4,1,Bite/Fight,2,Freeze/immobility,,,
11/11/2019 15:27:59,Cage 4,3,Allogroom,2,N/A,,,
11/11/2019 15:31:13,Cage 1,4,Sniff,2,Freeze/immobility,,,
11/11/2019 15:31:21,Cage 1,4,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/11/2019 15:39:02,Cage 3,1,"Bite/Fight, Allogroom",3,"Flee, Freeze/immobility",,,
11/11/2019 15:39:25,Cage 4,1,Bite/Fight,3,Freeze/immobility,,,
11/11/2019 15:44:01,Cage 2,1,Bite/Fight,3,Freeze/immobility,,,
11/11/2019 15:45:03,Cage 2,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/11/2019 15:52:14,Cage 3,4,"Lunge, Bite/Fight",2,Freeze/immobility,,,
11/11/2019 15:53:39,Cage 2,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
11/11/2019 15:55:02,Cage 4,1,"Sniff, Allogroom",2,Freeze/immobility,,,
11/11/2019 15:55:36,Cage 3,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/11/2019 15:56:54,Cage 4,1,"Bite/Fight, Chase",2,"Flee, Freeze/immobility",,,
11/11/2019 15:58:38,Cage 2,1,"Lunge, Sniff",3,Freeze/immobility,,,
11/11/2019 16:00:51,Cage 1,1,Lunge,1,Lunge,,,
11/12/2019 10:02:12,Cage 1,1,Lunge,1,Lunge,Tmm,Start,
11/12/2019 10:02:42,Cage 1,2,"Lunge, Bite/Fight",3,Freeze/immobility,,,
11/12/2019 10:04:14,Cage 1,2,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/12/2019 10:05:02,Cage 1,2,"Lunge, Mount",1,"Flee, Freeze/immobility",,,
11/12/2019 10:05:17,Cage 5,4,"Lunge, Bite/Fight",2,"Flee, Freeze/immobility",,,
11/12/2019 10:06:50,Cage 5,4,"Bite/Fight, Chase",1,Flee,,,
11/12/2019 10:07:44,Cage 5,4,Bite/Fight,1,Freeze/immobility,,,
11/12/2019 10:08:15,Cage 5,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/12/2019 10:10:56,Cage 1,4,Bite/Fight,2,Subordinate posture,,,
11/12/2019 10:11:34,Cage 5,4,Bite/Fight,2,"Flee, Freeze/immobility",,,
11/12/2019 10:18:43,Cage 1,2,"Lunge, Bite/Fight",1,"Flee, Subordinate posture, Freeze/immobility",,,
11/12/2019 10:20:45,Cage 1,4,"Lunge, Bite/Fight",1,Flee,,,
11/12/2019 10:20:53,Cage 5,1,Mount,2,Freeze/immobility,,,
11/12/2019 10:21:40,Cage 5,1,Bite/Fight,2,Subordinate posture,,,
11/12/2019 10:21:47,Cage 5,4,"Bite/Fight, Chase",1,"Flee, Freeze/immobility",,,
11/12/2019 10:22:17,Cage 5,1,Mount,3,Freeze/immobility,,,
11/12/2019 10:22:29,Cage 1,2,Bite/Fight,3,Freeze/immobility,,,
11/12/2019 10:22:51,Cage 1,4,Bite/Fight,1,"Subordinate posture, Freeze/immobility",,,
11/12/2019 10:24:30,Cage 5,4,Bite/Fight,1,Freeze/immobility,,,
11/12/2019 10:25:25,Cage 5,1,"Bite/Fight, Sniff",3,"Subordinate posture, Freeze/immobility",,,
11/12/2019 10:25:49,Cage 5,1,Mount,2,Freeze/immobility,,,Yes
11/12/2019 10:26:04,Cage 5,4,Bite/Fight,1,Flee,,,
11/12/2019 10:26:17,Cage 4,1,Bite/Fight,3,Freeze/immobility,,,
11/12/2019 10:26:28,Cage 4,1,"Bite/Fight, Chase",4,"Flee, Freeze/immobility",,,
11/12/2019 10:27:55,Cage 5,1,"Bite/Fight, Mount",2,"Subordinate posture, Freeze/immobility",,,
11/12/2019 10:28:18,Cage 5,1,Bite/Fight,2,Subordinate posture,,,
11/12/2019 10:28:26,Cage 5,4,"Lunge, Bite/Fight",2,"Subordinate posture, Freeze/immobility",,,
11/12/2019 10:28:44,Cage 1,4,"Lunge, Bite/Fight",3,Freeze/immobility,,,
11/12/2019 10:28:53,Cage 4,1,Bite/Fight,3,"Subordinate posture, Freeze/immobility",,,
11/12/2019 10:32:34,Cage 4,1,Bite/Fight,2,"Subordinate posture, Freeze/immobility",,,
11/12/2019 10:33:28,Cage 5,1,Mount,2,Freeze/immobility,,,
11/12/2019 10:33:37,Cage 5,4,Lunge,1,"Chase, Flee",,,
11/12/2019 10:33:52,Cage 4,1,"Bite/Fight, Chase",3,"Flee, Subordinate posture, Freeze/immobility",,,
11/12/2019 10:34:58,Cage 5,1,Mount,2,"Subordinate posture, Freeze/immobility",,,
11/12/2019 10:36:28,Cage 5,1,Bite/Fight,2,Freeze/immobility,,,
11/12/2019 10:37:13,Cage 4,1,Bite/Fight,4,"Subordinate posture, Freeze/immobility",,,
