"symbol","logFCStatus","P.ValueStatus","adj.P.ValStatus","entrez","contrast","regStatus","logFCCort","P.ValueCort","adj.P.ValCort","regCort"
"Epha8",1.3711716506838,0.00769928238480383,0.121903966351263,13842,"DOM-DES","up",1.58036121235801,0.0448475990361927,0.999676795804969,"up"
"Pmepa1",0.442846006171225,0.00788366564221796,0.122901005247882,65112,"DOM-DES","up",0.581307185488327,0.0181755896417711,0.999676795804969,"up"
"Plpp2",0.978672372114291,0.00814657975340772,0.12444192054564,50784,"DOM-DES","up",1.08852310899381,0.0458651417262513,0.999676795804969,"up"
"Apitd1",0.761342267819807,0.00881752316663772,0.13049246760451,69928,"DOM-DES","up",0.957533182162178,0.0453102570423695,0.999676795804969,"up"
"Slit1",-0.815456353862715,0.00887085265174696,0.13070486147552,20562,"DOM-DES","down",-0.896529720790161,0.0418660215542466,0.999676795804969,"down"
"Gpm6a",-0.237372722982283,0.0105877706790045,0.144313025125677,234267,"DOM-DES","down",-0.29700116806346,0.024039604030951,0.999676795804969,"down"
"Lfng",0.372964950557689,0.0118328753637612,0.153959194107412,16848,"DOM-DES","up",0.476049762229565,0.0465188628940078,0.999676795804969,"up"
"Fnta",0.364394902461995,0.0126168445882138,0.158429216155569,14272,"DOM-DES","up",0.493827181680504,0.0172594222224343,0.999676795804969,"up"
"Zbtb4",0.311663238833612,0.0130604539507897,0.160117793922921,75580,"DOM-DES","up",0.383905237872397,0.0293469906438361,0.999676795804969,"up"
"Acta1",-0.533676949257576,0.013157399132117,0.160230622146483,11459,"DOM-DES","down",-0.632828527791646,0.0442007703259294,0.999676795804969,"down"
"Dpf1",-0.327834633503262,0.0134243401707872,0.161990911356287,29861,"DOM-DES","down",-0.503123331470798,0.00580909543319767,0.999676795804969,"down"
"Ccdc166",-0.665529976535441,0.0148733877423384,0.168906611607625,223648,"DOM-DES","down",-0.799756247487956,0.0357454346709399,0.999676795804969,"down"
"Slc7a3",-0.397351415041525,0.0185649464680649,0.188807868165504,11989,"DOM-DES","down",-0.499058226185029,0.0486551630454767,0.999676795804969,"down"
"Sema7a",0.611718932358526,0.0190262146727899,0.191574299463953,20361,"DOM-DES","up",0.901998255267169,0.0258543128820197,0.999676795804969,"up"
"Smco4",-0.527195035697899,0.0229657629911746,0.206676934213151,170748,"DOM-DES","down",-0.778810921742855,0.0145543697459013,0.999676795804969,"down"
"Ldha",-0.319244722490263,0.0233454041500427,0.208246591149391,16828,"DOM-DES","down",-0.43634518783818,0.0247158114097153,0.999676795804969,"down"
"Srsf9",-0.251838360659558,0.0265384951866399,0.221163836945082,108014,"DOM-DES","down",-0.35377592993512,0.0249121106890028,0.999676795804969,"down"
"Zfp952",-0.317030742174504,0.0266428756079356,0.221656709238181,240067,"DOM-DES","down",-0.427622198418058,0.0318192314576225,0.999676795804969,"down"
