"symbol","logFCStatus","P.ValueStatus","adj.P.ValStatus","entrez","contrast","regStatus","logFCCort","P.ValueCort","adj.P.ValCort","regCort"
"Zwint",-0.292977371713004,0.018725724926866,0.986983539221594,52696,"CON-ASC","down",-0.602282613950911,0.00330025725049779,0.172470907305069,"down"
"Lpp",0.403386964552364,0.019195794825253,0.986983539221594,210126,"CON-ASC","up",0.839471994736588,0.00149094595208922,0.145362420825628,"up"
"Mapre3",-0.21091236574904,0.0194546372864992,0.986983539221594,100732,"CON-ASC","down",-0.365346972528523,0.0170383402889225,0.256008261832171,"down"
"Wwtr1",0.40258705512785,0.0197525683608507,0.986983539221594,97064,"CON-ASC","up",0.660047976031101,0.0157931279824423,0.252708424348965,"up"
"Cped1",1.39131416981173,0.019787361035959,0.986983539221594,214642,"CON-ASC","up",2.16605173843797,0.0323301843612813,0.306329315448619,"up"
"Sprn",-0.228930048800913,0.0205167986582677,0.986983539221594,212518,"CON-ASC","down",-0.353661720440992,0.0324834265290316,0.306805963566703,"down"
"B4galnt4",-0.317581156961828,0.0219231221381248,0.986983539221594,330671,"CON-ASC","down",-0.564556165756534,0.0135359525722926,0.242414993175576,"down"
"Sult1a1",0.670922075126517,0.0222611996910308,0.986983539221594,20887,"CON-ASC","up",1.02366724462419,0.0264674510257702,0.290186473685878,"up"
"Sfta2",0.771252435989785,0.0238763296884896,0.986983539221594,433102,"CON-ASC","up",1.08731579596685,0.0358378845202417,0.316925992932349,"up"
"Reep5",-0.206717455050237,0.0244923508440359,0.986983539221594,13476,"CON-ASC","down",-0.401161583173948,0.00937035601631211,0.216601205996332,"down"
"Cdc14a",0.537761802245558,0.0245765705100151,0.986983539221594,229776,"CON-ASC","up",0.846599275553862,0.0380468067157333,0.323013114094473,"up"
"Ap2a1",-0.368936836615797,0.0251521814579536,0.986983539221594,11771,"CON-ASC","down",-0.914530585894674,0.00113402673912133,0.13081993955421,"down"
"Serpina3i",1.70967887676708,0.0263983086663077,0.986983539221594,628900,"CON-ASC","up",3.96290176535441,0.000767522750193086,0.114629235326372,"up"
"Arhgdig",-0.292038122704899,0.0279807933585426,0.986983539221594,14570,"CON-ASC","down",-0.645891657113958,0.00282911925171152,0.169636659880965,"down"
"Gng3",-0.204728385526302,0.0281249242946625,0.986983539221594,14704,"CON-ASC","down",-0.426157603146047,0.00505882105788275,0.193541528675251,"down"
"Creb3l2",0.414857440275071,0.0297384604714682,0.986983539221594,208647,"CON-ASC","up",0.671795087553154,0.0303923749747858,0.300582179724452,"up"
"Tmem91",-0.377881569899558,0.0301411751127646,0.986983539221594,320208,"CON-ASC","down",-0.917492757480459,0.00110370740547281,0.129745226619729,"down"
"Oaf",0.523646065158065,0.0308290086923946,0.986983539221594,102644,"CON-ASC","up",0.868305364367683,0.0205115222947432,0.267215624929447,"up"
"Bex3",-0.277152513369926,0.030987911636894,0.986983539221594,12070,"CON-ASC","down",-0.500433259519829,0.0275436538399096,0.292557020733233,"down"
"Lin7b",-0.286384427118599,0.0311675725440907,0.986983539221594,22342,"CON-ASC","down",-0.473968711777344,0.0342315021573935,0.311630397953332,"down"
"Med30",-0.401637443683217,0.0317532345129091,0.986983539221594,69790,"CON-ASC","down",-0.804654996032837,0.0247034711393109,0.283560025001634,"down"
"Il6st",0.303311696309104,0.0332389809594904,0.986983539221594,16195,"CON-ASC","up",0.588133424067445,0.0100764437199894,0.221144123744695,"up"
"Syt5",-0.260677522299436,0.0332409728561865,0.986983539221594,53420,"CON-ASC","down",-0.549782591193174,0.00893815382425329,0.213049496202075,"down"
"Invs",0.383167292517545,0.033296784817536,0.986983539221594,16348,"CON-ASC","up",0.629883293377107,0.0272991653161265,0.292421286625966,"up"
"Rnf213",0.795848634353054,0.0333617332083963,0.986983539221594,672511,"CON-ASC","up",1.23814122994645,0.0326394433092519,0.307319169650726,"up"
"Osmr",0.885809897188305,0.0337482012566568,0.986983539221594,18414,"CON-ASC","up",2.19047116282669,9.67361600638064e-05,0.0696131833754401,"up"
"Arhgap31",0.327633822864138,0.0344022515809342,0.986983539221594,12549,"CON-ASC","up",0.619752091283947,0.017840885708264,0.258086466289469,"up"
"Spag7",-0.23801189620897,0.0361098312876615,0.986983539221594,216873,"CON-ASC","down",-0.383112285108852,0.0455087247010094,0.342012523100677,"down"
"Dpy30",-0.268213656906444,0.0367849466322206,0.986983539221594,66310,"CON-ASC","down",-0.570608126167506,0.0134755102335537,0.242414993175576,"down"
"Trappc6b",-0.297436781687689,0.0385163797537017,0.986983539221594,78232,"CON-ASC","down",-0.467497323941761,0.0498478681205164,0.353165017832744,"down"
"Tubb4a",-0.228964444868877,0.0401196121116754,0.986983539221594,22153,"CON-ASC","down",-0.508806713839054,0.010078794422362,0.221144123744695,"down"
"Syne2",0.514795485830208,0.0416594055115857,0.986983539221594,319565,"CON-ASC","up",0.893237217392161,0.0309534379527576,0.301431231746527,"up"
"Pclaf",0.503181730583147,0.0429866220243368,0.986983539221594,68026,"CON-ASC","up",0.906226529914245,0.0175655333369972,0.258086466289469,"up"
"2010107G23Rik",-0.258107322975802,0.0450714811360001,0.986983539221594,69894,"CON-ASC","down",-0.522047921610562,0.0195093313674148,0.263001798059209,"down"
"Cmpk1",-0.218975383462574,0.0479495287091958,0.986983539221594,66588,"CON-ASC","down",-0.39465056630884,0.0382822720675795,0.323330772319353,"down"
"Cbx4",-0.254554066596352,0.0484099035381209,0.986983539221594,12418,"CON-ASC","down",-0.58825852531915,0.006652186963632,0.205729412438355,"down"
"Birc5",0.646551845160928,0.000410400129428678,0.646003955401991,11799,"SUB-ASC","up",0.672631735673098,0.0368614397450386,0.320567331475538,"up"
"Pop4",-0.818855690988353,0.000550907318488784,0.646003955401991,66161,"SUB-ASC","down",-1.32742351631169,0.00453087301030259,0.18569333009337,"down"
"Psmb7",-0.383716039945096,0.000671752892129618,0.646003955401991,19177,"SUB-ASC","down",-0.566399201184615,0.00679607585638409,0.205774657337949,"down"
"Tekt1",-1.41319591887803,0.00103457909035639,0.646003955401991,21689,"SUB-ASC","down",-1.96322648870688,0.0267058787710051,0.29055380848627,"down"
"Med30",-0.595631993354595,0.00140609419962281,0.646003955401991,69790,"SUB-ASC","down",-0.804654996032837,0.0247034711393109,0.283560025001634,"down"
"Fxyd3",0.842026911547257,0.00180309169874635,0.646003955401991,17178,"SUB-ASC","up",0.946371505686195,0.0369083084324654,0.320567331475538,"up"
"Sntb2",0.385710748889118,0.00183696152286169,0.646003955401991,20650,"SUB-ASC","up",0.681700335496841,0.00146960027812179,0.145362420825628,"up"
"Tlcd1",-0.462206598641386,0.00224558932283598,0.646003955401991,68385,"SUB-ASC","down",-0.6215451075222,0.0332275258511232,0.309196041048137,"down"
"Ndufa3",-0.345202942085622,0.00238944509609307,0.646003955401991,66091,"SUB-ASC","down",-0.642613672781848,0.00206488074432008,0.160581233283736,"down"
"Zkscan3",0.289690310432195,0.00252080699040766,0.646003955401991,72739,"SUB-ASC","up",0.385824963081077,0.0295732371955077,0.298117053739864,"up"
"Uba1",-0.219269502342808,0.00271410993843781,0.646003955401991,22201,"SUB-ASC","down",-0.270458376118445,0.0446830013996161,0.338748294058927,"down"
"Atp5g3",-0.282285526266058,0.00304626926923873,0.646003955401991,228033,"SUB-ASC","down",-0.358421533210968,0.0409804000666342,0.329763474870594,"down"
"Drap1",-0.414740967422192,0.00339648103272622,0.646003955401991,66556,"SUB-ASC","down",-0.549256065520757,0.0351869630792343,0.315201770037575,"down"
"Arhgap31",0.43970300696729,0.00349162112657696,0.646003955401991,12549,"SUB-ASC","up",0.619752091283947,0.017840885708264,0.258086466289469,"up"
"Atp6v0a1",-0.209199197173104,0.0040374007651075,0.646003955401991,11975,"SUB-ASC","down",-0.308418974697201,0.0178498951722998,0.258086466289469,"down"
"Slc25a22",-0.42548184971826,0.00532628031746235,0.646003955401991,68267,"SUB-ASC","down",-0.74736329942617,0.00830510379271509,0.210076438099445,"down"
"Pls3",-0.460981842037794,0.00535627538517992,0.646003955401991,102866,"SUB-ASC","down",-0.862590660505796,0.00343196963511747,0.174040017200991,"down"
"Dpy30",-0.344063697196201,0.00543089980868473,0.646003955401991,66310,"SUB-ASC","down",-0.570608126167506,0.0134755102335537,0.242414993175576,"down"
"Olfr1039",0.543532782079227,0.00597564825385255,0.646003955401991,257950,"SUB-ASC","up",0.818179027775504,0.0158026377057816,0.252708424348965,"up"
"Vmn1r224",0.496720047585271,0.00632934490683208,0.646003955401991,665525,"SUB-ASC","up",0.906753313458409,0.00249049293485014,0.166376640073526,"up"
"Asns",-0.277318128985493,0.00634288918534251,0.646003955401991,27053,"SUB-ASC","down",-0.519763531508971,0.0036540273657293,0.177644710352613,"down"
"Plekhb1",-0.383228922014211,0.0064182857968933,0.646003955401991,27276,"SUB-ASC","down",-0.60242198026894,0.0180873067686658,0.25862013225782,"down"
"Tubb4a",-0.298503515273755,0.00664588463182283,0.646003955401991,22153,"SUB-ASC","down",-0.508806713839054,0.010078794422362,0.221144123744695,"down"
"Mrps12",-0.270066352374366,0.00702304046199414,0.646003955401991,24030,"SUB-ASC","down",-0.501852974058042,0.00446284465089263,0.18569333009337,"down"
"Diaph1",0.31163017024293,0.00714881275002862,0.646003955401991,13367,"SUB-ASC","up",0.442014590300222,0.0314937922039068,0.303368224921842,"up"
"Gmpr",-0.479780045960255,0.00718489909365391,0.646003955401991,66355,"SUB-ASC","down",-1.26421927165677,4.85936090279096e-05,0.052453329973555,"down"
"Kcnk6",0.52251974499067,0.0077781953739116,0.646003955401991,52150,"SUB-ASC","up",0.933940887531828,0.00321533792862858,0.170491883429597,"up"
"Runx2",0.450976988750167,0.00797829881523058,0.646003955401991,12393,"SUB-ASC","up",0.672929823285232,0.0339648110814286,0.310879661002937,"up"
"Gpc6",0.645408601476552,0.0080999576758643,0.646003955401991,23888,"SUB-ASC","up",0.982180050984253,0.0197535016570474,0.264067401250215,"up"
"Hspbp1",-0.29779634332156,0.0084210579479845,0.646003955401991,66245,"SUB-ASC","down",-0.620095422450753,0.00160060693696286,0.14749007336209,"down"
"Tmc2",0.905394408027818,0.00851182606368656,0.646003955401991,192140,"SUB-ASC","up",1.15825787521425,0.0357230365603198,0.316671868518297,"up"
"Ap2a1",-0.413035510596588,0.00891048604112386,0.646003955401991,11771,"SUB-ASC","down",-0.914530585894674,0.00113402673912133,0.13081993955421,"down"
"Pacrg",-0.511105032822405,0.0089261313605559,0.646003955401991,69310,"SUB-ASC","down",-0.768573203294121,0.0386659093841239,0.323958130838839,"down"
"Snrnp48",0.244505375186852,0.00901480348846962,0.646003955401991,67797,"SUB-ASC","up",0.357953359544461,0.0308267406870521,0.301381146793849,"up"
"Gpx4",-0.535049090039845,0.00904160922614909,0.646003955401991,625249,"SUB-ASC","down",-0.936262277457582,0.011315106775652,0.230139829870326,"down"
"Acat2",-0.304304654499463,0.00904523524517546,0.646003955401991,110460,"SUB-ASC","down",-0.559348249355707,0.00975120025756649,0.221022858505822,"down"
"Ncf2",0.375924682418206,0.00909493501966051,0.646003955401991,17970,"SUB-ASC","up",0.749218734195422,0.00125791872130609,0.134344640132801,"up"
"Smarcd3",-0.41429979109925,0.00952216753846721,0.646003955401991,66993,"SUB-ASC","down",-0.816515288662809,0.00482104720258533,0.188745246957175,"down"
"Ube2e1",0.483306641227968,0.00969799531594166,0.646003955401991,22194,"SUB-ASC","up",0.727757020640904,0.0185062867746017,0.259973865819972,"up"
"Ube2m",-0.310205787978781,0.00994044499288886,0.646003955401991,22192,"SUB-ASC","down",-0.504911031852119,0.0261339574060215,0.288274718481604,"down"
"Ppp1r14a",-0.736715569759502,0.010206567945046,0.646003955401991,68458,"SUB-ASC","down",-1.23319467876095,0.0261542250498656,0.288287854816607,"down"
"Sec23b",-0.296734404364292,0.0103858065026229,0.646003955401991,27054,"SUB-ASC","down",-0.440468289197442,0.0391509324508126,0.324930627458627,"down"
"1110051M20Rik",-0.237534697832788,0.0106673201727321,0.646003955401991,228356,"SUB-ASC","down",-0.415035914544475,0.0156224354377538,0.251723239384293,"down"
"Arhgap36",-1.56970881582059,0.0107590746120673,0.646003955401991,75404,"SUB-ASC","down",-2.50567973119865,0.0364568177550952,0.318893645641896,"down"
"Pclaf",0.602314686675582,0.0107769007875919,0.646003955401991,68026,"SUB-ASC","up",0.906226529914245,0.0175655333369972,0.258086466289469,"up"
"Prkcg",-0.388791118003216,0.0108803937547035,0.646003955401991,18752,"SUB-ASC","down",-0.620559985217533,0.0238079412458723,0.279038938536603,"down"
"Prkcg",-0.388791118003216,0.0108803937547035,0.646003955401991,18752,"SUB-ASC","down",-0.620559985217533,0.0238079412458723,0.279038938536603,"down"
"Prkcg",-0.388791118003216,0.0108803937547035,0.646003955401991,18752,"SUB-ASC","down",-0.620559985217533,0.0238079412458723,0.279038938536603,"down"
"Prkcg",-0.388791118003216,0.0108803937547035,0.646003955401991,18752,"SUB-ASC","down",-0.620559985217533,0.0238079412458723,0.279038938536603,"down"
"Chka",0.255255247283898,0.0113877989389555,0.646003955401991,12660,"SUB-ASC","up",0.367492329743047,0.0403482713553776,0.328146362958157,"up"
"Vdac1",-0.218517127777714,0.0114784521198758,0.646003955401991,22333,"SUB-ASC","down",-0.328862383069584,0.0336954840848915,0.310283757172063,"down"
"Cox5b",-0.285434479431878,0.0115632725823811,0.646003955401991,12859,"SUB-ASC","down",-0.623198364652389,0.00159163105603963,0.14749007336209,"down"
"Bex3",-0.313886027081806,0.0115880525477325,0.646003955401991,12070,"SUB-ASC","down",-0.500433259519829,0.0275436538399096,0.292557020733233,"down"
"Olfr1318",0.461057481509767,0.0116670241891631,0.646003955401991,258022,"SUB-ASC","up",0.63411300965359,0.0411207910757547,0.330014548452897,"up"
"Chchd10",-0.234360415207027,0.0119005218674004,0.646003955401991,103172,"SUB-ASC","down",-0.468162177359268,0.00465790588472877,0.186005553287168,"down"
"2010107G23Rik",-0.308147885237998,0.0121243514654548,0.646003955401991,69894,"SUB-ASC","down",-0.522047921610562,0.0195093313674148,0.263001798059209,"down"
"Psmb2",-0.271272325204072,0.0126740546761198,0.646003955401991,26445,"SUB-ASC","down",-0.428525667022901,0.0285563300041021,0.295221013636351,"down"
"Cox6b1",-0.218534420380431,0.0126907307870594,0.646003955401991,110323,"SUB-ASC","down",-0.332270357525525,0.0340256060944189,0.310879661002937,"down"
"Alg2",-0.292338286674464,0.0128104802575687,0.646003955401991,56737,"SUB-ASC","down",-0.553434709111627,0.00767601988758045,0.206417718174998,"down"
"D630045J12Rik",0.32761830334513,0.0131702799788076,0.646003955401991,330286,"SUB-ASC","up",0.47047851226082,0.0476466735613641,0.348011856384405,"up"
"Uqcr11",-0.255899154932619,0.0132145908697112,0.646003955401991,66594,"SUB-ASC","down",-0.476976891577035,0.00885092831407484,0.212364282697468,"down"
"Tubb3",-0.297069812623285,0.0132835107159383,0.646003955401991,22152,"SUB-ASC","down",-0.588671558352779,0.00801345790824648,0.207007480187044,"down"
"Sdf4",-0.256657404258121,0.013550640214971,0.646003955401991,20318,"SUB-ASC","down",-0.385777533401765,0.0389006734406347,0.324072203437085,"down"
"Pld3",-0.240914685343237,0.0140544007955595,0.646003955401991,18807,"SUB-ASC","down",-0.377379010665008,0.0391542266147538,0.324930627458627,"down"
"Mobp",-0.781439155646187,0.0141744637387557,0.646003955401991,17433,"SUB-ASC","down",-1.4083858686127,0.0178720676163523,0.258086466289469,"down"
"Dcdc2c",0.796884363852104,0.0144110919137522,0.646003955401991,68511,"SUB-ASC","up",1.04303933813047,0.0465422458154399,0.344233251464967,"up"
"Actl6b",-0.206769191766373,0.0145382042595962,0.646003955401991,83766,"SUB-ASC","down",-0.342444059256865,0.0221316715587347,0.273246585453921,"down"
"Dpy19l3",0.382782147518808,0.0150145499296351,0.646003955401991,233115,"SUB-ASC","up",0.654454242260991,0.0170829973595514,0.256363710126654,"up"
"Vmn2r99",0.502152938313303,0.0156296379626854,0.646003955401991,665376,"SUB-ASC","up",1.10056555377183,0.000630515580989853,0.113947381710516,"up"
"Dazap1",-0.255871003649593,0.0157866878017595,0.646003955401991,70248,"SUB-ASC","down",-0.459815239848287,0.0152818310668696,0.24925237828159,"down"
"Dnajc4",-0.33509235724256,0.0159023658903915,0.646003955401991,57431,"SUB-ASC","down",-0.597529283417582,0.0192587534953977,0.26243307738724,"down"
"Vmn1r86",0.429373554810694,0.0163372868442546,0.646003955401991,100312473,"SUB-ASC","up",0.833225670338321,0.00371562029313346,0.178823101496283,"up"
"Qdpr",-0.317331449697899,0.0166178382255457,0.646003955401991,110391,"SUB-ASC","down",-0.641268256337047,0.00621786381672335,0.205036978458789,"down"
"Trim36",0.552793906641388,0.01669294180561,0.646003955401991,28105,"SUB-ASC","up",1.08549367072147,0.00253312414377975,0.166726136350347,"up"
"Sfta2",0.775719317722395,0.0168934287308854,0.646003955401991,433102,"SUB-ASC","up",1.08731579596685,0.0358378845202417,0.316925992932349,"up"
"Ift122",0.274885229523776,0.0169625029970154,0.646003955401991,81896,"SUB-ASC","up",0.433359797951034,0.0324404139043433,0.30666276391702,"up"
"Oxsm",0.384780652507724,0.0169721541782957,0.646003955401991,71147,"SUB-ASC","up",0.553438018187207,0.0423613149917961,0.334464050238257,"up"
"Alms1",0.387837216645799,0.0173181474503734,0.646003955401991,236266,"SUB-ASC","up",0.58855665347799,0.0360695339525911,0.317092959331912,"up"
"Malt1",0.406719578559143,0.0177623301299993,0.646003955401991,240354,"SUB-ASC","up",0.655061619184247,0.0242428817614464,0.280949715628051,"up"
"Fis1",-0.219205728621142,0.0179588485043939,0.646003955401991,66437,"SUB-ASC","down",-0.392578377339018,0.0160837210655552,0.25305149576922,"down"
"Dnajc28",-0.393314918887336,0.0182490530188623,0.646003955401991,246738,"SUB-ASC","down",-0.6724636493524,0.0266206476165807,0.290525256777623,"down"
"Npy",-0.423878196547957,0.0182995734717794,0.646003955401991,109648,"SUB-ASC","down",-1.16814539851606,0.000877935716824486,0.119243435942117,"down"
"Olfr552",0.558532355281753,0.0183311927130959,0.646003955401991,259106,"SUB-ASC","up",0.786347077102668,0.0444213007982369,0.338748294058927,"up"
"Iigp1",0.755783305559703,0.0183541138882293,0.646003955401991,60440,"SUB-ASC","up",1.24317468458717,0.0243015945332065,0.281198848840595,"up"
"Vmn2r115",0.418755875192039,0.0185952083787732,0.646003955401991,638102,"SUB-ASC","up",0.805473442083381,0.00605109626018285,0.204720890427373,"up"
"Slc2a6",-0.331338338619535,0.0186223280681831,0.646003955401991,227659,"SUB-ASC","down",-0.722281172545412,0.00407614195497241,0.182244547998648,"down"
"Aplp1",-0.205708305717772,0.0189623249248429,0.646003955401991,11803,"SUB-ASC","down",-0.311090321932299,0.0481747111784857,0.348711810948084,"down"
"Ercc6",0.305118948432894,0.0192974660406633,0.646003955401991,319955,"SUB-ASC","up",0.512221594881219,0.0188566710768386,0.260715474211514,"up"
"Syt5",-0.271716506222798,0.0198345166913861,0.646003955401991,53420,"SUB-ASC","down",-0.549782591193174,0.00893815382425329,0.213049496202075,"down"
"Ndufc2",-0.276903016232317,0.0199576080635764,0.646003955401991,68197,"SUB-ASC","down",-0.530844769402352,0.0107202041592961,0.224693100215371,"down"
"Tfap2a",0.686361941909063,0.0201221451406386,0.646003955401991,21418,"SUB-ASC","up",1.1368952520222,0.0119142753340208,0.233525977753207,"up"
"Ogfod3",-0.542746983746311,0.0201796535931112,0.646003955401991,66179,"SUB-ASC","down",-1.0145746017336,0.023822868284821,0.279038938536603,"down"
"Bcas1",-0.535760237408982,0.0212423069870837,0.646003955401991,76960,"SUB-ASC","down",-1.03637755279053,0.0148553636730554,0.247954483800632,"down"
"Dlk1",-1.02808602427955,0.0212708215592601,0.646003955401991,13386,"SUB-ASC","down",-1.8508158151667,0.0298771415965735,0.298730630043101,"down"
